Type	School Year	County	District	School	Agency Name	Average Teacher Salary	Average Years of Teaching Experience	Masters Count	Percentage of Teachers with Master's Degrees	Teacher Count	White, Not Hispanic	Black, Not Hispanic	Hispanic	Asian / Pacific Islanders	American Indian / Alaskan Native
DI	20032004	51	0006	000	PAXTON CONSOLIDATED SCHOOLS	33857	16.12	*	*	15.87	*	*	*	*	*
DI	20052006	51	0006	000	PAXTON CONSOLIDATED SCHOOLS	33960	14.95	*	*	16.87	15	*	*	*	*
DI	20062007	51	0006	000	PAXTON CONSOLIDATED SCHOOLS	36367	13.81	*	*	18.62	17	*	*	*	*
DI	20072008	51	0006	000	PAXTON CONSOLIDATED SCHOOLS	36974	14.29	*	*	18.97	18	*	*	*	*
DI	20082009	51	0006	000	PAXTON CONSOLIDATED SCHOOLS	37164	11.62	*	*	18.97	18	*	*	*	*
SC	19981999	51	0006	001	PAXTON HIGH SCHOOL	30265	17.40	*	*	11.86	*	*	*	*	*
SC	20032004	51	0006	001	PAXTON HIGH SCHOOL	66418	14.60	*	*	*	*	*	*	*	*
SC	20052006	51	0006	001	PAXTON HIGH SCHOOL	32613	15.31	*	*	*	*	*	*	*	*
SC	20062007	51	0006	001	PAXTON HIGH SCHOOL	36093	15.38	*	*	*	*	*	*	*	*
SC	20072008	51	0006	001	PAXTON HIGH SCHOOL	36965	16.27	*	*	10.09	10	*	*	*	*
SC	20082009	51	0006	001	PAXTON HIGH SCHOOL	36112	12.13	*	*	10.09	10	*	*	*	*
SC	19981999	51	0006	002	PAXTON ELEMENTARY SCHOOL	29176	14.50	*	*	*	*	*	*	*	*
SC	20032004	51	0006	002	PAXTON ELEMENTARY SCHOOL	44684	17.36	*	*	*	*	*	*	*	*
SC	20052006	51	0006	002	PAXTON ELEMENTARY SCHOOL	35536	15.27	*	*	*	*	*	*	*	*
SC	20062007	51	0006	002	PAXTON ELEMENTARY SCHOOL	35732	11.55	*	*	*	*	*	*	*	*
SC	20072008	51	0006	002	PAXTON ELEMENTARY SCHOOL	35802	10.82	*	*	*	*	*	*	*	*
SC	20082009	51	0006	002	PAXTON ELEMENTARY SCHOOL	37820	11.73	*	*	*	*	*	*	*	*
DI	19981999	52	0100	000	KEYA PAHA COUNTY SCHOOLS	24300	12.30	*	*	*	*	*	*	*	*
DI	20032004	52	0100	000	KEYA PAHA COUNTY SCHOOLS	30609	5.00	*	*	*	*	*	*	*	*
DI	20052006	52	0100	000	KEYA PAHA COUNTY SCHOOLS	30480	11.70	*	*	*	*	*	*	*	*
DI	20062007	52	0100	000	KEYA PAHA COUNTY SCHOOLS	33834	14.00	*	*	16.78	17	*	*	*	*
DI	20072008	52	0100	000	KEYA PAHA COUNTY SCHOOLS	33725	14.61	*	*	16.35	16	*	*	*	*
DI	20082009	52	0100	000	KEYA PAHA COUNTY SCHOOLS	40826	14.06	*	*	13.75	14	*	*	*	*
SC	19981999	52	0100	001	KEYA PAHA COUNTY HIGH SCHOOL	24300	12.30	*	*	*	*	*	*	*	*
SC	20032004	52	0100	001	KEYA PAHA COUNTY HIGH SCHOOL	39912	9.13	*	*	*	*	*	*	*	*
SC	20052006	52	0100	001	KEYA PAHA COUNTY HIGH SCHOOL	30480	11.70	*	*	*	*	*	*	*	*
SC	20062007	52	0100	001	KEYA PAHA COUNTY HIGH SCHOOL	34456	12.09	*	*	*	*	*	*	*	*
SC	20072008	52	0100	001	KEYA PAHA COUNTY HIGH SCHOOL	34008	11.70	*	*	10.00	10	*	*	*	*
SC	20082009	52	0100	001	KEYA PAHA COUNTY HIGH SCHOOL	45484	10.00	*	*	*	*	*	*	*	*
SC	20062007	52	0100	002	PLEASANT VIEW SCHOOL	27432	3.00	*	*	*	*	*	*	*	*
SC	20072008	52	0100	002	PLEASANT VIEW SCHOOL	28080	3.00	*	*	*	*	*	*	*	*
SC	20082009	52	0100	002	PLEASANT VIEW SCHOOL	31784	4.00	*	*	*	*	*	*	*	*
SC	20062007	52	0100	004	SPRING VIEW ELEMENTARY SCHOOL	35921	17.07	*	*	*	*	*	*	*	*
SC	20072008	52	0100	004	SPRING VIEW ELEMENTARY SCHOOL	34127	20.43	*	*	*	*	*	*	*	*
SC	20082009	52	0100	004	SPRING VIEW ELEMENTARY SCHOOL	36794	18.25	*	*	*	*	*	*	*	*
DI	19981999	53	0001	000	KIMBALL PUBLIC SCHOOLS	35364	19.05	27.00	0.4909	48.00	*	*	*	*	*
DI	20032004	53	0001	000	KIMBALL PUBLIC SCHOOLS	38668	16.50	19.00	0.3800	49.50	*	*	*	*	*
DI	20052006	53	0001	000	KIMBALL PUBLIC SCHOOLS	39814	16.81	18.00	0.3333	50.10	50	*	*	*	*
DI	20062007	53	0001	000	KIMBALL PUBLIC SCHOOLS	41627	15.70	20.00	0.3774	50.93	51	*	*	*	*
DI	20072008	53	0001	000	KIMBALL PUBLIC SCHOOLS	39782	14.06	16.00	0.3077	50.60	51	*	*	*	*
DI	20082009	53	0001	000	KIMBALL PUBLIC SCHOOLS	44196	14.46	19.00	0.3654	50.30	50	*	*	*	*
SC	19981999	53	0001	001	KIMBALL JR/SR HIGH SCHOOL	36997	21.81	11.00	0.4231	23.25	*	*	*	*	*
SC	20032004	53	0001	001	KIMBALL JR/SR HIGH SCHOOL	43555	17.21	*	*	23.05	*	*	*	*	*
SC	20052006	53	0001	001	KIMBALL JR/SR HIGH SCHOOL	37618	15.79	*	*	24.65	25	*	*	*	*
SC	20062007	53	0001	001	KIMBALL JR/SR HIGH SCHOOL	40998	14.56	*	*	24.48	24	*	*	*	*
SC	20072008	53	0001	001	KIMBALL JR/SR HIGH SCHOOL	40833	15.59	*	*	25.20	25	*	*	*	*
SC	20082009	53	0001	001	KIMBALL JR/SR HIGH SCHOOL	46058	14.89	10.00	0.3704	24.80	25	*	*	*	*
SC	19981999	53	0001	003	MARY LYNCH ELEMENTARY	34200	17.53	*	*	14.50	*	*	*	*	*
SC	20032004	53	0001	003	MARY LYNCH ELEMENTARY	58726	14.68	*	*	16.45	*	*	*	*	*
SC	20052006	53	0001	003	MARY LYNCH ELEMENTARY	41283	16.42	*	*	16.45	16	*	*	*	*
SC	20062007	53	0001	003	MARY LYNCH ELEMENTARY	41125	15.38	*	*	18.45	18	*	*	*	*
SC	20072008	53	0001	003	MARY LYNCH ELEMENTARY	36942	10.28	*	*	16.70	17	*	*	*	*
SC	20082009	53	0001	003	MARY LYNCH ELEMENTARY	40861	11.95	*	*	18.30	18	*	*	*	*
SC	19981999	53	0001	004	WEST ELEMENTARY	33284	15.25	*	*	10.25	*	*	*	*	*
SC	20032004	53	0001	004	WEST ELEMENTARY	49117	18.00	*	*	10.00	*	*	*	*	*
SC	20052006	53	0001	004	WEST ELEMENTARY	43762	21.60	*	*	*	*	*	*	*	*
SC	20062007	53	0001	004	WEST ELEMENTARY	46839	22.00	*	*	*	*	*	*	*	*
SC	20072008	53	0001	004	WEST ELEMENTARY	44275	19.40	*	*	*	*	*	*	*	*
SC	20082009	53	0001	004	WEST ELEMENTARY	49942	23.38	*	*	*	*	*	*	*	*
DI	19981999	54	0013	000	CREIGHTON PUBLIC SCHOOLS	29178	14.27	*	*	36.87	*	*	*	*	*
DI	20032004	54	0013	000	CREIGHTON PUBLIC SCHOOLS	36407	18.67	*	*	34.90	*	*	*	*	*
DI	20052006	54	0013	000	CREIGHTON PUBLIC SCHOOLS	38273	18.89	*	*	34.85	35	*	*	*	*
DI	20062007	54	0013	000	CREIGHTON PUBLIC SCHOOLS	40046	19.68	*	*	33.98	34	*	*	*	*
DI	20072008	54	0013	000	CREIGHTON PUBLIC SCHOOLS	45888	18.39	*	*	34.67	35	*	*	*	*
DI	20082009	54	0013	000	CREIGHTON PUBLIC SCHOOLS	43370	20.41	10.00	0.2439	37.21	37	*	*	*	*
SC	19981999	54	0013	001	CREIGHTON COMMUNITY HIGH SCH	28566	14.71	*	*	18.15	*	*	*	*	*
SC	20032004	54	0013	001	CREIGHTON COMMUNITY HIGH SCH	44501	18.58	*	*	18.40	*	*	*	*	*
SC	20052006	54	0013	001	CREIGHTON COMMUNITY HIGH SCH	37962	19.57	*	*	17.39	17	*	*	*	*
SC	20062007	54	0013	001	CREIGHTON COMMUNITY HIGH SCH	39549	19.62	*	*	17.78	18	*	*	*	*
SC	20072008	54	0013	001	CREIGHTON COMMUNITY HIGH SCH	50779	20.33	*	*	15.39	15	*	*	*	*
SC	20082009	54	0013	001	CREIGHTON COMMUNITY HIGH SCH	44293	21.19	*	*	17.75	18	*	*	*	*
SC	19981999	54	0013	002	CREIGHTON ELEMENTARY SCHOOL	28799	13.87	*	*	18.72	*	*	*	*	*
SC	20032004	54	0013	002	CREIGHTON ELEMENTARY SCHOOL	59068	17.59	*	*	18.50	*	*	*	*	*
SC	20052006	54	0013	002	CREIGHTON ELEMENTARY SCHOOL	37945	17.18	*	*	17.46	17	*	*	*	*
SC	20062007	54	0013	002	CREIGHTON ELEMENTARY SCHOOL	40011	18.76	*	*	16.20	16	*	*	*	*
SC	20072008	54	0013	002	CREIGHTON ELEMENTARY SCHOOL	39930	16.24	*	*	19.28	19	*	*	*	*
SC	20082009	54	0013	002	CREIGHTON ELEMENTARY SCHOOL	41876	19.04	*	*	19.46	19	*	*	*	*
DI	19981999	54	0096	000	CROFTON COMMUNITY SCHOOLS	31909	14.95	10.00	0.2632	32.60	*	*	*	*	*
DI	20032004	54	0096	000	CROFTON COMMUNITY SCHOOLS	39747	17.87	*	*	30.00	*	*	*	*	*
DI	20052006	54	0096	000	CROFTON COMMUNITY SCHOOLS	40421	18.06	10.00	0.3226	30.50	31	*	*	*	*
DI	20062007	54	0096	000	CROFTON COMMUNITY SCHOOLS	41593	17.93	*	*	29.50	30	*	*	*	*
DI	20072008	54	0096	000	CROFTON COMMUNITY SCHOOLS	42480	16.70	10.00	0.3333	29.50	30	*	*	*	*
DI	20082009	54	0096	000	CROFTON COMMUNITY SCHOOLS	45402	17.63	11.00	0.3667	29.50	30	*	*	*	*
SC	19981999	54	0096	001	CROFTON HIGH SCHOOL	31417	14.32	*	*	20.00	*	*	*	*	*
SC	20032004	54	0096	001	CROFTON HIGH SCHOOL	44393	15.37	*	*	17.80	*	*	*	*	*
SC	20052006	54	0096	001	CROFTON HIGH SCHOOL	38666	15.85	*	*	18.30	18	*	*	*	*
SC	20062007	54	0096	001	CROFTON HIGH SCHOOL	39668	15.70	*	*	18.30	18	*	*	*	*
SC	20072008	54	0096	001	CROFTON HIGH SCHOOL	42165	16.70	*	*	18.30	18	*	*	*	*
SC	20082009	54	0096	001	CROFTON HIGH SCHOOL	45140	17.60	*	*	18.30	18	*	*	*	*
SC	19981999	54	0096	002	CROFTON ELEMENTARY SCHOOL	31534	15.81	*	*	12.60	*	*	*	*	*
SC	20032004	54	0096	002	CROFTON ELEMENTARY SCHOOL	69251	22.00	*	*	13.20	*	*	*	*	*
SC	20052006	54	0096	002	CROFTON ELEMENTARY SCHOOL	43332	21.50	*	*	12.20	12	*	*	*	*
SC	20062007	54	0096	002	CROFTON ELEMENTARY SCHOOL	45277	22.00	*	*	11.20	11	*	*	*	*
SC	20072008	54	0096	002	CROFTON ELEMENTARY SCHOOL	44456	18.53	*	*	11.20	11	*	*	*	*
SC	20082009	54	0096	002	CROFTON ELEMENTARY SCHOOL	47293	19.53	*	*	11.20	11	*	*	*	*
DI	19981999	54	0501	000	NIOBRARA PUBLIC SCHOOLS	27223	15.67	10.00	0.3704	19.04	*	*	*	*	*
DI	20052006	54	0501	000	NIOBRARA PUBLIC SCHOOLS	34226	17.24	*	*	18.15	18	*	*	*	*
DI	20062007	54	0501	000	NIOBRARA PUBLIC SCHOOLS	35777	17.38	*	*	18.15	18	*	*	*	*
DI	20072008	54	0501	000	NIOBRARA PUBLIC SCHOOLS	35297	13.71	*	*	18.80	18	*	*	*	*
DI	20082009	54	0501	000	NIOBRARA PUBLIC SCHOOLS	38665	15.38	13.00	0.6190	18.80	18	*	*	*	*
SC	19981999	54	0501	001	NIOBRARA SECONDARY SCHOOL	27282	16.63	*	*	10.19	*	*	*	*	*
SC	20052006	54	0501	001	NIOBRARA SECONDARY SCHOOL	35152	19.14	*	*	*	*	*	*	*	*
SC	20062007	54	0501	001	NIOBRARA SECONDARY SCHOOL	35795	18.86	*	*	*	*	*	*	*	*
SC	20072008	54	0501	001	NIOBRARA SECONDARY SCHOOL	34536	15.36	*	*	*	*	*	*	*	*
SC	20082009	54	0501	001	NIOBRARA SECONDARY SCHOOL	38452	17.36	*	*	*	*	*	*	*	*
SC	19981999	54	0501	002	NIOBRARA ELEMENTARY SCHOOL	26327	14.27	*	*	*	*	*	*	*	*
SC	20052006	54	0501	002	NIOBRARA ELEMENTARY SCHOOL	33437	16.54	*	*	*	*	*	*	*	*
SC	20062007	54	0501	002	NIOBRARA ELEMENTARY SCHOOL	35305	16.69	*	*	*	*	*	*	*	*
SC	20072008	54	0501	002	NIOBRARA ELEMENTARY SCHOOL	35189	10.77	*	*	*	*	*	*	*	*
SC	20082009	54	0501	002	NIOBRARA ELEMENTARY SCHOOL	39223	14.50	*	*	*	*	*	*	*	*
DI	19981999	54	0505	000	SANTEE COMMUNITY SCHOOLS	26606	8.91	*	*	17.10	*	*	*	*	*
DI	20032004	54	0505	000	SANTEE COMMUNITY SCHOOLS	33896	10.65	*	*	20.00	*	*	*	*	*
DI	20052006	54	0505	000	SANTEE COMMUNITY SCHOOLS	36975	12.00	*	*	22.25	19	*	*	*	*
DI	20062007	54	0505	000	SANTEE COMMUNITY SCHOOLS	39396	13.53	*	*	19.00	17	*	*	*	*
DI	20072008	54	0505	000	SANTEE COMMUNITY SCHOOLS	40218	12.52	*	*	20.00	16	*	*	*	*
DI	20082009	54	0505	000	SANTEE COMMUNITY SCHOOLS	39807	11.27	*	*	21.25	17	*	*	*	*
SC	19981999	54	0505	001	SANTEE HIGH SCHOOL	26322	7.64	*	*	*	*	*	*	*	*
SC	20032004	54	0505	001	SANTEE HIGH SCHOOL	71364	10.36	*	*	*	*	*	*	*	*
SC	20052006	54	0505	001	SANTEE HIGH SCHOOL	37077	12.08	*	*	11.25	*	*	*	*	*
SC	20062007	54	0505	001	SANTEE HIGH SCHOOL	39354	13.45	*	*	*	*	*	*	*	*
SC	20072008	54	0505	001	SANTEE HIGH SCHOOL	39511	12.00	*	*	*	*	*	*	*	*
SC	20082009	54	0505	001	SANTEE HIGH SCHOOL	40068	10.82	*	*	*	*	*	*	*	*
SC	19981999	54	0505	002	SANTEE ELEMENTARY SCHOOL	28008	10.08	*	*	*	*	*	*	*	*
SC	20032004	54	0505	002	SANTEE ELEMENTARY SCHOOL	60729	10.54	*	*	11.00	*	*	*	*	*
SC	20052006	54	0505	002	SANTEE ELEMENTARY SCHOOL	37297	12.93	*	*	11.00	10	*	*	*	*
SC	20062007	54	0505	002	SANTEE ELEMENTARY SCHOOL	39321	14.23	*	*	*	*	*	*	*	*
SC	20072008	54	0505	002	SANTEE ELEMENTARY SCHOOL	41103	14.31	*	*	10.50	*	*	*	*	*
SC	20082009	54	0505	002	SANTEE ELEMENTARY SCHOOL	39248	12.08	*	*	11.50	11	*	*	*	*
DI	19981999	54	0576	000	WAUSA PUBLIC SCHOOLS	30447	19.83	*	*	20.98	*	*	*	*	*
DI	20032004	54	0576	000	WAUSA PUBLIC SCHOOLS	34519	24.33	*	*	14.50	*	*	*	*	*
DI	20052006	54	0576	000	WAUSA PUBLIC SCHOOLS	34991	23.35	*	*	17.40	17	*	*	*	*
DI	20062007	54	0576	000	WAUSA PUBLIC SCHOOLS	35259	20.70	*	*	17.53	18	*	*	*	*
DI	20072008	54	0576	000	WAUSA PUBLIC SCHOOLS	37676	21.50	*	*	16.93	17	*	*	*	*
DI	20082009	54	0576	000	WAUSA PUBLIC SCHOOLS	37264	18.63	*	*	16.85	17	*	*	*	*
SC	19981999	54	0576	001	WAUSA HIGH SCHOOL	30736	18.00	*	*	12.04	*	*	*	*	*
SC	20032004	54	0576	001	WAUSA HIGH SCHOOL	67014	22.44	*	*	*	*	*	*	*	*
SC	20052006	54	0576	001	WAUSA HIGH SCHOOL	33158	20.58	*	*	*	*	*	*	*	*
SC	20062007	54	0576	001	WAUSA HIGH SCHOOL	32384	15.50	*	*	*	*	*	*	*	*
SC	20072008	54	0576	001	WAUSA HIGH SCHOOL	34824	18.70	*	*	*	*	*	*	*	*
SC	20082009	54	0576	001	WAUSA HIGH SCHOOL	36777	17.45	*	*	*	*	*	*	*	*
SC	19981999	54	0576	002	WAUSA ELEMENTARY SCHOOL	30782	22.08	*	*	*	*	*	*	*	*
SC	20032004	54	0576	002	WAUSA ELEMENTARY SCHOOL	40422	24.78	*	*	*	*	*	*	*	*
SC	20052006	54	0576	002	WAUSA ELEMENTARY SCHOOL	34928	24.82	*	*	*	*	*	*	*	*
SC	20062007	54	0576	002	WAUSA ELEMENTARY SCHOOL	37050	25.82	*	*	*	*	*	*	*	*
SC	20072008	54	0576	002	WAUSA ELEMENTARY SCHOOL	38554	23.08	*	*	*	10	*	*	*	*
SC	20082009	54	0576	002	WAUSA ELEMENTARY SCHOOL	37364	20.09	*	*	*	*	*	*	*	*
DI	19981999	54	0586	000	BLOOMFIELD COMMUNITY SCHOOLS	31547	20.39	*	*	34.80	*	*	*	*	*
DI	20032004	54	0586	000	BLOOMFIELD COMMUNITY SCHOOLS	34811	21.42	*	*	17.25	*	*	*	*	*
DI	20052006	54	0586	000	BLOOMFIELD COMMUNITY SCHOOLS	36717	18.16	*	*	20.31	20	*	*	*	*
DI	20062007	54	0586	000	BLOOMFIELD COMMUNITY SCHOOLS	35859	17.84	*	*	21.96	22	*	*	*	*
DI	20072008	54	0586	000	BLOOMFIELD COMMUNITY SCHOOLS	43630	16.33	*	*	22.45	21	*	*	*	*
DI	20082009	54	0586	000	BLOOMFIELD COMMUNITY SCHOOLS	37357	14.28	*	*	23.18	22	*	*	*	*
SC	19981999	54	0586	001	BLOOMFIELD JR-SR HIGH SCHOOL	31668	22.04	*	*	19.42	*	*	*	*	*
SC	20032004	54	0586	001	BLOOMFIELD JR-SR HIGH SCHOOL	47398	22.22	*	*	*	*	*	*	*	*
SC	20052006	54	0586	001	BLOOMFIELD JR-SR HIGH SCHOOL	34407	14.38	*	*	10.19	10	*	*	*	*
SC	20062007	54	0586	001	BLOOMFIELD JR-SR HIGH SCHOOL	31496	13.31	*	*	11.27	11	*	*	*	*
SC	20072008	54	0586	001	BLOOMFIELD JR-SR HIGH SCHOOL	48642	16.69	*	*	11.29	11	*	*	*	*
SC	20082009	54	0586	001	BLOOMFIELD JR-SR HIGH SCHOOL	35780	13.06	*	*	12.92	13	*	*	*	*
SC	19981999	54	0586	002	BLOOMFIELD ELEMENTARY SCHOOL	30825	18.40	*	*	15.38	*	*	*	*	*
SC	20032004	54	0586	002	BLOOMFIELD ELEMENTARY SCHOOL	48337	21.00	*	*	*	*	*	*	*	*
SC	20052006	54	0586	002	BLOOMFIELD ELEMENTARY SCHOOL	38235	22.69	*	*	10.12	10	*	*	*	*
SC	20062007	54	0586	002	BLOOMFIELD ELEMENTARY SCHOOL	37380	19.86	*	*	10.69	11	*	*	*	*
SC	20072008	54	0586	002	BLOOMFIELD ELEMENTARY SCHOOL	36934	13.73	*	*	11.16	10	*	*	*	*
SC	20082009	54	0586	002	BLOOMFIELD ELEMENTARY SCHOOL	37882	15.79	*	*	10.26	*	*	*	*	*
DI	19981999	55	0001	000	LINCOLN PUBLIC SCHOOLS	35471	14.35	906.00	0.3912	2168.71	*	*	*	*	*
DI	20032004	55	0001	000	LINCOLN PUBLIC SCHOOLS	44043	15.67	978.00	0.4116	2297.07	*	*	*	*	*
DI	20052006	55	0001	000	LINCOLN PUBLIC SCHOOLS	43732	16.16	1013.00	0.4212	2312.32	2214	38	42	11	*
DI	20062007	55	0001	000	LINCOLN PUBLIC SCHOOLS	47162	15.92	1026.00	0.4157	2379.39	2283	34	42	12	*
DI	20072008	55	0001	000	LINCOLN PUBLIC SCHOOLS	48117	15.56	1032.00	0.4076	2435.86	2343	32	42	12	*
DI	20082009	55	0001	000	LINCOLN PUBLIC SCHOOLS	48694	15.60	1085.00	0.4210	2490.23	2395	30	43	15	*
SC	19981999	55	0001	001	LINCOLN HIGH SCHOOL	38177	16.21	74.00	0.5034	140.10	*	*	*	*	*
SC	20032004	55	0001	001	LINCOLN HIGH SCHOOL	49527	18.33	72.00	0.5538	124.80	*	*	*	*	*
SC	20052006	55	0001	001	LINCOLN HIGH SCHOOL	47345	20.20	72.00	0.6154	109.40	99	*	*	*	*
SC	20062007	55	0001	001	LINCOLN HIGH SCHOOL	49691	18.75	68.00	0.5574	114.30	107	*	*	*	*
SC	20072008	55	0001	001	LINCOLN HIGH SCHOOL	49700	17.64	68.00	0.5354	118.55	110	*	*	*	*
SC	20082009	55	0001	001	LINCOLN HIGH SCHOOL	49951	17.55	68.00	0.5354	118.05	111	*	*	*	*
SC	19981999	55	0001	002	C CULLER MIDDLE SCHOOL	36714	14.27	13.00	0.2549	49.40	*	*	*	*	*
SC	20032004	55	0001	002	C CULLER MIDDLE SCHOOL	51541	14.22	21.00	0.3889	51.00	*	*	*	*	*
SC	20052006	55	0001	002	C CULLER MIDDLE SCHOOL	43578	14.98	17.00	0.3469	46.00	40	*	*	*	*
SC	20062007	55	0001	002	C CULLER MIDDLE SCHOOL	46928	14.50	18.00	0.3750	46.19	41	*	*	*	*
SC	20072008	55	0001	002	C CULLER MIDDLE SCHOOL	45406	12.14	17.00	0.3333	47.99	45	*	*	*	*
SC	20082009	55	0001	002	C CULLER MIDDLE SCHOOL	45926	13.29	20.00	0.3922	45.35	43	*	*	*	*
SC	19981999	55	0001	003	LINCOLN NORTHEAST HIGH SCHOOL	35869	13.72	63.00	0.4599	133.00	*	*	*	*	*
SC	20032004	55	0001	003	LINCOLN NORTHEAST HIGH SCHOOL	51270	16.69	57.00	0.4872	115.00	*	*	*	*	*
SC	20052006	55	0001	003	LINCOLN NORTHEAST HIGH SCHOOL	43439	16.24	50.00	0.4762	100.80	99	*	*	*	*
SC	20062007	55	0001	003	LINCOLN NORTHEAST HIGH SCHOOL	47611	16.67	51.00	0.5000	98.80	97	*	*	*	*
SC	20072008	55	0001	003	LINCOLN NORTHEAST HIGH SCHOOL	48150	15.29	58.00	0.5179	108.40	105	*	*	*	*
SC	20082009	55	0001	003	LINCOLN NORTHEAST HIGH SCHOOL	48805	15.77	46.00	0.4381	100.47	98	*	*	*	*
SC	19981999	55	0001	004	DAWES MIDDLE SCHOOL	32791	11.81	19.00	0.4043	45.80	*	*	*	*	*
SC	20032004	55	0001	004	DAWES MIDDLE SCHOOL	52540	14.86	25.00	0.5102	45.87	*	*	*	*	*
SC	20052006	55	0001	004	DAWES MIDDLE SCHOOL	42180	15.83	18.00	0.3750	43.01	40	*	*	*	*
SC	20062007	55	0001	004	DAWES MIDDLE SCHOOL	46180	16.33	23.00	0.4792	43.02	40	*	*	*	*
SC	20072008	55	0001	004	DAWES MIDDLE SCHOOL	48068	15.75	24.00	0.4615	46.75	44	*	*	*	*
SC	20082009	55	0001	004	DAWES MIDDLE SCHOOL	49373	16.33	28.00	0.5385	46.50	44	*	*	*	*
SC	19981999	55	0001	005	BELMONT ELEMENTARY SCHOOL	30343	9.31	14.00	0.2745	48.20	*	*	*	*	*
SC	20032004	55	0001	005	BELMONT ELEMENTARY SCHOOL	43103	10.79	17.00	0.2931	55.85	*	*	*	*	*
SC	20052006	55	0001	005	BELMONT ELEMENTARY SCHOOL	39688	12.14	22.00	0.3793	55.10	54	*	*	*	*
SC	20062007	55	0001	005	BELMONT ELEMENTARY SCHOOL	42721	11.53	22.00	0.3860	55.00	53	*	*	*	*
SC	20072008	55	0001	005	BELMONT ELEMENTARY SCHOOL	43709	11.06	24.00	0.3529	64.30	63	*	*	*	*
SC	20082009	55	0001	005	BELMONT ELEMENTARY SCHOOL	44666	11.47	31.00	0.4559	64.35	62	*	*	*	*
SC	19981999	55	0001	006	LINCOLN SOUTHEAST HIGH SCHOOL	37022	14.75	51.00	0.3953	122.80	*	*	*	*	*
SC	20032004	55	0001	006	LINCOLN SOUTHEAST HIGH SCHOOL	51695	18.52	54.00	0.5192	100.20	*	*	*	*	*
SC	20052006	55	0001	006	LINCOLN SOUTHEAST HIGH SCHOOL	46955	19.49	59.00	0.5784	97.00	94	*	*	*	*
SC	20062007	55	0001	006	LINCOLN SOUTHEAST HIGH SCHOOL	49692	18.38	56.00	0.5385	99.41	95	*	*	*	*
SC	20072008	55	0001	006	LINCOLN SOUTHEAST HIGH SCHOOL	49858	17.78	57.00	0.5278	103.30	99	*	*	*	*
SC	20082009	55	0001	006	LINCOLN SOUTHEAST HIGH SCHOOL	50169	16.94	57.00	0.5000	108.44	104	*	*	*	*
SC	19981999	55	0001	009	LINCOLN EAST HIGH SCHOOL	38478	16.21	43.00	0.4343	96.00	*	*	*	*	*
SC	20032004	55	0001	009	LINCOLN EAST HIGH SCHOOL	50036	18.49	45.00	0.4245	102.80	*	*	*	*	*
SC	20052006	55	0001	009	LINCOLN EAST HIGH SCHOOL	46062	19.11	45.00	0.4545	94.00	90	*	*	*	*
SC	20062007	55	0001	009	LINCOLN EAST HIGH SCHOOL	49698	19.54	47.00	0.4896	91.45	89	*	*	*	*
SC	20072008	55	0001	009	LINCOLN EAST HIGH SCHOOL	50775	19.52	47.00	0.4845	94.10	91	*	*	*	*
SC	20082009	55	0001	009	LINCOLN EAST HIGH SCHOOL	52362	20.31	52.00	0.5149	94.54	91	*	*	*	*
SC	19981999	55	0001	010	IRVING MIDDLE SCHOOL	38461	17.39	22.00	0.3929	52.50	*	*	*	*	*
SC	20032004	55	0001	010	IRVING MIDDLE SCHOOL	55963	20.49	19.00	0.3585	50.08	*	*	*	*	*
SC	20052006	55	0001	010	IRVING MIDDLE SCHOOL	43561	17.60	20.00	0.3226	56.60	53	*	*	*	*
SC	20062007	55	0001	010	IRVING MIDDLE SCHOOL	47743	17.60	22.00	0.3548	55.80	54	*	*	*	*
SC	20072008	55	0001	010	IRVING MIDDLE SCHOOL	49396	17.30	22.00	0.3607	56.60	56	*	*	*	*
SC	20082009	55	0001	010	IRVING MIDDLE SCHOOL	48514	15.08	27.00	0.4091	59.40	59	*	*	*	*
SC	19981999	55	0001	011	BROWNELL ELEMENTARY SCHOOL	35371	13.43	*	*	20.00	*	*	*	*	*
SC	20032004	55	0001	011	BROWNELL ELEMENTARY SCHOOL	63733	16.94	*	*	15.40	*	*	*	*	*
SC	20052006	55	0001	011	BROWNELL ELEMENTARY SCHOOL	45792	18.40	*	*	18.20	18	*	*	*	*
SC	20062007	55	0001	011	BROWNELL ELEMENTARY SCHOOL	47498	16.78	*	*	20.85	21	*	*	*	*
SC	20072008	55	0001	011	BROWNELL ELEMENTARY SCHOOL	49064	17.40	*	*	22.35	22	*	*	*	*
SC	20082009	55	0001	011	BROWNELL ELEMENTARY SCHOOL	50404	17.71	10.00	0.3571	24.95	25	*	*	*	*
SC	19981999	55	0001	012	LEFLER MIDDLE SCHOOL	35461	14.23	23.00	0.4423	48.20	*	*	*	*	*
SC	20032004	55	0001	012	LEFLER MIDDLE SCHOOL	59189	15.59	22.00	0.4314	46.70	*	*	*	*	*
SC	20052006	55	0001	012	LEFLER MIDDLE SCHOOL	44654	17.88	24.00	0.4706	46.20	40	*	*	*	*
SC	20062007	55	0001	012	LEFLER MIDDLE SCHOOL	47762	17.16	23.00	0.4600	46.00	41	*	*	*	*
SC	20072008	55	0001	012	LEFLER MIDDLE SCHOOL	49356	16.87	24.00	0.4615	47.70	44	*	*	*	*
SC	20082009	55	0001	012	LEFLER MIDDLE SCHOOL	49785	17.10	28.00	0.5600	47.15	44	*	*	*	*
