DATAYEARS,CO_DIST,DISTRICT_NAME,COUNTY_NAME,CLASS_CODE,DISTRICT_TYPE_CODE,AGENCYID,COUNTY,DISTRICT,SCHOOL,SCHOOL_NAME,GRADE_CODE,F_WH,M_WH,F_BL,M_BL,F_HI,M_HI,F_AS,M_AS,F_AM,M_AM,F_PI,M_PI,F_MU,M_MU,Female_total,Male_total,Total
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-001,47,0103,001,ELBA SECONDARY SCHOOL         ,08,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-001,47,0103,001,ELBA SECONDARY SCHOOL         ,09,4,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-001,47,0103,001,ELBA SECONDARY SCHOOL         ,10,5,7,1,0,0,0,0,0,0,0,0,0,0,0,6,7,13
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-001,47,0103,001,ELBA SECONDARY SCHOOL         ,11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-001,47,0103,001,ELBA SECONDARY SCHOOL         ,12,9,5,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-001,47,0103,001,ELBA SECONDARY SCHOOL         ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-001,47,0103,001,ELBA SECONDARY SCHOOL         ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-002,47,0103,002,ELBA ELEMENTARY SCHOOL        ,01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-002,47,0103,002,ELBA ELEMENTARY SCHOOL        ,02,3,5,0,0,0,0,0,0,0,1,0,0,0,0,3,6,9
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-002,47,0103,002,ELBA ELEMENTARY SCHOOL        ,03,2,2,0,0,0,0,0,0,1,0,0,0,0,0,3,2,5
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-002,47,0103,002,ELBA ELEMENTARY SCHOOL        ,04,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-002,47,0103,002,ELBA ELEMENTARY SCHOOL        ,05,4,3,0,0,0,1,0,0,1,0,0,0,0,0,5,4,9
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-002,47,0103,002,ELBA ELEMENTARY SCHOOL        ,06,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-002,47,0103,002,ELBA ELEMENTARY SCHOOL        ,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-002,47,0103,002,ELBA ELEMENTARY SCHOOL        ,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-002,47,0103,002,ELBA ELEMENTARY SCHOOL        ,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-002,47,0103,002,ELBA ELEMENTARY SCHOOL        ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-002,47,0103,002,ELBA ELEMENTARY SCHOOL        ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-002,47,0103,002,ELBA ELEMENTARY SCHOOL        ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-002,47,0103,002,ELBA ELEMENTARY SCHOOL        ,K ,5,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
20102011,47-0103,ELBA PUBLIC SCHOOLS           ,HOWARD,2,P,47-0103-002,47,0103,002,ELBA ELEMENTARY SCHOOL        ,PK,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-001,48,0008,001,FAIRBURY JR-SR HIGH SCHOOL    ,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-001,48,0008,001,FAIRBURY JR-SR HIGH SCHOOL    ,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-001,48,0008,001,FAIRBURY JR-SR HIGH SCHOOL    ,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-001,48,0008,001,FAIRBURY JR-SR HIGH SCHOOL    ,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-001,48,0008,001,FAIRBURY JR-SR HIGH SCHOOL    ,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-001,48,0008,001,FAIRBURY JR-SR HIGH SCHOOL    ,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-001,48,0008,001,FAIRBURY JR-SR HIGH SCHOOL    ,07,33,31,0,1,2,1,0,0,0,0,0,0,1,0,36,33,69
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-001,48,0008,001,FAIRBURY JR-SR HIGH SCHOOL    ,08,35,29,0,1,1,0,0,0,0,1,0,0,0,0,36,31,67
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-001,48,0008,001,FAIRBURY JR-SR HIGH SCHOOL    ,09,31,27,0,0,2,0,0,0,0,0,0,0,1,1,34,28,62
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-001,48,0008,001,FAIRBURY JR-SR HIGH SCHOOL    ,10,40,33,0,2,1,0,0,0,0,1,0,0,0,0,41,36,77
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-001,48,0008,001,FAIRBURY JR-SR HIGH SCHOOL    ,11,31,17,1,1,0,4,0,0,0,1,0,0,0,1,32,24,56
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-001,48,0008,001,FAIRBURY JR-SR HIGH SCHOOL    ,12,28,23,0,0,0,1,0,1,0,0,0,0,0,0,28,25,53
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-001,48,0008,001,FAIRBURY JR-SR HIGH SCHOOL    ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-001,48,0008,001,FAIRBURY JR-SR HIGH SCHOOL    ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-003,48,0008,003,CENTRAL ELEMENTARY SCHOOL     ,01,16,30,1,0,2,1,0,0,0,0,0,0,0,0,19,31,50
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-003,48,0008,003,CENTRAL ELEMENTARY SCHOOL     ,02,41,29,1,0,2,2,1,0,0,1,0,0,0,0,45,32,77
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-003,48,0008,003,CENTRAL ELEMENTARY SCHOOL     ,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-003,48,0008,003,CENTRAL ELEMENTARY SCHOOL     ,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-003,48,0008,003,CENTRAL ELEMENTARY SCHOOL     ,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-003,48,0008,003,CENTRAL ELEMENTARY SCHOOL     ,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-003,48,0008,003,CENTRAL ELEMENTARY SCHOOL     ,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-003,48,0008,003,CENTRAL ELEMENTARY SCHOOL     ,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-003,48,0008,003,CENTRAL ELEMENTARY SCHOOL     ,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-003,48,0008,003,CENTRAL ELEMENTARY SCHOOL     ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-003,48,0008,003,CENTRAL ELEMENTARY SCHOOL     ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-003,48,0008,003,CENTRAL ELEMENTARY SCHOOL     ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-003,48,0008,003,CENTRAL ELEMENTARY SCHOOL     ,K ,33,42,1,0,1,3,0,0,0,0,0,0,2,3,37,48,85
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-003,48,0008,003,CENTRAL ELEMENTARY SCHOOL     ,PK,40,50,0,0,3,0,0,0,0,0,0,0,0,0,43,50,93
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-008,48,0008,008,JEFFERSON INTERMEDIATE SCHOOL ,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-008,48,0008,008,JEFFERSON INTERMEDIATE SCHOOL ,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-008,48,0008,008,JEFFERSON INTERMEDIATE SCHOOL ,03,27,36,1,0,2,1,0,0,0,0,0,0,1,0,31,37,68
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-008,48,0008,008,JEFFERSON INTERMEDIATE SCHOOL ,04,37,31,1,1,2,1,0,0,0,1,0,0,0,2,40,36,76
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-008,48,0008,008,JEFFERSON INTERMEDIATE SCHOOL ,05,34,35,1,0,1,0,0,0,0,0,0,0,0,0,36,35,71
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-008,48,0008,008,JEFFERSON INTERMEDIATE SCHOOL ,06,24,29,0,0,3,0,0,1,0,0,0,0,0,0,27,30,57
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-008,48,0008,008,JEFFERSON INTERMEDIATE SCHOOL ,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-008,48,0008,008,JEFFERSON INTERMEDIATE SCHOOL ,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-008,48,0008,008,JEFFERSON INTERMEDIATE SCHOOL ,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-008,48,0008,008,JEFFERSON INTERMEDIATE SCHOOL ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-008,48,0008,008,JEFFERSON INTERMEDIATE SCHOOL ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-008,48,0008,008,JEFFERSON INTERMEDIATE SCHOOL ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-008,48,0008,008,JEFFERSON INTERMEDIATE SCHOOL ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-008,48,0008,008,JEFFERSON INTERMEDIATE SCHOOL ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-009,48,0008,009,LIFE PROGRAM                  ,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-009,48,0008,009,LIFE PROGRAM                  ,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-009,48,0008,009,LIFE PROGRAM                  ,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-009,48,0008,009,LIFE PROGRAM                  ,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-009,48,0008,009,LIFE PROGRAM                  ,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-009,48,0008,009,LIFE PROGRAM                  ,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-009,48,0008,009,LIFE PROGRAM                  ,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-009,48,0008,009,LIFE PROGRAM                  ,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-009,48,0008,009,LIFE PROGRAM                  ,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-009,48,0008,009,LIFE PROGRAM                  ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-009,48,0008,009,LIFE PROGRAM                  ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-009,48,0008,009,LIFE PROGRAM                  ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-009,48,0008,009,LIFE PROGRAM                  ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0008,FAIRBURY PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0008-009,48,0008,009,LIFE PROGRAM                  ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-001,48,0300,001,TRI COUNTY JR-SR HIGH SCHOOL  ,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-001,48,0300,001,TRI COUNTY JR-SR HIGH SCHOOL  ,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-001,48,0300,001,TRI COUNTY JR-SR HIGH SCHOOL  ,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-001,48,0300,001,TRI COUNTY JR-SR HIGH SCHOOL  ,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-001,48,0300,001,TRI COUNTY JR-SR HIGH SCHOOL  ,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-001,48,0300,001,TRI COUNTY JR-SR HIGH SCHOOL  ,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-001,48,0300,001,TRI COUNTY JR-SR HIGH SCHOOL  ,07,13,11,1,0,1,1,0,0,1,1,0,0,0,0,16,13,29
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-001,48,0300,001,TRI COUNTY JR-SR HIGH SCHOOL  ,08,8,18,0,0,0,0,0,0,0,0,0,0,0,0,8,18,26
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-001,48,0300,001,TRI COUNTY JR-SR HIGH SCHOOL  ,09,12,9,1,0,0,1,0,0,0,0,0,0,0,0,13,10,23
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-001,48,0300,001,TRI COUNTY JR-SR HIGH SCHOOL  ,10,21,18,0,0,0,2,0,0,0,0,0,0,0,0,21,20,41
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-001,48,0300,001,TRI COUNTY JR-SR HIGH SCHOOL  ,11,15,23,0,0,0,0,0,0,0,0,0,0,0,0,15,23,38
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-001,48,0300,001,TRI COUNTY JR-SR HIGH SCHOOL  ,12,20,21,0,0,0,0,1,0,1,1,0,0,0,0,22,22,44
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-001,48,0300,001,TRI COUNTY JR-SR HIGH SCHOOL  ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-001,48,0300,001,TRI COUNTY JR-SR HIGH SCHOOL  ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-002,48,0300,002,TRI COUNTY ELEMENTARY SCHOOL  ,01,5,13,0,0,1,0,0,0,0,0,0,0,0,0,6,13,19
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-002,48,0300,002,TRI COUNTY ELEMENTARY SCHOOL  ,02,14,14,0,0,0,0,0,0,0,2,0,0,0,0,14,16,30
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-002,48,0300,002,TRI COUNTY ELEMENTARY SCHOOL  ,03,9,11,0,0,0,0,0,0,0,1,0,0,0,0,9,12,21
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-002,48,0300,002,TRI COUNTY ELEMENTARY SCHOOL  ,04,15,9,0,0,0,1,0,0,0,0,0,0,0,0,15,10,25
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-002,48,0300,002,TRI COUNTY ELEMENTARY SCHOOL  ,05,6,13,0,0,2,0,0,0,2,1,0,0,0,0,10,14,24
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-002,48,0300,002,TRI COUNTY ELEMENTARY SCHOOL  ,06,9,15,0,0,1,0,0,0,0,0,0,0,0,0,10,15,25
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-002,48,0300,002,TRI COUNTY ELEMENTARY SCHOOL  ,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-002,48,0300,002,TRI COUNTY ELEMENTARY SCHOOL  ,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-002,48,0300,002,TRI COUNTY ELEMENTARY SCHOOL  ,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-002,48,0300,002,TRI COUNTY ELEMENTARY SCHOOL  ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-002,48,0300,002,TRI COUNTY ELEMENTARY SCHOOL  ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-002,48,0300,002,TRI COUNTY ELEMENTARY SCHOOL  ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-002,48,0300,002,TRI COUNTY ELEMENTARY SCHOOL  ,K ,11,11,0,0,0,0,0,0,0,0,0,0,0,0,11,11,22
20102011,48-0300,TRI COUNTY PUBLIC SCHOOLS     ,JEFFERSON,3,P,48-0300-002,48,0300,002,TRI COUNTY ELEMENTARY SCHOOL  ,PK,9,24,0,0,0,0,0,0,1,0,0,0,0,0,10,24,34
20102011,48-0303,MERIDIAN PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0303-001,48,0303,001,MERIDIAN HIGH SCHOOL          ,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0303,MERIDIAN PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0303-001,48,0303,001,MERIDIAN HIGH SCHOOL          ,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0303,MERIDIAN PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0303-001,48,0303,001,MERIDIAN HIGH SCHOOL          ,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0303,MERIDIAN PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0303-001,48,0303,001,MERIDIAN HIGH SCHOOL          ,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0303,MERIDIAN PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0303-001,48,0303,001,MERIDIAN HIGH SCHOOL          ,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0303,MERIDIAN PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0303-001,48,0303,001,MERIDIAN HIGH SCHOOL          ,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0303,MERIDIAN PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0303-001,48,0303,001,MERIDIAN HIGH SCHOOL          ,07,12,4,0,0,0,1,0,0,0,0,0,0,0,0,12,5,17
20102011,48-0303,MERIDIAN PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0303-001,48,0303,001,MERIDIAN HIGH SCHOOL          ,08,6,8,0,0,1,2,0,0,0,0,0,0,0,0,7,10,17
20102011,48-0303,MERIDIAN PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0303-001,48,0303,001,MERIDIAN HIGH SCHOOL          ,09,2,6,0,0,1,0,0,0,0,0,0,0,0,0,3,6,9
20102011,48-0303,MERIDIAN PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0303-001,48,0303,001,MERIDIAN HIGH SCHOOL          ,10,5,4,0,0,2,0,0,0,0,0,0,0,0,0,7,4,11
20102011,48-0303,MERIDIAN PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0303-001,48,0303,001,MERIDIAN HIGH SCHOOL          ,11,13,11,1,0,0,0,0,0,0,0,0,0,0,0,14,11,25
20102011,48-0303,MERIDIAN PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0303-001,48,0303,001,MERIDIAN HIGH SCHOOL          ,12,10,8,0,1,0,0,0,0,0,0,0,0,0,0,10,9,19
20102011,48-0303,MERIDIAN PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0303-001,48,0303,001,MERIDIAN HIGH SCHOOL          ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102011,48-0303,MERIDIAN PUBLIC SCHOOLS       ,JEFFERSON,3,P,48-0303-001,48,0303,001,MERIDIAN HIGH SCHOOL          ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
