DATAYEARS,Co-Dist,DISTNAME,COUNTY_NAME,CLASS_CODE,DISTRICT_TYPE_CODE,AGENCYID,COUNTY,DISTRICT,SCHOOL,SchoolName,GRADE_CODE,FWNH,MWNH,FAPI,MAPI,FH,MH,FAIA,MAIA,FBNH,MBNH,Male,Female,TOTAL
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-001,12,0056,001,DAVID CITY SECONDARY SCHOOL   ,04,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-001,12,0056,001,DAVID CITY SECONDARY SCHOOL   ,05,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-001,12,0056,001,DAVID CITY SECONDARY SCHOOL   ,06,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-001,12,0056,001,DAVID CITY SECONDARY SCHOOL   ,07,18,23,0,1,1,4,0,0,0,0,28,19,47
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-001,12,0056,001,DAVID CITY SECONDARY SCHOOL   ,08,15,25,1,0,1,3,0,0,0,0,28,17,45
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-001,12,0056,001,DAVID CITY SECONDARY SCHOOL   ,09,27,29,1,0,4,2,0,0,0,1,32,32,64
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-001,12,0056,001,DAVID CITY SECONDARY SCHOOL   ,10,13,22,0,0,1,1,0,0,0,0,23,14,37
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-001,12,0056,001,DAVID CITY SECONDARY SCHOOL   ,11,29,22,0,0,0,2,0,0,1,1,25,30,55
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-001,12,0056,001,DAVID CITY SECONDARY SCHOOL   ,12,23,25,0,0,1,4,0,0,0,1,30,24,54
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-001,12,0056,001,DAVID CITY SECONDARY SCHOOL   ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-001,12,0056,001,DAVID CITY SECONDARY SCHOOL   ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-002,12,0056,002,DAVID CITY ELEMENTARY SCHOOL  ,01,11,14,0,0,1,0,0,0,0,0,14,12,26
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-002,12,0056,002,DAVID CITY ELEMENTARY SCHOOL  ,02,10,13,0,1,1,1,0,0,0,0,15,11,26
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-002,12,0056,002,DAVID CITY ELEMENTARY SCHOOL  ,03,17,18,0,0,2,3,0,0,0,0,21,19,40
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-002,12,0056,002,DAVID CITY ELEMENTARY SCHOOL  ,04,14,14,2,0,0,2,0,0,1,0,16,17,33
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-002,12,0056,002,DAVID CITY ELEMENTARY SCHOOL  ,05,17,16,0,2,0,0,0,0,0,0,18,17,35
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-002,12,0056,002,DAVID CITY ELEMENTARY SCHOOL  ,06,26,17,1,1,2,2,0,0,0,0,20,29,49
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-002,12,0056,002,DAVID CITY ELEMENTARY SCHOOL  ,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-002,12,0056,002,DAVID CITY ELEMENTARY SCHOOL  ,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-002,12,0056,002,DAVID CITY ELEMENTARY SCHOOL  ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-002,12,0056,002,DAVID CITY ELEMENTARY SCHOOL  ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-002,12,0056,002,DAVID CITY ELEMENTARY SCHOOL  ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-002,12,0056,002,DAVID CITY ELEMENTARY SCHOOL  ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-002,12,0056,002,DAVID CITY ELEMENTARY SCHOOL  ,K ,19,16,0,0,0,0,0,0,0,0,16,19,35
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-002,12,0056,002,DAVID CITY ELEMENTARY SCHOOL  ,PK,21,18,0,0,2,2,0,0,0,0,20,23,43
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-003,12,0056,003,BELLWOOD ATTENDANCE CENTER    ,01,6,8,0,0,0,1,0,0,1,0,9,7,16
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-003,12,0056,003,BELLWOOD ATTENDANCE CENTER    ,02,4,11,0,0,0,0,0,0,0,0,11,4,15
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-003,12,0056,003,BELLWOOD ATTENDANCE CENTER    ,03,10,4,0,0,0,0,0,0,0,0,4,10,14
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-003,12,0056,003,BELLWOOD ATTENDANCE CENTER    ,04,5,6,0,0,2,0,0,0,0,0,6,7,13
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-003,12,0056,003,BELLWOOD ATTENDANCE CENTER    ,05,7,11,1,0,0,1,0,0,0,0,12,8,20
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-003,12,0056,003,BELLWOOD ATTENDANCE CENTER    ,06,8,5,0,0,2,0,0,0,0,0,5,10,15
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-003,12,0056,003,BELLWOOD ATTENDANCE CENTER    ,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-003,12,0056,003,BELLWOOD ATTENDANCE CENTER    ,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-003,12,0056,003,BELLWOOD ATTENDANCE CENTER    ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-003,12,0056,003,BELLWOOD ATTENDANCE CENTER    ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-003,12,0056,003,BELLWOOD ATTENDANCE CENTER    ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-003,12,0056,003,BELLWOOD ATTENDANCE CENTER    ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-003,12,0056,003,BELLWOOD ATTENDANCE CENTER    ,K ,8,9,0,0,0,0,0,1,0,0,10,8,18
20092010,12-0056,DAVID CITY PUBLIC SCHOOLS     ,BUTLER,3,P,12-0056-003,12,0056,003,BELLWOOD ATTENDANCE CENTER    ,PK,10,8,0,0,0,1,0,0,0,0,9,10,19
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-001,12,0502,001,HIGH SCHOOL AT BRAINARD       ,01,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-001,12,0502,001,HIGH SCHOOL AT BRAINARD       ,02,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-001,12,0502,001,HIGH SCHOOL AT BRAINARD       ,03,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-001,12,0502,001,HIGH SCHOOL AT BRAINARD       ,04,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-001,12,0502,001,HIGH SCHOOL AT BRAINARD       ,05,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-001,12,0502,001,HIGH SCHOOL AT BRAINARD       ,06,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-001,12,0502,001,HIGH SCHOOL AT BRAINARD       ,07,17,13,0,0,0,0,0,0,0,0,13,17,30
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-001,12,0502,001,HIGH SCHOOL AT BRAINARD       ,08,10,8,0,0,0,0,0,0,0,0,8,10,18
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-001,12,0502,001,HIGH SCHOOL AT BRAINARD       ,09,13,8,0,0,0,0,0,0,0,0,8,13,21
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-001,12,0502,001,HIGH SCHOOL AT BRAINARD       ,10,6,17,0,0,0,0,0,0,0,0,17,6,23
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-001,12,0502,001,HIGH SCHOOL AT BRAINARD       ,11,14,10,0,0,0,0,0,0,0,0,10,14,24
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-001,12,0502,001,HIGH SCHOOL AT BRAINARD       ,12,12,15,0,0,0,1,0,0,0,0,16,12,28
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-001,12,0502,001,HIGH SCHOOL AT BRAINARD       ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-001,12,0502,001,HIGH SCHOOL AT BRAINARD       ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-002,12,0502,002,ELEMENTARY SCHOOL AT BRAINARD ,01,9,7,0,0,0,0,0,0,0,0,7,9,16
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-002,12,0502,002,ELEMENTARY SCHOOL AT BRAINARD ,02,7,6,0,0,0,0,0,0,0,0,6,7,13
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-002,12,0502,002,ELEMENTARY SCHOOL AT BRAINARD ,03,3,2,0,0,0,0,0,0,0,0,2,3,5
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-002,12,0502,002,ELEMENTARY SCHOOL AT BRAINARD ,04,3,12,0,0,0,0,0,0,0,0,12,3,15
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-002,12,0502,002,ELEMENTARY SCHOOL AT BRAINARD ,05,2,3,0,0,0,0,0,0,0,0,3,2,5
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-002,12,0502,002,ELEMENTARY SCHOOL AT BRAINARD ,06,3,5,0,0,0,0,0,0,0,0,5,3,8
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-002,12,0502,002,ELEMENTARY SCHOOL AT BRAINARD ,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-002,12,0502,002,ELEMENTARY SCHOOL AT BRAINARD ,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-002,12,0502,002,ELEMENTARY SCHOOL AT BRAINARD ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-002,12,0502,002,ELEMENTARY SCHOOL AT BRAINARD ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-002,12,0502,002,ELEMENTARY SCHOOL AT BRAINARD ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-002,12,0502,002,ELEMENTARY SCHOOL AT BRAINARD ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-002,12,0502,002,ELEMENTARY SCHOOL AT BRAINARD ,K ,3,5,0,0,0,0,0,0,0,0,5,3,8
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-002,12,0502,002,ELEMENTARY SCHOOL AT BRAINARD ,PK,9,11,0,0,0,0,0,0,0,0,11,9,20
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-003,12,0502,003,ELEMENTARY SCHOOL AT DWIGHT   ,01,3,6,0,0,0,0,0,0,0,0,6,3,9
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-003,12,0502,003,ELEMENTARY SCHOOL AT DWIGHT   ,02,3,4,0,0,0,0,0,0,0,0,4,3,7
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-003,12,0502,003,ELEMENTARY SCHOOL AT DWIGHT   ,03,2,2,0,0,0,0,0,0,0,0,2,2,4
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-003,12,0502,003,ELEMENTARY SCHOOL AT DWIGHT   ,04,5,2,0,0,0,0,0,0,0,0,2,5,7
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-003,12,0502,003,ELEMENTARY SCHOOL AT DWIGHT   ,05,7,5,0,0,0,0,0,0,0,0,5,7,12
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-003,12,0502,003,ELEMENTARY SCHOOL AT DWIGHT   ,06,2,9,0,0,0,0,0,0,0,0,9,2,11
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-003,12,0502,003,ELEMENTARY SCHOOL AT DWIGHT   ,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-003,12,0502,003,ELEMENTARY SCHOOL AT DWIGHT   ,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-003,12,0502,003,ELEMENTARY SCHOOL AT DWIGHT   ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-003,12,0502,003,ELEMENTARY SCHOOL AT DWIGHT   ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-003,12,0502,003,ELEMENTARY SCHOOL AT DWIGHT   ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-003,12,0502,003,ELEMENTARY SCHOOL AT DWIGHT   ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-003,12,0502,003,ELEMENTARY SCHOOL AT DWIGHT   ,K ,3,6,0,0,0,0,0,0,0,0,6,3,9
20092010,12-0502,EAST BUTLER PUBLIC SCHOOLS    ,BUTLER,3,P,12-0502-003,12,0502,003,ELEMENTARY SCHOOL AT DWIGHT   ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-001,12,0701,001,AQUINAS HIGH SCHOOL           ,01,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-001,12,0701,001,AQUINAS HIGH SCHOOL           ,02,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-001,12,0701,001,AQUINAS HIGH SCHOOL           ,03,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-001,12,0701,001,AQUINAS HIGH SCHOOL           ,04,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-001,12,0701,001,AQUINAS HIGH SCHOOL           ,05,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-001,12,0701,001,AQUINAS HIGH SCHOOL           ,06,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-001,12,0701,001,AQUINAS HIGH SCHOOL           ,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-001,12,0701,001,AQUINAS HIGH SCHOOL           ,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-001,12,0701,001,AQUINAS HIGH SCHOOL           ,09,16,16,0,0,0,0,0,0,0,0,16,16,32
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-001,12,0701,001,AQUINAS HIGH SCHOOL           ,10,21,14,0,0,1,0,0,0,0,0,14,22,36
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-001,12,0701,001,AQUINAS HIGH SCHOOL           ,11,16,17,0,0,0,0,0,0,0,0,17,16,33
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-001,12,0701,001,AQUINAS HIGH SCHOOL           ,12,17,13,0,0,0,0,0,0,0,0,13,17,30
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-001,12,0701,001,AQUINAS HIGH SCHOOL           ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-001,12,0701,001,AQUINAS HIGH SCHOOL           ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-002,12,0701,002,ST MARY'S ELEMENTARY SCHOOL   ,01,10,25,0,1,1,0,0,0,0,0,26,11,37
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-002,12,0701,002,ST MARY'S ELEMENTARY SCHOOL   ,02,15,19,0,0,0,1,0,0,0,0,20,15,35
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-002,12,0701,002,ST MARY'S ELEMENTARY SCHOOL   ,03,32,12,0,0,1,0,0,0,0,0,12,33,45
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-002,12,0701,002,ST MARY'S ELEMENTARY SCHOOL   ,04,14,25,0,0,1,0,0,0,0,0,25,15,40
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-002,12,0701,002,ST MARY'S ELEMENTARY SCHOOL   ,05,16,17,0,0,1,0,0,0,0,0,17,17,34
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-002,12,0701,002,ST MARY'S ELEMENTARY SCHOOL   ,06,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-002,12,0701,002,ST MARY'S ELEMENTARY SCHOOL   ,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-002,12,0701,002,ST MARY'S ELEMENTARY SCHOOL   ,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-002,12,0701,002,ST MARY'S ELEMENTARY SCHOOL   ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-002,12,0701,002,ST MARY'S ELEMENTARY SCHOOL   ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-002,12,0701,002,ST MARY'S ELEMENTARY SCHOOL   ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-002,12,0701,002,ST MARY'S ELEMENTARY SCHOOL   ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-002,12,0701,002,ST MARY'S ELEMENTARY SCHOOL   ,K ,15,18,0,0,1,0,0,0,0,0,18,16,34
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-002,12,0701,002,ST MARY'S ELEMENTARY SCHOOL   ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-003,12,0701,003,AQUINAS MIDDLE SCHOOL         ,01,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-003,12,0701,003,AQUINAS MIDDLE SCHOOL         ,02,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-003,12,0701,003,AQUINAS MIDDLE SCHOOL         ,03,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-003,12,0701,003,AQUINAS MIDDLE SCHOOL         ,04,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-003,12,0701,003,AQUINAS MIDDLE SCHOOL         ,05,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-003,12,0701,003,AQUINAS MIDDLE SCHOOL         ,06,14,24,0,0,1,0,0,0,0,0,24,15,39
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-003,12,0701,003,AQUINAS MIDDLE SCHOOL         ,07,20,13,0,0,2,0,0,0,0,0,13,22,35
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-003,12,0701,003,AQUINAS MIDDLE SCHOOL         ,08,13,23,0,0,0,0,0,0,0,0,23,13,36
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-003,12,0701,003,AQUINAS MIDDLE SCHOOL         ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-003,12,0701,003,AQUINAS MIDDLE SCHOOL         ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-003,12,0701,003,AQUINAS MIDDLE SCHOOL         ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-003,12,0701,003,AQUINAS MIDDLE SCHOOL         ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-003,12,0701,003,AQUINAS MIDDLE SCHOOL         ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,12-0701,AQUINAS ST MARYS CATHOLIC SCHS,BUTLER,9,NP,12-0701-003,12,0701,003,AQUINAS MIDDLE SCHOOL         ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,13-0001,PLATTSMOUTH COMMUNITY SCHOOLS ,CASS,3,P,13-0001-001,13,0001,001,PLATTSMOUTH HIGH SCHOOL       ,01,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,13-0001,PLATTSMOUTH COMMUNITY SCHOOLS ,CASS,3,P,13-0001-001,13,0001,001,PLATTSMOUTH HIGH SCHOOL       ,02,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,13-0001,PLATTSMOUTH COMMUNITY SCHOOLS ,CASS,3,P,13-0001-001,13,0001,001,PLATTSMOUTH HIGH SCHOOL       ,03,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,13-0001,PLATTSMOUTH COMMUNITY SCHOOLS ,CASS,3,P,13-0001-001,13,0001,001,PLATTSMOUTH HIGH SCHOOL       ,04,0,0,0,0,0,0,0,0,0,0,0,0,0
20092010,13-0001,PLATTSMOUTH COMMUNITY SCHOOLS ,CASS,3,P,13-0001-001,13,0001,001,PLATTSMOUTH HIGH SCHOOL       ,05,0,0,0,0,0,0,0,0,0,0,0,0,0
