"DATAYEARS"	"Co-Dist"	"DistrictName"	"COUNTY_NAME"	"CLASS_CODE"	"DISTRICT_TYPE_CODE"	"AGENCYID"	"COUNTY"	"DISTRICT"	"SCHOOL"	"SchoolName"	"GRADE_CODE"	"FWNH"	"MWNH"	"FAPI"	"MAPI"	"FH"	"MH"	"FAIA"	"MAIA"	"FBNH"	"MBNH"	"MALE"	"FEMALE"	"TOTAL"
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-179"	"28"	"0001"	"179"	"SUNNY SLOPE ELEM SCHOOL       "	"01"	24	16	0	0	2	3	0	0	7	11	30	33	63
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-179"	"28"	"0001"	"179"	"SUNNY SLOPE ELEM SCHOOL       "	"02"	26	26	0	0	3	1	0	1	3	5	33	32	65
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-179"	"28"	"0001"	"179"	"SUNNY SLOPE ELEM SCHOOL       "	"03"	21	26	0	1	2	2	0	0	7	10	39	30	69
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-179"	"28"	"0001"	"179"	"SUNNY SLOPE ELEM SCHOOL       "	"04"	18	29	2	1	0	2	0	0	7	9	41	27	68
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-179"	"28"	"0001"	"179"	"SUNNY SLOPE ELEM SCHOOL       "	"05"	15	12	1	1	2	1	0	0	9	6	20	27	47
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-179"	"28"	"0001"	"179"	"SUNNY SLOPE ELEM SCHOOL       "	"06"	19	15	2	1	1	1	0	1	5	5	23	27	50
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-179"	"28"	"0001"	"179"	"SUNNY SLOPE ELEM SCHOOL       "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-179"	"28"	"0001"	"179"	"SUNNY SLOPE ELEM SCHOOL       "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-179"	"28"	"0001"	"179"	"SUNNY SLOPE ELEM SCHOOL       "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-179"	"28"	"0001"	"179"	"SUNNY SLOPE ELEM SCHOOL       "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-179"	"28"	"0001"	"179"	"SUNNY SLOPE ELEM SCHOOL       "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-179"	"28"	"0001"	"179"	"SUNNY SLOPE ELEM SCHOOL       "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-179"	"28"	"0001"	"179"	"SUNNY SLOPE ELEM SCHOOL       "	"K "	26	26	1	0	1	1	1	3	8	6	36	37	73
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-179"	"28"	"0001"	"179"	"SUNNY SLOPE ELEM SCHOOL       "	"PK"	13	10	1	0	1	0	0	0	1	5	15	16	31
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-185"	"28"	"0001"	"185"	"WAKONDA ELEM SCHOOL           "	"01"	3	3	0	1	2	2	0	0	15	17	23	20	43
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-185"	"28"	"0001"	"185"	"WAKONDA ELEM SCHOOL           "	"02"	3	3	0	0	0	1	0	0	15	14	18	18	36
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-185"	"28"	"0001"	"185"	"WAKONDA ELEM SCHOOL           "	"03"	0	2	0	0	1	4	0	0	13	8	14	14	28
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-185"	"28"	"0001"	"185"	"WAKONDA ELEM SCHOOL           "	"04"	3	1	1	0	0	0	1	0	13	13	14	18	32
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-185"	"28"	"0001"	"185"	"WAKONDA ELEM SCHOOL           "	"05"	1	2	0	0	0	2	0	0	12	19	23	13	36
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-185"	"28"	"0001"	"185"	"WAKONDA ELEM SCHOOL           "	"06"	1	3	0	0	2	1	0	0	15	18	22	18	40
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-185"	"28"	"0001"	"185"	"WAKONDA ELEM SCHOOL           "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-185"	"28"	"0001"	"185"	"WAKONDA ELEM SCHOOL           "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-185"	"28"	"0001"	"185"	"WAKONDA ELEM SCHOOL           "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-185"	"28"	"0001"	"185"	"WAKONDA ELEM SCHOOL           "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-185"	"28"	"0001"	"185"	"WAKONDA ELEM SCHOOL           "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-185"	"28"	"0001"	"185"	"WAKONDA ELEM SCHOOL           "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-185"	"28"	"0001"	"185"	"WAKONDA ELEM SCHOOL           "	"K "	3	3	0	1	0	2	0	1	25	24	31	28	59
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-185"	"28"	"0001"	"185"	"WAKONDA ELEM SCHOOL           "	"PK"	3	7	1	0	0	4	0	0	10	17	28	14	42
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-187"	"28"	"0001"	"187"	"WALNUT HILL ELEM SCHOOL       "	"01"	5	9	0	0	4	4	3	1	11	10	24	23	47
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-187"	"28"	"0001"	"187"	"WALNUT HILL ELEM SCHOOL       "	"02"	2	8	0	0	6	3	0	2	13	9	22	21	43
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-187"	"28"	"0001"	"187"	"WALNUT HILL ELEM SCHOOL       "	"03"	3	8	0	0	5	4	0	1	10	8	21	18	39
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-187"	"28"	"0001"	"187"	"WALNUT HILL ELEM SCHOOL       "	"04"	9	8	0	0	9	4	1	0	8	11	23	27	50
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-187"	"28"	"0001"	"187"	"WALNUT HILL ELEM SCHOOL       "	"05"	4	3	0	0	3	3	0	0	10	5	11	17	28
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-187"	"28"	"0001"	"187"	"WALNUT HILL ELEM SCHOOL       "	"06"	8	6	2	1	5	6	1	0	9	10	23	25	48
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-187"	"28"	"0001"	"187"	"WALNUT HILL ELEM SCHOOL       "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-187"	"28"	"0001"	"187"	"WALNUT HILL ELEM SCHOOL       "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-187"	"28"	"0001"	"187"	"WALNUT HILL ELEM SCHOOL       "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-187"	"28"	"0001"	"187"	"WALNUT HILL ELEM SCHOOL       "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-187"	"28"	"0001"	"187"	"WALNUT HILL ELEM SCHOOL       "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-187"	"28"	"0001"	"187"	"WALNUT HILL ELEM SCHOOL       "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-187"	"28"	"0001"	"187"	"WALNUT HILL ELEM SCHOOL       "	"K "	8	5	0	0	8	5	3	1	12	20	31	31	62
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-187"	"28"	"0001"	"187"	"WALNUT HILL ELEM SCHOOL       "	"PK"	5	6	1	0	8	4	2	1	2	4	15	18	33
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-189"	"28"	"0001"	"189"	"WASHINGTON ELEM SCHOOL        "	"01"	11	11	1	1	4	2	0	0	5	1	15	21	36
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-189"	"28"	"0001"	"189"	"WASHINGTON ELEM SCHOOL        "	"02"	5	12	0	1	2	2	1	0	1	2	17	9	26
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-189"	"28"	"0001"	"189"	"WASHINGTON ELEM SCHOOL        "	"03"	5	6	0	1	3	1	0	0	5	3	11	13	24
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-189"	"28"	"0001"	"189"	"WASHINGTON ELEM SCHOOL        "	"04"	9	12	0	0	1	3	1	0	1	1	16	12	28
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-189"	"28"	"0001"	"189"	"WASHINGTON ELEM SCHOOL        "	"05"	11	13	1	1	1	4	1	0	4	6	24	18	42
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-189"	"28"	"0001"	"189"	"WASHINGTON ELEM SCHOOL        "	"06"	5	14	0	0	1	1	0	1	2	1	17	8	25
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-189"	"28"	"0001"	"189"	"WASHINGTON ELEM SCHOOL        "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-189"	"28"	"0001"	"189"	"WASHINGTON ELEM SCHOOL        "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-189"	"28"	"0001"	"189"	"WASHINGTON ELEM SCHOOL        "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-189"	"28"	"0001"	"189"	"WASHINGTON ELEM SCHOOL        "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-189"	"28"	"0001"	"189"	"WASHINGTON ELEM SCHOOL        "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-189"	"28"	"0001"	"189"	"WASHINGTON ELEM SCHOOL        "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-189"	"28"	"0001"	"189"	"WASHINGTON ELEM SCHOOL        "	"K "	11	12	0	0	3	0	0	0	4	3	15	18	33
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-189"	"28"	"0001"	"189"	"WASHINGTON ELEM SCHOOL        "	"PK"	6	7	0	0	1	2	0	0	1	1	10	8	18
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-191"	"28"	"0001"	"191"	"WESTERN HILLS ELEM SCHOOL     "	"01"	17	9	0	1	2	1	0	1	5	3	15	24	39
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-191"	"28"	"0001"	"191"	"WESTERN HILLS ELEM SCHOOL     "	"02"	16	13	0	0	5	2	0	0	12	12	27	33	60
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-191"	"28"	"0001"	"191"	"WESTERN HILLS ELEM SCHOOL     "	"03"	11	14	1	0	3	2	0	0	9	7	23	24	47
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-191"	"28"	"0001"	"191"	"WESTERN HILLS ELEM SCHOOL     "	"04"	7	13	0	0	3	4	0	0	9	8	25	19	44
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-191"	"28"	"0001"	"191"	"WESTERN HILLS ELEM SCHOOL     "	"05"	12	9	0	0	0	2	0	0	14	11	22	26	48
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-191"	"28"	"0001"	"191"	"WESTERN HILLS ELEM SCHOOL     "	"06"	13	10	0	0	2	0	0	0	7	10	20	22	42
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-191"	"28"	"0001"	"191"	"WESTERN HILLS ELEM SCHOOL     "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-191"	"28"	"0001"	"191"	"WESTERN HILLS ELEM SCHOOL     "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-191"	"28"	"0001"	"191"	"WESTERN HILLS ELEM SCHOOL     "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-191"	"28"	"0001"	"191"	"WESTERN HILLS ELEM SCHOOL     "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-191"	"28"	"0001"	"191"	"WESTERN HILLS ELEM SCHOOL     "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-191"	"28"	"0001"	"191"	"WESTERN HILLS ELEM SCHOOL     "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-191"	"28"	"0001"	"191"	"WESTERN HILLS ELEM SCHOOL     "	"K "	15	7	0	0	2	5	0	0	5	6	18	22	40
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-191"	"28"	"0001"	"191"	"WESTERN HILLS ELEM SCHOOL     "	"PK"	0	1	1	0	0	0	0	0	0	0	1	1	2
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-195"	"28"	"0001"	"195"	"YATES SCHOOL                  "	"01"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-195"	"28"	"0001"	"195"	"YATES SCHOOL                  "	"02"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-195"	"28"	"0001"	"195"	"YATES SCHOOL                  "	"03"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-195"	"28"	"0001"	"195"	"YATES SCHOOL                  "	"04"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-195"	"28"	"0001"	"195"	"YATES SCHOOL                  "	"05"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-195"	"28"	"0001"	"195"	"YATES SCHOOL                  "	"06"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-195"	"28"	"0001"	"195"	"YATES SCHOOL                  "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-195"	"28"	"0001"	"195"	"YATES SCHOOL                  "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-195"	"28"	"0001"	"195"	"YATES SCHOOL                  "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-195"	"28"	"0001"	"195"	"YATES SCHOOL                  "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-195"	"28"	"0001"	"195"	"YATES SCHOOL                  "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-195"	"28"	"0001"	"195"	"YATES SCHOOL                  "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-195"	"28"	"0001"	"195"	"YATES SCHOOL                  "	"K "	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-195"	"28"	"0001"	"195"	"YATES SCHOOL                  "	"PK"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-200"	"28"	"0001"	"200"	"MAGNET CAREER CENTER          "	"01"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-200"	"28"	"0001"	"200"	"MAGNET CAREER CENTER          "	"02"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-200"	"28"	"0001"	"200"	"MAGNET CAREER CENTER          "	"03"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-200"	"28"	"0001"	"200"	"MAGNET CAREER CENTER          "	"04"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-200"	"28"	"0001"	"200"	"MAGNET CAREER CENTER          "	"05"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-200"	"28"	"0001"	"200"	"MAGNET CAREER CENTER          "	"06"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-200"	"28"	"0001"	"200"	"MAGNET CAREER CENTER          "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-200"	"28"	"0001"	"200"	"MAGNET CAREER CENTER          "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-200"	"28"	"0001"	"200"	"MAGNET CAREER CENTER          "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-200"	"28"	"0001"	"200"	"MAGNET CAREER CENTER          "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-200"	"28"	"0001"	"200"	"MAGNET CAREER CENTER          "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-200"	"28"	"0001"	"200"	"MAGNET CAREER CENTER          "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-200"	"28"	"0001"	"200"	"MAGNET CAREER CENTER          "	"K "	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-200"	"28"	"0001"	"200"	"MAGNET CAREER CENTER          "	"PK"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-201"	"28"	"0001"	"201"	"JACKSON ELEMENTARY SCHOOL     "	"01"	0	3	0	0	19	14	1	0	0	2	19	20	39
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-201"	"28"	"0001"	"201"	"JACKSON ELEMENTARY SCHOOL     "	"02"	2	0	0	0	6	15	0	0	1	2	17	9	26
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-201"	"28"	"0001"	"201"	"JACKSON ELEMENTARY SCHOOL     "	"03"	1	1	0	0	8	16	0	0	1	4	21	10	31
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-201"	"28"	"0001"	"201"	"JACKSON ELEMENTARY SCHOOL     "	"04"	2	1	0	0	8	12	1	0	1	2	15	12	27
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-201"	"28"	"0001"	"201"	"JACKSON ELEMENTARY SCHOOL     "	"05"	5	1	0	1	9	11	0	0	2	2	15	16	31
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-201"	"28"	"0001"	"201"	"JACKSON ELEMENTARY SCHOOL     "	"06"	4	3	0	0	10	8	0	0	0	1	12	14	26
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-201"	"28"	"0001"	"201"	"JACKSON ELEMENTARY SCHOOL     "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-201"	"28"	"0001"	"201"	"JACKSON ELEMENTARY SCHOOL     "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-201"	"28"	"0001"	"201"	"JACKSON ELEMENTARY SCHOOL     "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-201"	"28"	"0001"	"201"	"JACKSON ELEMENTARY SCHOOL     "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0001"	"OMAHA PUBLIC SCHOOLS          "	"DOUGLAS"	"5"	"P"	"28-0001-201"	"28"	"0001"	"201"	"JACKSON ELEMENTARY SCHOOL     "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
