Type	School Year	County	District	School	Agency Name	Average Teacher Salary	Average Years of Teaching Experience	Masters Count	Percentage of Teachers with Master's Degrees	Teacher Count	White, Not Hispanic	Black, Not Hispanic	Hispanic	Asian / Pacific Islanders	American Indian / Alaskan Native
SC	20012002	34	0015	002	BEATRICE MIDDLE SCHOOL	34621	16.66	16.66	0.4318	41.45					
SC	20042005	34	0015	002	BEATRICE MIDDLE SCHOOL	41884	17.05	17.05	0.4286	37.84	36	*	*	*	*
SC	20052006	34	0015	002	BEATRICE MIDDLE SCHOOL	43964	17.90	17.90	0.5238	40.09	38	*	*	*	*
SC	20062007	34	0015	002	BEATRICE MIDDLE SCHOOL	45917	18.00	18.00	0.5238	40.09	38	*	*	*	*
SC	19961997	34	0015	003	CEDAR ELEMENTARY SCHOOL	33253	18.63	*	*	12.75					
SC	20012002	34	0015	003	CEDAR ELEMENTARY SCHOOL	38616	26.86	*	*	11.13					
SC	20042005	34	0015	003	CEDAR ELEMENTARY SCHOOL	44359	25.20	*	*	12.52	13	*	*	*	*
SC	20052006	34	0015	003	CEDAR ELEMENTARY SCHOOL	46414	26.20	26.20	0.6667	12.52	13	*	*	*	*
SC	20062007	34	0015	003	CEDAR ELEMENTARY SCHOOL	45436	20.67	*	*	13.02	13	*	*	*	*
SC	19961997	34	0015	004	LINCOLN ELEMENTARY SCHOOL	35178	21.16	21.16	0.8421	14.25					
SC	20012002	34	0015	004	LINCOLN ELEMENTARY SCHOOL	36860	19.83	19.83	0.6667	15.34					
SC	20042005	34	0015	004	LINCOLN ELEMENTARY SCHOOL	42299	16.84	16.84	0.5263	15.64	16	*	*	*	*
SC	20052006	34	0015	004	LINCOLN ELEMENTARY SCHOOL	43098	17.94	*	*	15.02	15	*	*	*	*
SC	20062007	34	0015	004	LINCOLN ELEMENTARY SCHOOL	43293	15.35	*	*	15.02	15	*	*	*	*
SC	19961997	34	0015	005	STODDARD ELEMENTARY SCHOOL	31335	15.41	*	*	14.25					
SC	20012002	34	0015	005	STODDARD ELEMENTARY SCHOOL	37843	20.65	20.65	0.5882	14.34					
SC	20042005	34	0015	005	STODDARD ELEMENTARY SCHOOL	44224	20.71	20.71	0.6471	15.15	14	*	*	*	*
SC	20052006	34	0015	005	STODDARD ELEMENTARY SCHOOL	46588	21.71	21.71	0.6471	15.15	14	*	*	*	*
SC	20062007	34	0015	005	STODDARD ELEMENTARY SCHOOL	48262	22.76	22.76	0.6471	15.15	14	*	*	*	*
SC	19961997	34	0015	006	PADDOCK LANE SCHOOL	30887	16.38	*	*	17.77					
SC	20012002	34	0015	006	PADDOCK LANE SCHOOL	34506	17.95	*	*	18.38					
SC	20042005	34	0015	006	PADDOCK LANE SCHOOL	40025	19.35	*	*	20.41	20	*	*	*	*
SC	20052006	34	0015	006	PADDOCK LANE SCHOOL	42732	21.23	*	*	19.96	20	*	*	*	*
SC	20062007	34	0015	006	PADDOCK LANE SCHOOL	44291	21.95	*	*	20.15	20	*	*	*	*
DI	20012002	34	0034	000	FREEMAN PUBLIC SCHOOLS	34395	17.27	*	*	28.69					
DI	20042005	34	0034	000	FREEMAN PUBLIC SCHOOLS	37435	16.94	16.94	0.3226	28.60	29	*	*	*	*
DI	20052006	34	0034	000	FREEMAN PUBLIC SCHOOLS	37440	16.64	16.64	0.3333	31.05	31	*	*	*	*
DI	20062007	34	0034	000	FREEMAN PUBLIC SCHOOLS	38300	14.77	*	*	29.31	29	*	*	*	*
SC	20012002	34	0034	001	FREEMAN HIGH SCHOOL	33570	18.28	*	*	15.15					
SC	20042005	34	0034	001	FREEMAN HIGH SCHOOL	35766	15.12	*	*	14.09	14	*	*	*	*
SC	20052006	34	0034	001	FREEMAN HIGH SCHOOL	35778	16.00	*	*	15.42	15	*	*	*	*
SC	20062007	34	0034	001	FREEMAN HIGH SCHOOL	37037	13.71	*	*	13.55	14	*	*	*	*
SC	20012002	34	0034	002	FREEMAN ELEMENTARY-ADAMS	34994	15.00	*	*	13.54					
SC	20042005	34	0034	002	FREEMAN ELEMENTARY-ADAMS	39144	18.16	*	*	14.51	15	*	*	*	*
SC	20052006	34	0034	002	FREEMAN ELEMENTARY-ADAMS	39528	18.67	*	*	15.63	16	*	*	*	*
SC	20062007	34	0034	002	FREEMAN ELEMENTARY-ADAMS	40307	16.71	*	*	15.76	16	*	*	*	*
DI	20012002	34	0100	000	DILLER-ODELL PUBLIC SCHOOLS	31070	15.74	*	*	29.14					
DI	20042005	34	0100	000	DILLER-ODELL PUBLIC SCHOOLS	36827	18.81	*	*	25.77	26	*	*	*	*
DI	20052006	34	0100	000	DILLER-ODELL PUBLIC SCHOOLS	38399	20.15	*	*	24.67	25	*	*	*	*
DI	20062007	34	0100	000	DILLER-ODELL PUBLIC SCHOOLS	39528	20.41	*	*	25.67	26	*	*	*	*
SC	20012002	34	0100	001	DILLER-ODELL SECONDARY SCHOOL	30741	16.74	*	*	16.19					
SC	20042005	34	0100	001	DILLER-ODELL SECONDARY SCHOOL	36524	19.81	*	*	13.89	14	*	*	*	*
SC	20052006	34	0100	001	DILLER-ODELL SECONDARY SCHOOL	37848	21.47	*	*	12.79	13	*	*	*	*
SC	20062007	34	0100	001	DILLER-ODELL SECONDARY SCHOOL	39450	22.47	*	*	12.79	13	*	*	*	*
SC	20012002	34	0100	002	DILLER-ODELL ELEM SCHOOL	31320	14.63	*	*	12.95					
SC	20042005	34	0100	002	DILLER-ODELL ELEM SCHOOL	37218	18.57	*	*	11.88	12	*	*	*	*
SC	20052006	34	0100	002	DILLER-ODELL ELEM SCHOOL	38863	19.57	*	*	11.88	12	*	*	*	*
SC	20062007	34	0100	002	DILLER-ODELL ELEM SCHOOL	39706	19.27	*	*	12.88	13	*	*	*	*
DI	19961997	35	0001	000	GARDEN COUNTY SCHOOLS	39934	18.50	*	*	11.98					
DI	20012002	35	0001	000	GARDEN COUNTY SCHOOLS	32460	18.56	*	*	13.09					
DI	20042005	35	0001	000	GARDEN COUNTY SCHOOLS	36563	16.46	*	*	11.11	11	*	*	*	*
DI	20052006	35	0001	000	GARDEN COUNTY SCHOOLS	38387	17.46	*	*	10.37	10	*	*	*	*
DI	20062007	35	0001	000	GARDEN COUNTY SCHOOLS	41651	14.83	*	*	28.37	27	*	*	*	*
SC	19961997	35	0001	001	GARDEN COUNTY HIGH SCHOOL	39934	18.50	*	*	11.98					
SC	20012002	35	0001	001	GARDEN COUNTY HIGH SCHOOL	32460	18.47	*	*	12.96					
SC	20042005	35	0001	001	GARDEN COUNTY HIGH SCHOOL	36563	16.46	*	*	11.11	11	*	*	*	*
SC	20052006	35	0001	001	GARDEN COUNTY HIGH SCHOOL	38387	17.46	*	*	10.37	10	*	*	*	*
SC	20062007	35	0001	001	GARDEN COUNTY HIGH SCHOOL	40479	10.60	*	*	12.25	12	*	*	*	*
SC	20062007	35	0001	002	GARDEN COUNTY ELEMENTARY SCH	42547	20.25	*	*	*	*	*	*	*	*
SC	20062007	35	0001	003	GARDEN COUNTY JR HIGH SCHOOL	39629	13.36	*	*	*	*	*	*	*	*
DI	19961997	36	0100	000	BURWELL PUBLIC SCHOOLS	33131	20.00	*	*	16.25					
DI	20012002	36	0100	000	BURWELL PUBLIC SCHOOLS	32206	16.23	*	*	19.08					
DI	20042005	36	0100	000	BURWELL PUBLIC SCHOOLS	36566	19.05	*	*	18.21	18	*	*	*	*
DI	20052006	36	0100	000	BURWELL PUBLIC SCHOOLS	37868	20.05	*	*	18.21	18	*	*	*	*
DI	20062007	36	0100	000	BURWELL PUBLIC SCHOOLS	38467	19.32	*	*	31.53	32	*	*	*	*
SC	19961997	36	0100	001	BURWELL JR-SR HIGH SCHOOL	33131	20.00	*	*	16.25					
SC	20012002	36	0100	001	BURWELL JR-SR HIGH SCHOOL	32206	16.00	*	*	18.08					
SC	20042005	36	0100	001	BURWELL JR-SR HIGH SCHOOL	36566	19.05	*	*	18.21	18	*	*	*	*
SC	20052006	36	0100	001	BURWELL JR-SR HIGH SCHOOL	37868	20.05	*	*	18.21	18	*	*	*	*
SC	20062007	36	0100	001	BURWELL JR-SR HIGH SCHOOL	37858	19.71	*	*	18.21	18	*	*	*	*
SC	20062007	36	0100	002	RICHLAND SCHOOL	35328	15.00	*	*	*	*	*	*	*	*
SC	20062007	36	0100	003	BURWELL ELEMENTARY SCHOOL	38679	18.67	*	*	10.92	11	*	*	*	*
SC	20062007	36	0100	004	DISTRICT 70 ELEMENTARY SCHOOL	30720	20.00	*	*	*	*	*	*	*	*
DI	19961997	37	0030	000	ELWOOD PUBLIC SCHOOLS	29787	16.81	*	*	20.75					
DI	20012002	37	0030	000	ELWOOD PUBLIC SCHOOLS	35067	20.17	*	*	22.12					
DI	20042005	37	0030	000	ELWOOD PUBLIC SCHOOLS	35323	19.52	*	*	21.00	21	*	*	*	*
DI	20052006	37	0030	000	ELWOOD PUBLIC SCHOOLS	34408	17.82	*	*	21.88	22	*	*	*	*
DI	20062007	37	0030	000	ELWOOD PUBLIC SCHOOLS	37045	19.91	*	*	23.00	23	*	*	*	*
SC	19961997	37	0030	001	ELWOOD HIGH SCHOOL	29944	14.69	*	*	10.78					
SC	20012002	37	0030	001	ELWOOD HIGH SCHOOL	36526	21.00	*	*	10.64					
SC	20042005	37	0030	001	ELWOOD HIGH SCHOOL	35373	19.17	*	*	10.52	11	*	*	*	*
SC	20052006	37	0030	001	ELWOOD HIGH SCHOOL	34563	18.38	*	*	11.40	11	*	*	*	*
SC	20062007	37	0030	001	ELWOOD HIGH SCHOOL	36564	19.38	*	*	11.87	12	*	*	*	*
SC	19961997	37	0030	002	ELWOOD ELEMENTARY SCHOOL	30549	18.92	*	*	*					
SC	20012002	37	0030	002	ELWOOD ELEMENTARY SCHOOL	33915	19.00	*	*	11.48					
SC	20042005	37	0030	002	ELWOOD ELEMENTARY SCHOOL	35460	20.54	*	*	10.48	10	*	*	*	*
SC	20052006	37	0030	002	ELWOOD ELEMENTARY SCHOOL	34503	18.77	*	*	10.48	10	*	*	*	*
SC	20062007	37	0030	002	ELWOOD ELEMENTARY SCHOOL	37550	20.85	*	*	11.13	11	*	*	*	*
DI	19961997	38	0011	000	DISTRICT 11 AREA SCHOOLS	25620	13.64	*	*	11.76					
DI	20012002	38	0011	000	DISTRICT 11 AREA SCHOOLS	33360	18.31	*	*	12.00					
DI	20042005	38	0011	000	DISTRICT 11 AREA SCHOOLS	35478	16.64	*	*	10.49	10	*	*	*	*
DI	20052006	38	0011	000	DISTRICT 11 AREA SCHOOLS	38932	19.69	*	*	10.20	10	*	*	*	*
DI	20062007	38	0011	000	DISTRICT 11 AREA SCHOOLS	34249	14.57	*	*	21.25	20	*	*	*	*
SC	19961997	38	0011	001	HYANNIS HIGH SCHOOL	24498	13.64	*	*	11.76					
SC	20012002	38	0011	001	HYANNIS HIGH SCHOOL	33360	18.31	*	*	12.00					
SC	20042005	38	0011	001	HYANNIS HIGH SCHOOL	35478	16.64	*	*	10.49	10	*	*	*	*
SC	20052006	38	0011	001	HYANNIS HIGH SCHOOL	38932	19.69	*	*	10.20	10	*	*	*	*
SC	20062007	38	0011	001	HYANNIS HIGH SCHOOL	36101	18.58	*	*	*	*	*	*	*	*
SC	20062007	38	0011	003	HYANNIS ELEMENTARY SCHOOL	34932	11.00	*	*	*	*	*	*	*	*
SC	20062007	38	0011	004	VINTON ELEMENTARY SCHOOL	28536	4.00	*	*	*	*	*	*	*	*
SC	20062007	38	0011	005	WHITMAN ELEMENTARY SCHOOL	23862	1.50	*	*	*	*	*	*	*	*
SC	20062007	38	0011	006	ASHBY ELEMENTARY SCHOOL	28167	6.60	*	*	*	*	*	*	*	*
SC	20062007	38	0011	007	ELLSWORTH ELEMENTARY SCHOOL	27552	2.00	*	*	*	*	*	*	*	*
DI	20042005	39	0010	000	GREELEY-WOLBACH PUBLIC SCHOOLS	32848	21.68	*	*	23.50	24	*	*	*	*
DI	20052006	39	0010	000	GREELEY-WOLBACH PUBLIC SCHOOLS	32679	18.54	*	*	22.25	22	*	*	*	*
DI	20062007	39	0010	000	GREELEY-WOLBACH PUBLIC SCHOOLS	35157	19.92	*	*	22.65	23	*	*	*	*
SC	20042005	39	0010	001	GREELEY-WOLBACH SR HIGH SCHOOL	33919	22.23	*	*	*	*	*	*	*	*
SC	20052006	39	0010	001	GREELEY-WOLBACH SR HIGH SCHOOL	35289	19.91	*	*	*	*	*	*	*	*
SC	20062007	39	0010	001	GREELEY-WOLBACH SR HIGH SCHOOL	37175	20.55	*	*	*	*	*	*	*	*
SC	20042005	39	0010	002	GREELEY-WOLBACH JUNIOR HIGH	31416	20.20	*	*	*	*	*	*	*	*
SC	20052006	39	0010	002	GREELEY-WOLBACH JUNIOR HIGH	29060	16.13	*	*	*	*	*	*	*	*
SC	20062007	39	0010	002	GREELEY-WOLBACH JUNIOR HIGH	34679	21.50	*	*	*	*	*	*	*	*
SC	20042005	39	0010	003	GREELEY-WOLBACH ELEM/GREELEY	34405	27.70	*	*	*	*	*	*	*	*
SC	20052006	39	0010	003	GREELEY-WOLBACH ELEM/GREELEY	32369	20.22	*	*	*	*	*	*	*	*
SC	20062007	39	0010	003	GREELEY-WOLBACH ELEM/GREELEY	34487	20.78	*	*	*	*	*	*	*	*
SC	20042005	39	0010	004	GREELEY-WOLBACH ELEM/WOLBACH	31845	20.75	*	*	*	*	*	*	*	*
SC	20052006	39	0010	004	GREELEY-WOLBACH ELEM/WOLBACH	30001	14.70	*	*	*	*	*	*	*	*
SC	20062007	39	0010	004	GREELEY-WOLBACH ELEM/WOLBACH	33783	16.10	*	*	*	*	*	*	*	*
DI	19961997	39	0055	000	SPALDING PUBLIC SCHOOLS	25929	15.81	*	*	17.00					
DI	20012002	39	0055	000	SPALDING PUBLIC SCHOOLS	32578	16.00	*	*	14.00					
DI	20042005	39	0055	000	SPALDING PUBLIC SCHOOLS	35378	16.47	*	*	14.00	14	*	*	*	*
DI	20052006	39	0055	000	SPALDING PUBLIC SCHOOLS	40080	16.07	*	*	13.10	13	*	*	*	*
DI	20062007	39	0055	000	SPALDING PUBLIC SCHOOLS	32447	14.00	*	*	13.93	14	*	*	*	*
SC	19961997	39	0055	001	SPALDING SECONDARY SCHOOL	24918	11.00	*	*	*					
SC	20012002	39	0055	001	SPALDING SECONDARY SCHOOL	32169	11.90	*	*	*					
SC	20042005	39	0055	001	SPALDING SECONDARY SCHOOL	35826	14.70	*	*	*	*	*	*	*	*
SC	20052006	39	0055	001	SPALDING SECONDARY SCHOOL	39090	13.60	*	*	*	*	*	*	*	*
SC	20062007	39	0055	001	SPALDING SECONDARY SCHOOL	31811	13.00	*	*	*	*	*	*	*	*
SC	19961997	39	0055	002	SPALDING ELEMENTARY SCHOOL	27916	21.10	*	*	*					
SC	20012002	39	0055	002	SPALDING ELEMENTARY SCHOOL	34865	19.00	*	*	*					
SC	20042005	39	0055	002	SPALDING ELEMENTARY SCHOOL	36698	17.50	*	*	*	*	*	*	*	*
SC	20052006	39	0055	002	SPALDING ELEMENTARY SCHOOL	46128	17.14	*	*	*	*	*	*	*	*
SC	20062007	39	0055	002	SPALDING ELEMENTARY SCHOOL	31776	13.00	*	*	*	*	*	*	*	*
DI	19961997	39	0501	000	NORTH LOUP SCOTIA PUBLIC SCHS	27389	15.37	15.37	0.4074	21.69					
DI	20012002	39	0501	000	NORTH LOUP SCOTIA PUBLIC SCHS	30006	14.76	*	*	21.40					
DI	20042005	39	0501	000	NORTH LOUP SCOTIA PUBLIC SCHS	33261	16.33	16.33	0.3704	22.77	23	*	*	*	*
DI	20052006	39	0501	000	NORTH LOUP SCOTIA PUBLIC SCHS	33903	16.56	*	*	22.90	23	*	*	*	*
DI	20062007	39	0501	000	NORTH LOUP SCOTIA PUBLIC SCHS	34283	17.56	*	*	23.27	23	*	*	*	*
SC	19961997	39	0501	001	HIGH SCHOOL AT SCOTIA	28292	18.20	*	*	12.03					
SC	20012002	39	0501	001	HIGH SCHOOL AT SCOTIA	30525	15.67	*	*	12.04					
SC	20042005	39	0501	001	HIGH SCHOOL AT SCOTIA	31907	17.76	*	*	13.00	13	*	*	*	*
SC	20052006	39	0501	001	HIGH SCHOOL AT SCOTIA	32608	18.35	*	*	13.13	13	*	*	*	*
SC	20062007	39	0501	001	HIGH SCHOOL AT SCOTIA	32964	19.35	*	*	13.50	14	*	*	*	*
SC	19961997	39	0501	002	ELEM SCHOOL AT NORTH LOUP	25859	11.83	*	*	*					
SC	20012002	39	0501	002	ELEM SCHOOL AT NORTH LOUP	29923	15.00	*	*	*					
SC	20042005	39	0501	002	ELEM SCHOOL AT NORTH LOUP	33880	12.73	*	*	*	10	*	*	*	*
SC	20052006	39	0501	002	ELEM SCHOOL AT NORTH LOUP	35590	12.64	*	*	*	10	*	*	*	*
SC	20062007	39	0501	002	ELEM SCHOOL AT NORTH LOUP	35812	13.64	*	*	*	10	*	*	*	*
DI	19961997	40	0002	000	GRAND ISLAND PUBLIC SCHOOLS	39798	18.52	18.52	0.4427	435.31					
DI	20012002	40	0002	000	GRAND ISLAND PUBLIC SCHOOLS	43656	17.44	17.44	0.5949	423.94					
DI	20042005	40	0002	000	GRAND ISLAND PUBLIC SCHOOLS	48693	16.40	16.40	0.5894	533.68	526	*	*	*	*
DI	20052006	40	0002	000	GRAND ISLAND PUBLIC SCHOOLS	49486	16.09	16.09	0.5961	553.57	544	*	*	*	*
DI	20062007	40	0002	000	GRAND ISLAND PUBLIC SCHOOLS	51780	15.42	15.42	0.5903	561.99	551	*	*	*	*
SC	19961997	40	0002	001	GRAND ISLAND SENIOR HIGH SCH	41509	19.12	19.12	0.5506	85.70					
SC	20012002	40	0002	001	GRAND ISLAND SENIOR HIGH SCH	44561	17.67	17.67	0.6091	106.21					
SC	20042005	40	0002	001	GRAND ISLAND SENIOR HIGH SCH	50775	18.03	18.03	0.6957	110.70	110	*	*	*	*
SC	20052006	40	0002	001	GRAND ISLAND SENIOR HIGH SCH	51819	18.10	18.10	0.7130	111.92	111	*	*	*	*
SC	20062007	40	0002	001	GRAND ISLAND SENIOR HIGH SCH	53571	17.14	17.14	0.6917	118.02	116	*	*	*	*
SC	19961997	40	0002	002	R J BARR MIDDLE SCHOOL	40750	19.13	19.13	0.4222	39.20					
SC	20012002	40	0002	002	R J BARR MIDDLE SCHOOL	43387	17.37	17.37	0.5490	48.31					
SC	20042005	40	0002	002	R J BARR MIDDLE SCHOOL	47281	15.61	15.61	0.4912	51.90	51	*	*	*	*
SC	20052006	40	0002	002	R J BARR MIDDLE SCHOOL	48202	15.12	15.12	0.5424	52.55	52	*	*	*	*
SC	20062007	40	0002	002	R J BARR MIDDLE SCHOOL	50384	15.40	15.40	0.5500	54.93	54	*	*	*	*
SC	19961997	40	0002	003	A B NEWELL ELEMENTARY SCHOOL	41151	20.24	*	*	25.33					
SC	20012002	40	0002	003	A B NEWELL ELEMENTARY SCHOOL	45149	20.41	20.41	0.6296	21.49					
SC	20042005	40	0002	003	A B NEWELL ELEMENTARY SCHOOL	46890	16.18	16.18	0.5000	22.86	23	*	*	*	*
SC	20052006	40	0002	003	A B NEWELL ELEMENTARY SCHOOL	47584	16.61	16.61	0.4839	24.38	24	*	*	*	*
SC	20062007	40	0002	003	A B NEWELL ELEMENTARY SCHOOL	50597	15.00	15.00	0.4839	24.83	25	*	*	*	*
SC	19961997	40	0002	004	WALNUT MIDDLE SCHOOL	39282	16.29	16.29	0.3455	51.22					
SC	20012002	40	0002	004	WALNUT MIDDLE SCHOOL	45167	16.69	16.69	0.6719	62.19					
SC	20042005	40	0002	004	WALNUT MIDDLE SCHOOL	49942	17.27	17.27	0.6825	61.30	61	*	*	*	*
SC	20052006	40	0002	004	WALNUT MIDDLE SCHOOL	51462	17.53	17.53	0.7031	59.32	59	*	*	*	*
SC	20062007	40	0002	004	WALNUT MIDDLE SCHOOL	52180	15.09	15.09	0.6061	62.22	62	*	*	*	*
SC	19961997	40	0002	005	C RAY GATES ELEMENTARY SCHOOL	40815	19.81	19.81	0.4762	18.86					
SC	20012002	40	0002	005	C RAY GATES ELEMENTARY SCHOOL	48120	21.80	21.80	0.8000	17.41					
SC	20042005	40	0002	005	C RAY GATES ELEMENTARY SCHOOL	50945	17.55	17.55	0.6818	19.42	19	*	*	*	*
SC	20052006	40	0002	005	C RAY GATES ELEMENTARY SCHOOL	52278	17.61	17.61	0.6087	19.82	20	*	*	*	*
SC	20062007	40	0002	005	C RAY GATES ELEMENTARY SCHOOL	56033	17.81	17.81	0.6154	21.52	21	*	*	*	*
SC	19961997	40	0002	006	DODGE ELEMENTARY SCHOOL	38872	16.13	16.13	0.5667	27.17					
SC	20012002	40	0002	006	DODGE ELEMENTARY SCHOOL	42086	18.13	18.13	0.5000	29.46					
SC	20042005	40	0002	006	DODGE ELEMENTARY SCHOOL	48128	16.61	16.61	0.5278	31.25	31	*	*	*	*
SC	20052006	40	0002	006	DODGE ELEMENTARY SCHOOL	48754	15.67	15.67	0.4762	34.84	35	*	*	*	*
SC	20062007	40	0002	006	DODGE ELEMENTARY SCHOOL	51771	15.88	15.88	0.5581	35.45	35	*	*	*	*
SC	19961997	40	0002	007	HOWARD ELEMENTARY SCHOOL	37299	16.48	*	*	21.29					
SC	20012002	40	0002	007	HOWARD ELEMENTARY SCHOOL	38631	11.63	11.63	0.3333	24.45					
SC	20042005	40	0002	007	HOWARD ELEMENTARY SCHOOL	43518	11.67	11.67	0.3636	26.90	24	*	*	*	*
SC	20052006	40	0002	007	HOWARD ELEMENTARY SCHOOL	44934	12.41	12.41	0.4706	30.70	28	*	*	*	*
SC	20062007	40	0002	007	HOWARD ELEMENTARY SCHOOL	51752	14.69	14.69	0.6563	28.90	26	*	*	*	*
SC	19961997	40	0002	008	JEFFERSON ELEMENTARY SCHOOL	38743	21.00	21.00	0.4545	18.76					
SC	20012002	40	0002	008	JEFFERSON ELEMENTARY SCHOOL	44388	20.05	20.05	0.7000	16.58					
SC	20042005	40	0002	008	JEFFERSON ELEMENTARY SCHOOL	49248	19.74	19.74	0.6522	18.57	18	*	*	*	*
SC	20052006	40	0002	008	JEFFERSON ELEMENTARY SCHOOL	51274	20.83	20.83	0.6667	20.39	19	*	*	*	*
SC	20062007	40	0002	008	JEFFERSON ELEMENTARY SCHOOL	55192	20.87	20.87	0.7391	20.14	19	*	*	*	*
SC	19961997	40	0002	009	LINCOLN ELEMENTARY SCHOOL	38506	20.41	*	*	12.82					
SC	20012002	40	0002	009	LINCOLN ELEMENTARY SCHOOL	37946	13.65	13.65	0.4348	20.10					
SC	20042005	40	0002	009	LINCOLN ELEMENTARY SCHOOL	45716	13.79	13.79	0.4828	24.88	23	*	*	*	*
SC	20052006	40	0002	009	LINCOLN ELEMENTARY SCHOOL	48334	13.97	13.97	0.6667	25.02	23	*	*	*	*
SC	20062007	40	0002	009	LINCOLN ELEMENTARY SCHOOL	49652	12.24	12.24	0.5517	24.72	23	*	*	*	*
SC	19961997	40	0002	010	WASMER ELEMENTARY SCHOOL	41048	15.83	15.83	0.6522	19.18					
SC	20012002	40	0002	010	WASMER ELEMENTARY SCHOOL	42607	17.36	17.36	0.7200	21.49					
SC	20042005	40	0002	010	WASMER ELEMENTARY SCHOOL	46285	13.81	13.81	0.4516	26.61	27	*	*	*	*
SC	20052006	40	0002	010	WASMER ELEMENTARY SCHOOL	47289	13.31	13.31	0.4375	28.18	27	*	*	*	*
SC	20062007	40	0002	010	WASMER ELEMENTARY SCHOOL	49628	13.38	13.38	0.4688	28.60	29	*	*	*	*
SC	19961997	40	0002	011	WEST LAWN ELEMENTARY SCHOOL	40007	21.32	*	*	17.21					
SC	20012002	40	0002	011	WEST LAWN ELEMENTARY SCHOOL	42149	15.78	15.78	0.4783	18.53					
SC	20042005	40	0002	011	WEST LAWN ELEMENTARY SCHOOL	45533	15.96	15.96	0.4231	20.23	20	*	*	*	*
SC	20052006	40	0002	011	WEST LAWN ELEMENTARY SCHOOL	43096	11.07	*	*	23.04	23	*	*	*	*
SC	20062007	40	0002	011	WEST LAWN ELEMENTARY SCHOOL	46881	11.44	11.44	0.4074	23.35	23	*	*	*	*
SC	19961997	40	0002	012	E F STARR ELEMENTARY SCHOOL	39054	17.05	*	*	14.88					
SC	20012002	40	0002	012	E F STARR ELEMENTARY SCHOOL	44085	16.05	16.05	0.6000	16.47					
SC	20042005	40	0002	012	E F STARR ELEMENTARY SCHOOL	45985	14.82	14.82	0.5455	17.78	18	*	*	*	*
SC	20052006	40	0002	012	E F STARR ELEMENTARY SCHOOL	45656	14.13	14.13	0.4783	18.67	19	*	*	*	*
SC	20062007	40	0002	012	E F STARR ELEMENTARY SCHOOL	47827	14.39	14.39	0.4348	18.70	19	*	*	*	*
SC	19961997	40	0002	013	KNICKREHM ELEMENTARY SCHOOL	38867	19.30	*	*	15.26					
SC	20012002	40	0002	013	KNICKREHM ELEMENTARY SCHOOL	42387	19.89	19.89	0.5263	15.46					
SC	20042005	40	0002	013	KNICKREHM ELEMENTARY SCHOOL	45869	15.95	15.95	0.5238	16.47	16	*	*	*	*
SC	20052006	40	0002	013	KNICKREHM ELEMENTARY SCHOOL	48767	18.91	18.91	0.5217	16.71	17	*	*	*	*
SC	20062007	40	0002	013	KNICKREHM ELEMENTARY SCHOOL	46989	13.71	*	*	18.31	18	*	*	*	*
SC	19961997	40	0002	014	CENTRAL NE SUPPORT SERV PROG	41804	17.83	*	*	*					
SC	20012002	40	0002	014	CENTRAL NE SUPPORT SERV PROG		11.75	*	*	*					
SC	19961997	40	0002	015	SEEDLING MILE ELEM SCHOOL	40364	21.25	*	*	*					
SC	20012002	40	0002	015	SEEDLING MILE ELEM SCHOOL	48780	22.83	22.83	0.8333	*					
SC	20042005	40	0002	015	SEEDLING MILE ELEM SCHOOL	47453	16.29	*	*	*	*	*	*	*	*
SC	20052006	40	0002	015	SEEDLING MILE ELEM SCHOOL	48225	16.00	*	*	*	*	*	*	*	*
SC	20062007	40	0002	015	SEEDLING MILE ELEM SCHOOL	50688	14.25	*	*	*	*	*	*	*	*
SC	19961997	40	0002	016	STOLLEY PARK ELEM SCHOOL	39487	20.40	*	*	*					
SC	20012002	40	0002	016	STOLLEY PARK ELEM SCHOOL	44212	21.42	*	*	*					
SC	20042005	40	0002	016	STOLLEY PARK ELEM SCHOOL	48516	21.50	21.50	0.7143	*	10	*	*	*	*
SC	20052006	40	0002	016	STOLLEY PARK ELEM SCHOOL	51286	21.15	21.15	0.7692	10.03	10	*	*	*	*
SC	20062007	40	0002	016	STOLLEY PARK ELEM SCHOOL	52912	19.60	19.60	0.7333	10.23	10	*	*	*	*
SC	19961997	40	0002	017	SHOEMAKER ELEMENTARY SCHOOL	40407	15.41	*	*	12.05					
SC	20012002	40	0002	017	SHOEMAKER ELEMENTARY SCHOOL	47384	18.74	18.74	0.7895	14.17					
SC	20042005	40	0002	017	SHOEMAKER ELEMENTARY SCHOOL	52151	17.74	17.74	0.6842	13.81	14	*	*	*	*
SC	20052006	40	0002	017	SHOEMAKER ELEMENTARY SCHOOL	48819	14.39	14.39	0.5217	16.29	16	*	*	*	*
SC	20062007	40	0002	017	SHOEMAKER ELEMENTARY SCHOOL	52484	15.55	15.55	0.5500	14.50	15	*	*	*	*
SC	19961997	40	0002	018	ENGLEMAN ELEMENTARY SCHOOL	39521	19.35	*	*	16.53					
SC	20012002	40	0002	018	ENGLEMAN ELEMENTARY SCHOOL	44925	18.95	18.95	0.5000	16.41					
SC	20042005	40	0002	018	ENGLEMAN ELEMENTARY SCHOOL	47709	18.30	*	*	17.12	17	*	*	*	*
SC	20052006	40	0002	018	ENGLEMAN ELEMENTARY SCHOOL	50163	19.21	19.21	0.5789	16.76	17	*	*	*	*
