DATAYEARS,Co-Dist,DISTNAME,COUNTY_NAME,CLASS_CODE,DISTRICT_TYPE_CODE,AGENCYID,COUNTY,DISTRICT,SCHOOL,SchoolName,GRADE_CODE,FWNH,MWNH,FAPI,MAPI,FH,MH,FAIA,MAIA,FBNH,MBNH,Male,Female,TOTAL
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,05,18,20,0,0,0,6,0,0,1,1,27,19,46
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,06,0,0,0,0,0,0,0,0,0,0,0,0,0
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,K ,22,22,3,1,6,2,0,0,1,1,26,32,58
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-006,01,0018,006,LONGFELLOW ELEMENTARY SCHOOL  ,PK,8,31,0,2,4,3,1,0,0,0,36,13,49
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-007,01,0018,007,MORTON ELEMENTARY SCHOOL      ,01,19,12,0,0,6,5,0,0,0,0,17,25,42
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-007,01,0018,007,MORTON ELEMENTARY SCHOOL      ,02,15,21,0,1,3,5,1,1,1,0,28,20,48
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-007,01,0018,007,MORTON ELEMENTARY SCHOOL      ,03,16,19,0,1,1,6,0,2,0,1,29,17,46
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-007,01,0018,007,MORTON ELEMENTARY SCHOOL      ,04,19,18,0,4,5,3,0,0,0,1,26,24,50
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-007,01,0018,007,MORTON ELEMENTARY SCHOOL      ,05,19,17,1,1,2,6,0,0,1,0,24,23,47
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-007,01,0018,007,MORTON ELEMENTARY SCHOOL      ,06,0,0,0,0,0,0,0,0,0,0,0,0,0
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-007,01,0018,007,MORTON ELEMENTARY SCHOOL      ,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-007,01,0018,007,MORTON ELEMENTARY SCHOOL      ,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-007,01,0018,007,MORTON ELEMENTARY SCHOOL      ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20082009,01-0018,HASTINGS PUBLIC SCHOOLS       ,ADAMS,3,P,01-0018-007,01,0018,007,MORTON ELEMENTARY SCHOOL      ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
