DATAYEARS,Co-Dist,DistName,CLASS_CODE,COUNTY_NAME,DISTRICT_TYPE_CODE,AGENCYID,COUNTY,DISTRICT,SCHOOL,SchName,GRADE_CODE,FWNH,MWNH,FAPI,MAPI,FH,MH,FAIA,MAIA,FBNH,MBNH,Male,Female,TOTAL
20072008,28-0727,MARY OUR QUEEN ELEM SCHOOL    ,9,DOUGLAS,NP,28-0727-001,28,0727,001,MARY OUR QUEEN ELEM SCHOOL    ,08,23,26,0,2,2,1,0,0,0,0,29,25,54
20072008,28-0727,MARY OUR QUEEN ELEM SCHOOL    ,9,DOUGLAS,NP,28-0727-001,28,0727,001,MARY OUR QUEEN ELEM SCHOOL    ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0727,MARY OUR QUEEN ELEM SCHOOL    ,9,DOUGLAS,NP,28-0727-001,28,0727,001,MARY OUR QUEEN ELEM SCHOOL    ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0727,MARY OUR QUEEN ELEM SCHOOL    ,9,DOUGLAS,NP,28-0727-001,28,0727,001,MARY OUR QUEEN ELEM SCHOOL    ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0727,MARY OUR QUEEN ELEM SCHOOL    ,9,DOUGLAS,NP,28-0727-001,28,0727,001,MARY OUR QUEEN ELEM SCHOOL    ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0727,MARY OUR QUEEN ELEM SCHOOL    ,9,DOUGLAS,NP,28-0727-001,28,0727,001,MARY OUR QUEEN ELEM SCHOOL    ,K ,31,19,0,1,1,2,0,0,0,0,22,32,54
20072008,28-0727,MARY OUR QUEEN ELEM SCHOOL    ,9,DOUGLAS,NP,28-0727-001,28,0727,001,MARY OUR QUEEN ELEM SCHOOL    ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0728,OMAHA MEMORIAL SCHOOL OF S D A,9,DOUGLAS,NP,28-0728-002,28,0728,002,OMAHA MEMORIAL SCHOOL OF S D A,01,0,0,0,0,0,0,0,0,1,0,0,1,1
20072008,28-0728,OMAHA MEMORIAL SCHOOL OF S D A,9,DOUGLAS,NP,28-0728-002,28,0728,002,OMAHA MEMORIAL SCHOOL OF S D A,02,1,0,0,0,0,1,0,0,0,2,3,1,4
20072008,28-0728,OMAHA MEMORIAL SCHOOL OF S D A,9,DOUGLAS,NP,28-0728-002,28,0728,002,OMAHA MEMORIAL SCHOOL OF S D A,03,2,0,0,0,0,0,0,0,0,0,0,2,2
20072008,28-0728,OMAHA MEMORIAL SCHOOL OF S D A,9,DOUGLAS,NP,28-0728-002,28,0728,002,OMAHA MEMORIAL SCHOOL OF S D A,04,0,0,0,0,1,0,0,0,1,1,1,2,3
20072008,28-0728,OMAHA MEMORIAL SCHOOL OF S D A,9,DOUGLAS,NP,28-0728-002,28,0728,002,OMAHA MEMORIAL SCHOOL OF S D A,05,1,1,0,0,0,0,0,0,0,1,2,1,3
20072008,28-0728,OMAHA MEMORIAL SCHOOL OF S D A,9,DOUGLAS,NP,28-0728-002,28,0728,002,OMAHA MEMORIAL SCHOOL OF S D A,06,0,0,0,0,1,0,0,0,0,0,0,1,1
20072008,28-0728,OMAHA MEMORIAL SCHOOL OF S D A,9,DOUGLAS,NP,28-0728-002,28,0728,002,OMAHA MEMORIAL SCHOOL OF S D A,07,1,0,0,0,0,0,0,0,2,0,0,3,3
20072008,28-0728,OMAHA MEMORIAL SCHOOL OF S D A,9,DOUGLAS,NP,28-0728-002,28,0728,002,OMAHA MEMORIAL SCHOOL OF S D A,08,2,0,0,0,0,1,0,0,2,0,1,4,5
20072008,28-0728,OMAHA MEMORIAL SCHOOL OF S D A,9,DOUGLAS,NP,28-0728-002,28,0728,002,OMAHA MEMORIAL SCHOOL OF S D A,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0728,OMAHA MEMORIAL SCHOOL OF S D A,9,DOUGLAS,NP,28-0728-002,28,0728,002,OMAHA MEMORIAL SCHOOL OF S D A,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0728,OMAHA MEMORIAL SCHOOL OF S D A,9,DOUGLAS,NP,28-0728-002,28,0728,002,OMAHA MEMORIAL SCHOOL OF S D A,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0728,OMAHA MEMORIAL SCHOOL OF S D A,9,DOUGLAS,NP,28-0728-002,28,0728,002,OMAHA MEMORIAL SCHOOL OF S D A,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0728,OMAHA MEMORIAL SCHOOL OF S D A,9,DOUGLAS,NP,28-0728-002,28,0728,002,OMAHA MEMORIAL SCHOOL OF S D A,K ,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0728,OMAHA MEMORIAL SCHOOL OF S D A,9,DOUGLAS,NP,28-0728-002,28,0728,002,OMAHA MEMORIAL SCHOOL OF S D A,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0729,ST VINCENT DE PAUL ELEMENTARY ,9,DOUGLAS,NP,28-0729-001,28,0729,001,ST VINCENT DE PAUL ELEMENTARY ,01,44,35,1,4,1,2,0,0,0,0,41,46,87
20072008,28-0729,ST VINCENT DE PAUL ELEMENTARY ,9,DOUGLAS,NP,28-0729-001,28,0729,001,ST VINCENT DE PAUL ELEMENTARY ,02,46,34,4,1,0,1,0,0,0,1,37,50,87
20072008,28-0729,ST VINCENT DE PAUL ELEMENTARY ,9,DOUGLAS,NP,28-0729-001,28,0729,001,ST VINCENT DE PAUL ELEMENTARY ,03,50,30,1,4,1,0,0,0,1,0,34,53,87
20072008,28-0729,ST VINCENT DE PAUL ELEMENTARY ,9,DOUGLAS,NP,28-0729-001,28,0729,001,ST VINCENT DE PAUL ELEMENTARY ,04,44,33,2,3,1,1,0,0,0,1,38,47,85
20072008,28-0729,ST VINCENT DE PAUL ELEMENTARY ,9,DOUGLAS,NP,28-0729-001,28,0729,001,ST VINCENT DE PAUL ELEMENTARY ,05,37,44,2,1,0,0,0,0,1,1,46,40,86
20072008,28-0729,ST VINCENT DE PAUL ELEMENTARY ,9,DOUGLAS,NP,28-0729-001,28,0729,001,ST VINCENT DE PAUL ELEMENTARY ,06,38,38,1,3,2,1,0,0,0,0,42,41,83
20072008,28-0729,ST VINCENT DE PAUL ELEMENTARY ,9,DOUGLAS,NP,28-0729-001,28,0729,001,ST VINCENT DE PAUL ELEMENTARY ,07,48,32,1,0,2,1,0,0,0,0,33,51,84
20072008,28-0729,ST VINCENT DE PAUL ELEMENTARY ,9,DOUGLAS,NP,28-0729-001,28,0729,001,ST VINCENT DE PAUL ELEMENTARY ,08,33,54,1,0,0,1,0,0,0,0,55,34,89
20072008,28-0729,ST VINCENT DE PAUL ELEMENTARY ,9,DOUGLAS,NP,28-0729-001,28,0729,001,ST VINCENT DE PAUL ELEMENTARY ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0729,ST VINCENT DE PAUL ELEMENTARY ,9,DOUGLAS,NP,28-0729-001,28,0729,001,ST VINCENT DE PAUL ELEMENTARY ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0729,ST VINCENT DE PAUL ELEMENTARY ,9,DOUGLAS,NP,28-0729-001,28,0729,001,ST VINCENT DE PAUL ELEMENTARY ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0729,ST VINCENT DE PAUL ELEMENTARY ,9,DOUGLAS,NP,28-0729-001,28,0729,001,ST VINCENT DE PAUL ELEMENTARY ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0729,ST VINCENT DE PAUL ELEMENTARY ,9,DOUGLAS,NP,28-0729-001,28,0729,001,ST VINCENT DE PAUL ELEMENTARY ,K ,44,42,1,0,0,0,0,0,1,0,42,46,88
20072008,28-0729,ST VINCENT DE PAUL ELEMENTARY ,9,DOUGLAS,NP,28-0729-001,28,0729,001,ST VINCENT DE PAUL ELEMENTARY ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0730,MERCY HIGH SCHOOL             ,9,DOUGLAS,NP,28-0730-001,28,0730,001,MERCY HIGH SCHOOL             ,01,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0730,MERCY HIGH SCHOOL             ,9,DOUGLAS,NP,28-0730-001,28,0730,001,MERCY HIGH SCHOOL             ,02,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0730,MERCY HIGH SCHOOL             ,9,DOUGLAS,NP,28-0730-001,28,0730,001,MERCY HIGH SCHOOL             ,03,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0730,MERCY HIGH SCHOOL             ,9,DOUGLAS,NP,28-0730-001,28,0730,001,MERCY HIGH SCHOOL             ,04,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0730,MERCY HIGH SCHOOL             ,9,DOUGLAS,NP,28-0730-001,28,0730,001,MERCY HIGH SCHOOL             ,05,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0730,MERCY HIGH SCHOOL             ,9,DOUGLAS,NP,28-0730-001,28,0730,001,MERCY HIGH SCHOOL             ,06,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0730,MERCY HIGH SCHOOL             ,9,DOUGLAS,NP,28-0730-001,28,0730,001,MERCY HIGH SCHOOL             ,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0730,MERCY HIGH SCHOOL             ,9,DOUGLAS,NP,28-0730-001,28,0730,001,MERCY HIGH SCHOOL             ,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0730,MERCY HIGH SCHOOL             ,9,DOUGLAS,NP,28-0730-001,28,0730,001,MERCY HIGH SCHOOL             ,09,71,0,3,0,4,0,1,0,5,0,0,84,84
20072008,28-0730,MERCY HIGH SCHOOL             ,9,DOUGLAS,NP,28-0730-001,28,0730,001,MERCY HIGH SCHOOL             ,10,83,0,4,0,7,0,0,0,9,0,0,103,103
20072008,28-0730,MERCY HIGH SCHOOL             ,9,DOUGLAS,NP,28-0730-001,28,0730,001,MERCY HIGH SCHOOL             ,11,69,0,1,0,9,0,0,0,4,0,0,83,83
20072008,28-0730,MERCY HIGH SCHOOL             ,9,DOUGLAS,NP,28-0730-001,28,0730,001,MERCY HIGH SCHOOL             ,12,60,0,1,0,7,0,0,0,7,0,0,75,75
20072008,28-0730,MERCY HIGH SCHOOL             ,9,DOUGLAS,NP,28-0730-001,28,0730,001,MERCY HIGH SCHOOL             ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0730,MERCY HIGH SCHOOL             ,9,DOUGLAS,NP,28-0730-001,28,0730,001,MERCY HIGH SCHOOL             ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0731,MONTESSORI EDUCATIONAL CNTRS  ,9,DOUGLAS,NP,28-0731-001,28,0731,001,EMMA KOPECKY ELEM DAY SCHOOL  ,01,1,4,0,1,0,0,0,0,0,0,5,1,6
20072008,28-0731,MONTESSORI EDUCATIONAL CNTRS  ,9,DOUGLAS,NP,28-0731-001,28,0731,001,EMMA KOPECKY ELEM DAY SCHOOL  ,02,0,1,0,1,0,0,0,0,0,0,2,0,2
20072008,28-0731,MONTESSORI EDUCATIONAL CNTRS  ,9,DOUGLAS,NP,28-0731-001,28,0731,001,EMMA KOPECKY ELEM DAY SCHOOL  ,03,1,4,0,0,0,0,0,0,0,0,4,1,5
20072008,28-0731,MONTESSORI EDUCATIONAL CNTRS  ,9,DOUGLAS,NP,28-0731-001,28,0731,001,EMMA KOPECKY ELEM DAY SCHOOL  ,04,0,2,1,2,0,0,0,0,0,0,4,1,5
20072008,28-0731,MONTESSORI EDUCATIONAL CNTRS  ,9,DOUGLAS,NP,28-0731-001,28,0731,001,EMMA KOPECKY ELEM DAY SCHOOL  ,05,1,1,0,0,0,0,0,0,0,0,1,1,2
20072008,28-0731,MONTESSORI EDUCATIONAL CNTRS  ,9,DOUGLAS,NP,28-0731-001,28,0731,001,EMMA KOPECKY ELEM DAY SCHOOL  ,06,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0731,MONTESSORI EDUCATIONAL CNTRS  ,9,DOUGLAS,NP,28-0731-001,28,0731,001,EMMA KOPECKY ELEM DAY SCHOOL  ,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0731,MONTESSORI EDUCATIONAL CNTRS  ,9,DOUGLAS,NP,28-0731-001,28,0731,001,EMMA KOPECKY ELEM DAY SCHOOL  ,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0731,MONTESSORI EDUCATIONAL CNTRS  ,9,DOUGLAS,NP,28-0731-001,28,0731,001,EMMA KOPECKY ELEM DAY SCHOOL  ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0731,MONTESSORI EDUCATIONAL CNTRS  ,9,DOUGLAS,NP,28-0731-001,28,0731,001,EMMA KOPECKY ELEM DAY SCHOOL  ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0731,MONTESSORI EDUCATIONAL CNTRS  ,9,DOUGLAS,NP,28-0731-001,28,0731,001,EMMA KOPECKY ELEM DAY SCHOOL  ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0731,MONTESSORI EDUCATIONAL CNTRS  ,9,DOUGLAS,NP,28-0731-001,28,0731,001,EMMA KOPECKY ELEM DAY SCHOOL  ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0731,MONTESSORI EDUCATIONAL CNTRS  ,9,DOUGLAS,NP,28-0731-001,28,0731,001,EMMA KOPECKY ELEM DAY SCHOOL  ,K ,7,9,0,1,0,0,0,0,0,0,10,7,17
20072008,28-0731,MONTESSORI EDUCATIONAL CNTRS  ,9,DOUGLAS,NP,28-0731-001,28,0731,001,EMMA KOPECKY ELEM DAY SCHOOL  ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0732,MT CALVARY LUTHERAN ELEM SCH  ,9,DOUGLAS,NP,28-0732-001,28,0732,001,MT CALVARY LUTHERAN ELEM SCH  ,01,4,2,0,0,0,0,0,0,0,1,3,4,7
20072008,28-0732,MT CALVARY LUTHERAN ELEM SCH  ,9,DOUGLAS,NP,28-0732-001,28,0732,001,MT CALVARY LUTHERAN ELEM SCH  ,02,3,2,0,0,0,0,0,0,1,1,3,4,7
20072008,28-0732,MT CALVARY LUTHERAN ELEM SCH  ,9,DOUGLAS,NP,28-0732-001,28,0732,001,MT CALVARY LUTHERAN ELEM SCH  ,03,4,2,0,0,1,0,0,0,3,0,2,8,10
20072008,28-0732,MT CALVARY LUTHERAN ELEM SCH  ,9,DOUGLAS,NP,28-0732-001,28,0732,001,MT CALVARY LUTHERAN ELEM SCH  ,04,4,2,0,0,0,0,0,0,0,0,2,4,6
20072008,28-0732,MT CALVARY LUTHERAN ELEM SCH  ,9,DOUGLAS,NP,28-0732-001,28,0732,001,MT CALVARY LUTHERAN ELEM SCH  ,05,1,6,0,0,1,0,0,0,0,0,6,2,8
20072008,28-0732,MT CALVARY LUTHERAN ELEM SCH  ,9,DOUGLAS,NP,28-0732-001,28,0732,001,MT CALVARY LUTHERAN ELEM SCH  ,06,3,1,0,0,0,1,0,0,0,0,2,3,5
20072008,28-0732,MT CALVARY LUTHERAN ELEM SCH  ,9,DOUGLAS,NP,28-0732-001,28,0732,001,MT CALVARY LUTHERAN ELEM SCH  ,07,6,6,0,1,0,1,0,0,1,0,8,7,15
20072008,28-0732,MT CALVARY LUTHERAN ELEM SCH  ,9,DOUGLAS,NP,28-0732-001,28,0732,001,MT CALVARY LUTHERAN ELEM SCH  ,08,2,3,0,0,0,0,0,0,0,0,3,2,5
20072008,28-0732,MT CALVARY LUTHERAN ELEM SCH  ,9,DOUGLAS,NP,28-0732-001,28,0732,001,MT CALVARY LUTHERAN ELEM SCH  ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0732,MT CALVARY LUTHERAN ELEM SCH  ,9,DOUGLAS,NP,28-0732-001,28,0732,001,MT CALVARY LUTHERAN ELEM SCH  ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0732,MT CALVARY LUTHERAN ELEM SCH  ,9,DOUGLAS,NP,28-0732-001,28,0732,001,MT CALVARY LUTHERAN ELEM SCH  ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0732,MT CALVARY LUTHERAN ELEM SCH  ,9,DOUGLAS,NP,28-0732-001,28,0732,001,MT CALVARY LUTHERAN ELEM SCH  ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0732,MT CALVARY LUTHERAN ELEM SCH  ,9,DOUGLAS,NP,28-0732-001,28,0732,001,MT CALVARY LUTHERAN ELEM SCH  ,K ,2,3,0,0,0,1,0,0,1,1,5,3,8
20072008,28-0732,MT CALVARY LUTHERAN ELEM SCH  ,9,DOUGLAS,NP,28-0732-001,28,0732,001,MT CALVARY LUTHERAN ELEM SCH  ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0733,MT MICHAEL BENEDICTINE H S    ,9,DOUGLAS,NP,28-0733-001,28,0733,001,MT MICHAEL BENEDICTINE H S    ,01,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0733,MT MICHAEL BENEDICTINE H S    ,9,DOUGLAS,NP,28-0733-001,28,0733,001,MT MICHAEL BENEDICTINE H S    ,02,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0733,MT MICHAEL BENEDICTINE H S    ,9,DOUGLAS,NP,28-0733-001,28,0733,001,MT MICHAEL BENEDICTINE H S    ,03,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0733,MT MICHAEL BENEDICTINE H S    ,9,DOUGLAS,NP,28-0733-001,28,0733,001,MT MICHAEL BENEDICTINE H S    ,04,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0733,MT MICHAEL BENEDICTINE H S    ,9,DOUGLAS,NP,28-0733-001,28,0733,001,MT MICHAEL BENEDICTINE H S    ,05,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0733,MT MICHAEL BENEDICTINE H S    ,9,DOUGLAS,NP,28-0733-001,28,0733,001,MT MICHAEL BENEDICTINE H S    ,06,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0733,MT MICHAEL BENEDICTINE H S    ,9,DOUGLAS,NP,28-0733-001,28,0733,001,MT MICHAEL BENEDICTINE H S    ,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0733,MT MICHAEL BENEDICTINE H S    ,9,DOUGLAS,NP,28-0733-001,28,0733,001,MT MICHAEL BENEDICTINE H S    ,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0733,MT MICHAEL BENEDICTINE H S    ,9,DOUGLAS,NP,28-0733-001,28,0733,001,MT MICHAEL BENEDICTINE H S    ,09,0,45,0,0,0,0,0,6,0,0,51,0,51
20072008,28-0733,MT MICHAEL BENEDICTINE H S    ,9,DOUGLAS,NP,28-0733-001,28,0733,001,MT MICHAEL BENEDICTINE H S    ,10,0,44,0,0,0,0,0,5,1,0,49,1,50
20072008,28-0733,MT MICHAEL BENEDICTINE H S    ,9,DOUGLAS,NP,28-0733-001,28,0733,001,MT MICHAEL BENEDICTINE H S    ,11,0,31,0,0,0,0,0,7,1,0,38,1,39
20072008,28-0733,MT MICHAEL BENEDICTINE H S    ,9,DOUGLAS,NP,28-0733-001,28,0733,001,MT MICHAEL BENEDICTINE H S    ,12,0,28,0,0,0,0,0,4,1,0,32,1,33
20072008,28-0733,MT MICHAEL BENEDICTINE H S    ,9,DOUGLAS,NP,28-0733-001,28,0733,001,MT MICHAEL BENEDICTINE H S    ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0733,MT MICHAEL BENEDICTINE H S    ,9,DOUGLAS,NP,28-0733-001,28,0733,001,MT MICHAEL BENEDICTINE H S    ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0736,OUR LADY OF LOURDES ELEM SCH  ,9,DOUGLAS,NP,28-0736-001,28,0736,001,OUR LADY OF LOURDES ELEM SCH  ,01,10,14,0,0,0,3,0,0,0,0,17,10,27
20072008,28-0736,OUR LADY OF LOURDES ELEM SCH  ,9,DOUGLAS,NP,28-0736-001,28,0736,001,OUR LADY OF LOURDES ELEM SCH  ,02,10,10,0,0,0,2,0,0,0,0,12,10,22
20072008,28-0736,OUR LADY OF LOURDES ELEM SCH  ,9,DOUGLAS,NP,28-0736-001,28,0736,001,OUR LADY OF LOURDES ELEM SCH  ,03,15,12,0,0,3,2,0,0,2,0,14,20,34
20072008,28-0736,OUR LADY OF LOURDES ELEM SCH  ,9,DOUGLAS,NP,28-0736-001,28,0736,001,OUR LADY OF LOURDES ELEM SCH  ,04,14,13,0,0,2,0,0,0,0,1,14,16,30
20072008,28-0736,OUR LADY OF LOURDES ELEM SCH  ,9,DOUGLAS,NP,28-0736-001,28,0736,001,OUR LADY OF LOURDES ELEM SCH  ,05,14,13,0,0,1,0,0,0,0,0,13,15,28
20072008,28-0736,OUR LADY OF LOURDES ELEM SCH  ,9,DOUGLAS,NP,28-0736-001,28,0736,001,OUR LADY OF LOURDES ELEM SCH  ,06,17,13,0,0,0,1,0,0,0,1,15,17,32
20072008,28-0736,OUR LADY OF LOURDES ELEM SCH  ,9,DOUGLAS,NP,28-0736-001,28,0736,001,OUR LADY OF LOURDES ELEM SCH  ,07,14,18,0,1,1,2,0,0,0,0,21,15,36
20072008,28-0736,OUR LADY OF LOURDES ELEM SCH  ,9,DOUGLAS,NP,28-0736-001,28,0736,001,OUR LADY OF LOURDES ELEM SCH  ,08,22,15,0,0,0,1,0,0,1,1,17,23,40
20072008,28-0736,OUR LADY OF LOURDES ELEM SCH  ,9,DOUGLAS,NP,28-0736-001,28,0736,001,OUR LADY OF LOURDES ELEM SCH  ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0736,OUR LADY OF LOURDES ELEM SCH  ,9,DOUGLAS,NP,28-0736-001,28,0736,001,OUR LADY OF LOURDES ELEM SCH  ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0736,OUR LADY OF LOURDES ELEM SCH  ,9,DOUGLAS,NP,28-0736-001,28,0736,001,OUR LADY OF LOURDES ELEM SCH  ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0736,OUR LADY OF LOURDES ELEM SCH  ,9,DOUGLAS,NP,28-0736-001,28,0736,001,OUR LADY OF LOURDES ELEM SCH  ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0736,OUR LADY OF LOURDES ELEM SCH  ,9,DOUGLAS,NP,28-0736-001,28,0736,001,OUR LADY OF LOURDES ELEM SCH  ,K ,7,11,0,0,0,1,0,0,1,0,12,8,20
20072008,28-0736,OUR LADY OF LOURDES ELEM SCH  ,9,DOUGLAS,NP,28-0736-001,28,0736,001,OUR LADY OF LOURDES ELEM SCH  ,PK,10,9,0,0,1,1,0,0,0,0,10,11,21
20072008,28-0737,MONTESSORI LEARN CTR OF DUNDEE,9,DOUGLAS,NP,28-0737-001,28,0737,001,MONTESSORI LEARN CTR OF DUNDEE,01,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0737,MONTESSORI LEARN CTR OF DUNDEE,9,DOUGLAS,NP,28-0737-001,28,0737,001,MONTESSORI LEARN CTR OF DUNDEE,02,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0737,MONTESSORI LEARN CTR OF DUNDEE,9,DOUGLAS,NP,28-0737-001,28,0737,001,MONTESSORI LEARN CTR OF DUNDEE,03,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0737,MONTESSORI LEARN CTR OF DUNDEE,9,DOUGLAS,NP,28-0737-001,28,0737,001,MONTESSORI LEARN CTR OF DUNDEE,04,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0737,MONTESSORI LEARN CTR OF DUNDEE,9,DOUGLAS,NP,28-0737-001,28,0737,001,MONTESSORI LEARN CTR OF DUNDEE,05,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0737,MONTESSORI LEARN CTR OF DUNDEE,9,DOUGLAS,NP,28-0737-001,28,0737,001,MONTESSORI LEARN CTR OF DUNDEE,06,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0737,MONTESSORI LEARN CTR OF DUNDEE,9,DOUGLAS,NP,28-0737-001,28,0737,001,MONTESSORI LEARN CTR OF DUNDEE,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0737,MONTESSORI LEARN CTR OF DUNDEE,9,DOUGLAS,NP,28-0737-001,28,0737,001,MONTESSORI LEARN CTR OF DUNDEE,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0737,MONTESSORI LEARN CTR OF DUNDEE,9,DOUGLAS,NP,28-0737-001,28,0737,001,MONTESSORI LEARN CTR OF DUNDEE,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0737,MONTESSORI LEARN CTR OF DUNDEE,9,DOUGLAS,NP,28-0737-001,28,0737,001,MONTESSORI LEARN CTR OF DUNDEE,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0737,MONTESSORI LEARN CTR OF DUNDEE,9,DOUGLAS,NP,28-0737-001,28,0737,001,MONTESSORI LEARN CTR OF DUNDEE,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0737,MONTESSORI LEARN CTR OF DUNDEE,9,DOUGLAS,NP,28-0737-001,28,0737,001,MONTESSORI LEARN CTR OF DUNDEE,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0737,MONTESSORI LEARN CTR OF DUNDEE,9,DOUGLAS,NP,28-0737-001,28,0737,001,MONTESSORI LEARN CTR OF DUNDEE,K ,2,1,0,0,0,0,0,0,0,1,2,2,4
20072008,28-0737,MONTESSORI LEARN CTR OF DUNDEE,9,DOUGLAS,NP,28-0737-001,28,0737,001,MONTESSORI LEARN CTR OF DUNDEE,PK,15,13,0,0,0,0,0,0,0,0,13,15,28
20072008,28-0740,RONCALLI CATHOLIC HIGH SCHOOL ,9,DOUGLAS,NP,28-0740-001,28,0740,001,RONCALLI CATHOLIC HIGH SCHOOL ,01,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0740,RONCALLI CATHOLIC HIGH SCHOOL ,9,DOUGLAS,NP,28-0740-001,28,0740,001,RONCALLI CATHOLIC HIGH SCHOOL ,02,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0740,RONCALLI CATHOLIC HIGH SCHOOL ,9,DOUGLAS,NP,28-0740-001,28,0740,001,RONCALLI CATHOLIC HIGH SCHOOL ,03,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0740,RONCALLI CATHOLIC HIGH SCHOOL ,9,DOUGLAS,NP,28-0740-001,28,0740,001,RONCALLI CATHOLIC HIGH SCHOOL ,04,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0740,RONCALLI CATHOLIC HIGH SCHOOL ,9,DOUGLAS,NP,28-0740-001,28,0740,001,RONCALLI CATHOLIC HIGH SCHOOL ,05,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0740,RONCALLI CATHOLIC HIGH SCHOOL ,9,DOUGLAS,NP,28-0740-001,28,0740,001,RONCALLI CATHOLIC HIGH SCHOOL ,06,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,28-0740,RONCALLI CATHOLIC HIGH SCHOOL ,9,DOUGLAS,NP,28-0740-001,28,0740,001,RONCALLI CATHOLIC HIGH SCHOOL ,07,0,0,0,0,0,0,0,0,0,0,0,0,0
