"CoDist","DistName","CoDistSch","SchName","Grade","FWNH","MWNH","FAPI","MAPI","FH","MH","FAIA","MAIA","FBNH","MBNH","Ftotal","Mtotal","TOTAL"
"19-0504","DIST 504 - COLFAX COUNTY","19-0504-001","DIST 504 - COLFAX COUNTY","08",1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,3.00
"19-0505","DIST 505 - COLFAX COUNTY","19-0505-001","DIST 505 - COLFAX COUNTY","01",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
"19-0505","DIST 505 - COLFAX COUNTY","19-0505-001","DIST 505 - COLFAX COUNTY","02",2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,3.00
"19-0505","DIST 505 - COLFAX COUNTY","19-0505-001","DIST 505 - COLFAX COUNTY","03",0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00
"19-0505","DIST 505 - COLFAX COUNTY","19-0505-001","DIST 505 - COLFAX COUNTY","04",1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,5.00
"19-0505","DIST 505 - COLFAX COUNTY","19-0505-001","DIST 505 - COLFAX COUNTY","05",0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,2.00
"19-0505","DIST 505 - COLFAX COUNTY","19-0505-001","DIST 505 - COLFAX COUNTY","06",0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00
"19-0505","DIST 505 - COLFAX COUNTY","19-0505-001","DIST 505 - COLFAX COUNTY","07",3.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,4.00,8.00
"19-0505","DIST 505 - COLFAX COUNTY","19-0505-001","DIST 505 - COLFAX COUNTY","08",0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
"19-0703","ST JOHN NEUMANN ELEMENTARY SCH","19-0703-001","ST JOHN NEUMANN ELEMENTARY SCH","01",5.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,6.00,11.00
"19-0703","ST JOHN NEUMANN ELEMENTARY SCH","19-0703-001","ST JOHN NEUMANN ELEMENTARY SCH","02",1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00
"19-0703","ST JOHN NEUMANN ELEMENTARY SCH","19-0703-001","ST JOHN NEUMANN ELEMENTARY SCH","03",2.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,6.00,8.00
"19-0703","ST JOHN NEUMANN ELEMENTARY SCH","19-0703-001","ST JOHN NEUMANN ELEMENTARY SCH","04",5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,3.00,8.00
"19-0703","ST JOHN NEUMANN ELEMENTARY SCH","19-0703-001","ST JOHN NEUMANN ELEMENTARY SCH","05",3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,6.00
"19-0703","ST JOHN NEUMANN ELEMENTARY SCH","19-0703-001","ST JOHN NEUMANN ELEMENTARY SCH","06",6.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,9.00,15.00
"19-0704","HOWELLS COMMUNITY CATHOLIC SCH","19-0704-001","HOWELLS COMMUNITY CATHOLIC SCH","01",6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00,12.00
"19-0704","HOWELLS COMMUNITY CATHOLIC SCH","19-0704-001","HOWELLS COMMUNITY CATHOLIC SCH","02",6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00,12.00
"19-0704","HOWELLS COMMUNITY CATHOLIC SCH","19-0704-001","HOWELLS COMMUNITY CATHOLIC SCH","03",3.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,10.00,13.00
"19-0704","HOWELLS COMMUNITY CATHOLIC SCH","19-0704-001","HOWELLS COMMUNITY CATHOLIC SCH","04",10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,20.00
"19-0704","HOWELLS COMMUNITY CATHOLIC SCH","19-0704-001","HOWELLS COMMUNITY CATHOLIC SCH","05",7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,7.00,14.00
"19-0704","HOWELLS COMMUNITY CATHOLIC SCH","19-0704-001","HOWELLS COMMUNITY CATHOLIC SCH","06",13.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,10.00,23.00
"20-0001","WEST POINT PUBLIC SCHOOLS","20-0001-001","WEST POINT HIGH SCHOOL","07",17.00,25.00,0.00,0.00,10.00,3.00,0.00,0.00,0.00,0.00,27.00,28.00,55.00
"20-0001","WEST POINT PUBLIC SCHOOLS","20-0001-001","WEST POINT HIGH SCHOOL","08",21.00,27.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,31.00,37.00,68.00
"20-0001","WEST POINT PUBLIC SCHOOLS","20-0001-001","WEST POINT HIGH SCHOOL","09",27.00,23.00,0.00,0.00,4.00,2.00,1.00,0.00,1.00,0.00,33.00,25.00,58.00
"20-0001","WEST POINT PUBLIC SCHOOLS","20-0001-001","WEST POINT HIGH SCHOOL","10",22.00,19.00,0.00,0.00,2.00,3.00,1.00,0.00,0.00,0.00,25.00,22.00,47.00
"20-0001","WEST POINT PUBLIC SCHOOLS","20-0001-001","WEST POINT HIGH SCHOOL","11",28.00,21.00,1.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,33.00,22.00,55.00
"20-0001","WEST POINT PUBLIC SCHOOLS","20-0001-001","WEST POINT HIGH SCHOOL","12",29.00,32.00,1.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,34.00,33.00,67.00
"20-0001","WEST POINT PUBLIC SCHOOLS","20-0001-002","WEST POINT ELEMENTARY SCHOOL","PK",0.00,3.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,4.00,6.00
"20-0001","WEST POINT PUBLIC SCHOOLS","20-0001-002","WEST POINT ELEMENTARY SCHOOL","K",16.00,13.00,0.00,0.00,8.00,18.00,0.00,0.00,0.00,0.00,24.00,31.00,55.00
"20-0001","WEST POINT PUBLIC SCHOOLS","20-0001-002","WEST POINT ELEMENTARY SCHOOL","01",8.00,17.00,0.00,0.00,11.00,11.00,0.00,0.00,0.00,0.00,19.00,28.00,47.00
"20-0001","WEST POINT PUBLIC SCHOOLS","20-0001-002","WEST POINT ELEMENTARY SCHOOL","02",12.00,14.00,0.00,0.00,7.00,11.00,0.00,0.00,1.00,0.00,20.00,25.00,45.00
"20-0001","WEST POINT PUBLIC SCHOOLS","20-0001-002","WEST POINT ELEMENTARY SCHOOL","03",14.00,15.00,0.00,0.00,5.00,8.00,0.00,0.00,0.00,0.00,19.00,23.00,42.00
"20-0001","WEST POINT PUBLIC SCHOOLS","20-0001-002","WEST POINT ELEMENTARY SCHOOL","04",17.00,21.00,0.00,0.00,7.00,6.00,0.00,0.00,0.00,0.00,24.00,27.00,51.00
"20-0001","WEST POINT PUBLIC SCHOOLS","20-0001-002","WEST POINT ELEMENTARY SCHOOL","05",17.00,15.00,0.00,0.00,6.00,6.00,0.00,0.00,0.00,0.00,23.00,21.00,44.00
"20-0001","WEST POINT PUBLIC SCHOOLS","20-0001-002","WEST POINT ELEMENTARY SCHOOL","06",14.00,24.00,0.00,1.00,8.00,9.00,0.00,0.00,0.00,0.00,22.00,34.00,56.00
"20-0020","BANCROFT-ROSALIE COMM SCHOOLS","20-0020-001","HIGH SCHOOL AT BANCROFT","09",8.00,10.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,10.00,11.00,21.00
"20-0020","BANCROFT-ROSALIE COMM SCHOOLS","20-0020-001","HIGH SCHOOL AT BANCROFT","10",14.00,9.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,16.00,9.00,25.00
"20-0020","BANCROFT-ROSALIE COMM SCHOOLS","20-0020-001","HIGH SCHOOL AT BANCROFT","11",18.00,11.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,20.00,13.00,33.00
"20-0020","BANCROFT-ROSALIE COMM SCHOOLS","20-0020-001","HIGH SCHOOL AT BANCROFT","12",13.00,13.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,13.00,15.00,28.00
"20-0020","BANCROFT-ROSALIE COMM SCHOOLS","20-0020-005","JUNIOR HIGH SCH AT BANCROFT","07",11.00,12.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,13.00,13.00,26.00
"20-0020","BANCROFT-ROSALIE COMM SCHOOLS","20-0020-005","JUNIOR HIGH SCH AT BANCROFT","08",13.00,9.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,1.00,16.00,11.00,27.00
"20-0020","BANCROFT-ROSALIE COMM SCHOOLS","20-0020-006","ELEMENTARY SCHOOL AT BANCROFT","K",4.00,4.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,5.00,6.00,11.00
"20-0020","BANCROFT-ROSALIE COMM SCHOOLS","20-0020-006","ELEMENTARY SCHOOL AT BANCROFT","01",6.00,12.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,6.00,14.00,20.00
"20-0020","BANCROFT-ROSALIE COMM SCHOOLS","20-0020-006","ELEMENTARY SCHOOL AT BANCROFT","02",7.00,5.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,9.00,5.00,14.00
"20-0020","BANCROFT-ROSALIE COMM SCHOOLS","20-0020-006","ELEMENTARY SCHOOL AT BANCROFT","03",9.00,7.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,1.00,12.00,9.00,21.00
"20-0020","BANCROFT-ROSALIE COMM SCHOOLS","20-0020-006","ELEMENTARY SCHOOL AT BANCROFT","04",11.00,15.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,15.00,27.00
"20-0020","BANCROFT-ROSALIE COMM SCHOOLS","20-0020-006","ELEMENTARY SCHOOL AT BANCROFT","05",7.00,8.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,8.00,10.00,18.00
"20-0020","BANCROFT-ROSALIE COMM SCHOOLS","20-0020-006","ELEMENTARY SCHOOL AT BANCROFT","06",8.00,12.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,9.00,14.00,23.00
"20-0030","WISNER-PILGER PUBLIC SCHOOLS","20-0030-001","HIGH SCHOOL AT WISNER","07",22.00,34.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,34.00,57.00
"20-0030","WISNER-PILGER PUBLIC SCHOOLS","20-0030-001","HIGH SCHOOL AT WISNER","08",22.00,17.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,22.00,18.00,40.00
"20-0030","WISNER-PILGER PUBLIC SCHOOLS","20-0030-001","HIGH SCHOOL AT WISNER","09",25.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,19.00,44.00
"20-0030","WISNER-PILGER PUBLIC SCHOOLS","20-0030-001","HIGH SCHOOL AT WISNER","10",19.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,18.00,37.00
"20-0030","WISNER-PILGER PUBLIC SCHOOLS","20-0030-001","HIGH SCHOOL AT WISNER","11",22.00,23.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,23.00,23.00,46.00
"20-0030","WISNER-PILGER PUBLIC SCHOOLS","20-0030-001","HIGH SCHOOL AT WISNER","12",14.00,21.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,21.00,36.00
"20-0030","WISNER-PILGER PUBLIC SCHOOLS","20-0030-002","WISNER-PILGER ELEM SCHOOL","K",9.00,18.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,11.00,18.00,29.00
"20-0030","WISNER-PILGER PUBLIC SCHOOLS","20-0030-002","WISNER-PILGER ELEM SCHOOL","01",17.00,20.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,19.00,20.00,39.00
"20-0030","WISNER-PILGER PUBLIC SCHOOLS","20-0030-002","WISNER-PILGER ELEM SCHOOL","02",17.00,14.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,19.00,14.00,33.00
"20-0030","WISNER-PILGER PUBLIC SCHOOLS","20-0030-002","WISNER-PILGER ELEM SCHOOL","03",19.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,22.00,41.00
"20-0030","WISNER-PILGER PUBLIC SCHOOLS","20-0030-002","WISNER-PILGER ELEM SCHOOL","04",13.00,18.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,14.00,20.00,34.00
"20-0030","WISNER-PILGER PUBLIC SCHOOLS","20-0030-003","WISNER-PILGER MIDDLE SCHOOL","05",27.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,16.00,43.00
"20-0030","WISNER-PILGER PUBLIC SCHOOLS","20-0030-003","WISNER-PILGER MIDDLE SCHOOL","06",18.00,27.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,21.00,27.00,48.00
"20-0055","BEEMER PUBLIC SCHOOLS","20-0055-002","BEEMER ELEMENTARY SCHOOL","K",0.00,0.00,1.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,5.00
"20-0055","BEEMER PUBLIC SCHOOLS","20-0055-002","BEEMER ELEMENTARY SCHOOL","01",8.00,2.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,12.00,3.00,15.00
"20-0055","BEEMER PUBLIC SCHOOLS","20-0055-002","BEEMER ELEMENTARY SCHOOL","02",2.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,3.00,3.00,6.00
"20-0055","BEEMER PUBLIC SCHOOLS","20-0055-002","BEEMER ELEMENTARY SCHOOL","03",3.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,7.00
"20-0055","BEEMER PUBLIC SCHOOLS","20-0055-002","BEEMER ELEMENTARY SCHOOL","04",4.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,4.00,9.00
"20-0055","BEEMER PUBLIC SCHOOLS","20-0055-002","BEEMER ELEMENTARY SCHOOL","05",1.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,9.00,11.00
"20-0055","BEEMER PUBLIC SCHOOLS","20-0055-002","BEEMER ELEMENTARY SCHOOL","06",5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,6.00
"20-0082","DIST 082 - CUMING COUNTY","20-0082-001","DIST 082 - CUMING COUNTY","PK",4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,7.00
"20-0082","DIST 082 - CUMING COUNTY","20-0082-001","DIST 082 - CUMING COUNTY","K",2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,3.00
"20-0082","DIST 082 - CUMING COUNTY","20-0082-001","DIST 082 - CUMING COUNTY","01",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
"20-0082","DIST 082 - CUMING COUNTY","20-0082-001","DIST 082 - CUMING COUNTY","03",0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00
"20-0082","DIST 082 - CUMING COUNTY","20-0082-001","DIST 082 - CUMING COUNTY","05",1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00
"20-0082","DIST 082 - CUMING COUNTY","20-0082-001","DIST 082 - CUMING COUNTY","06",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
"20-0082","DIST 082 - CUMING COUNTY","20-0082-001","DIST 082 - CUMING COUNTY","07",0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,2.00
"20-0701","GUARDIAN ANGELS ELEMENTARY SCH","20-0701-001","GUARDIAN ANGELS ELEMENTARY SCH","PK",16.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,13.00,29.00
"20-0701","GUARDIAN ANGELS ELEMENTARY SCH","20-0701-001","GUARDIAN ANGELS ELEMENTARY SCH","K",9.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,12.00,21.00
"20-0701","GUARDIAN ANGELS ELEMENTARY SCH","20-0701-001","GUARDIAN ANGELS ELEMENTARY SCH","01",17.00,12.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,17.00,13.00,30.00
"20-0701","GUARDIAN ANGELS ELEMENTARY SCH","20-0701-001","GUARDIAN ANGELS ELEMENTARY SCH","02",13.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,8.00,21.00
"20-0701","GUARDIAN ANGELS ELEMENTARY SCH","20-0701-001","GUARDIAN ANGELS ELEMENTARY SCH","03",17.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,10.00,27.00
"20-0701","GUARDIAN ANGELS ELEMENTARY SCH","20-0701-001","GUARDIAN ANGELS ELEMENTARY SCH","04",10.00,14.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,10.00,15.00,25.00
"20-0701","GUARDIAN ANGELS ELEMENTARY SCH","20-0701-001","GUARDIAN ANGELS ELEMENTARY SCH","05",20.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,9.00,29.00
"20-0701","GUARDIAN ANGELS ELEMENTARY SCH","20-0701-001","GUARDIAN ANGELS ELEMENTARY SCH","06",16.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,15.00,31.00
"20-0701","GUARDIAN ANGELS ELEMENTARY SCH","20-0701-001","GUARDIAN ANGELS ELEMENTARY SCH","07",20.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,18.00,38.00
"20-0701","GUARDIAN ANGELS ELEMENTARY SCH","20-0701-001","GUARDIAN ANGELS ELEMENTARY SCH","08",17.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,22.00,39.00
"20-0703","ST PAUL LUTHERAN ELEM SCHOOL","20-0703-001","ST PAUL LUTHERAN ELEM SCHOOL","PK",23.00,29.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,25.00,31.00,56.00
"20-0703","ST PAUL LUTHERAN ELEM SCHOOL","20-0703-001","ST PAUL LUTHERAN ELEM SCHOOL","K",5.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,6.00,11.00
"20-0703","ST PAUL LUTHERAN ELEM SCHOOL","20-0703-001","ST PAUL LUTHERAN ELEM SCHOOL","01",5.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,7.00,1.00,8.00
"20-0703","ST PAUL LUTHERAN ELEM SCHOOL","20-0703-001","ST PAUL LUTHERAN ELEM SCHOOL","02",4.00,5.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,6.00,6.00,12.00
"20-0703","ST PAUL LUTHERAN ELEM SCHOOL","20-0703-001","ST PAUL LUTHERAN ELEM SCHOOL","03",3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,6.00
"20-0703","ST PAUL LUTHERAN ELEM SCHOOL","20-0703-001","ST PAUL LUTHERAN ELEM SCHOOL","05",2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00
"20-0703","ST PAUL LUTHERAN ELEM SCHOOL","20-0703-001","ST PAUL LUTHERAN ELEM SCHOOL","06",2.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,5.00,7.00
"20-0703","ST PAUL LUTHERAN ELEM SCHOOL","20-0703-001","ST PAUL LUTHERAN ELEM SCHOOL","07",2.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,5.00
"20-0703","ST PAUL LUTHERAN ELEM SCHOOL","20-0703-001","ST PAUL LUTHERAN ELEM SCHOOL","08",3.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,6.00
"20-0704","WESTPOINT CENTRAL CATHOLIC HS","20-0704-001","WESTPOINT CENTRAL CATHOLIC HS","09",13.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,21.00,34.00
"20-0704","WESTPOINT CENTRAL CATHOLIC HS","20-0704-001","WESTPOINT CENTRAL CATHOLIC HS","10",22.00,20.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,23.00,20.00,43.00
"20-0704","WESTPOINT CENTRAL CATHOLIC HS","20-0704-001","WESTPOINT CENTRAL CATHOLIC HS","11",22.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,18.00,40.00
"20-0704","WESTPOINT CENTRAL CATHOLIC HS","20-0704-001","WESTPOINT CENTRAL CATHOLIC HS","12",18.00,26.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,18.00,27.00,45.00
"20-0706","ZION ST JOHN LUTHERAN SCHOOL","20-0706-001","ZION ST JOHN LUTHERAN SCHOOL","PK",5.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,4.00,9.00
"20-0706","ZION ST JOHN LUTHERAN SCHOOL","20-0706-001","ZION ST JOHN LUTHERAN SCHOOL","K",0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
"20-0706","ZION ST JOHN LUTHERAN SCHOOL","20-0706-001","ZION ST JOHN LUTHERAN SCHOOL","01",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00
"20-0706","ZION ST JOHN LUTHERAN SCHOOL","20-0706-001","ZION ST JOHN LUTHERAN SCHOOL","02",2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,3.00
"20-0706","ZION ST JOHN LUTHERAN SCHOOL","20-0706-001","ZION ST JOHN LUTHERAN SCHOOL","03",0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
"20-0706","ZION ST JOHN LUTHERAN SCHOOL","20-0706-001","ZION ST JOHN LUTHERAN SCHOOL","04",0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
"20-0706","ZION ST JOHN LUTHERAN SCHOOL","20-0706-001","ZION ST JOHN LUTHERAN SCHOOL","05",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
"20-0706","ZION ST JOHN LUTHERAN SCHOOL","20-0706-001","ZION ST JOHN LUTHERAN SCHOOL","06",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00
"20-0706","ZION ST JOHN LUTHERAN SCHOOL","20-0706-001","ZION ST JOHN LUTHERAN SCHOOL","07",0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
"20-0706","ZION ST JOHN LUTHERAN SCHOOL","20-0706-001","ZION ST JOHN LUTHERAN SCHOOL","08",1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00
"20-0707","ZION LUTHERAN ELEMENTARY SCH","20-0707-001","ZION LUTHERAN ELEMENTARY SCH","K",2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,3.00
"20-0707","ZION LUTHERAN ELEMENTARY SCH","20-0707-001","ZION LUTHERAN ELEMENTARY SCH","01",1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00
"20-0707","ZION LUTHERAN ELEMENTARY SCH","20-0707-001","ZION LUTHERAN ELEMENTARY SCH","02",0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00
"20-0707","ZION LUTHERAN ELEMENTARY SCH","20-0707-001","ZION LUTHERAN ELEMENTARY SCH","03",3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,5.00
"20-0707","ZION LUTHERAN ELEMENTARY SCH","20-0707-001","ZION LUTHERAN ELEMENTARY SCH","04",0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00
"20-0707","ZION LUTHERAN ELEMENTARY SCH","20-0707-001","ZION LUTHERAN ELEMENTARY SCH","05",2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,3.00
"20-0707","ZION LUTHERAN ELEMENTARY SCH","20-0707-001","ZION LUTHERAN ELEMENTARY SCH","06",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
"20-0707","ZION LUTHERAN ELEMENTARY SCH","20-0707-001","ZION LUTHERAN ELEMENTARY SCH","07",1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00
"21-0015","ANSELMO-MERNA PUBLIC SCHOOLS","21-0015-001","HIGH SCHOOL AT MERNA","07",12.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,14.00,26.00
"21-0015","ANSELMO-MERNA PUBLIC SCHOOLS","21-0015-001","HIGH SCHOOL AT MERNA","08",6.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,13.00,19.00
"21-0015","ANSELMO-MERNA PUBLIC SCHOOLS","21-0015-001","HIGH SCHOOL AT MERNA","09",16.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,10.00,26.00
"21-0015","ANSELMO-MERNA PUBLIC SCHOOLS","21-0015-001","HIGH SCHOOL AT MERNA","10",13.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,12.00,25.00
"21-0015","ANSELMO-MERNA PUBLIC SCHOOLS","21-0015-001","HIGH SCHOOL AT MERNA","11",10.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,13.00,23.00
"21-0015","ANSELMO-MERNA PUBLIC SCHOOLS","21-0015-001","HIGH SCHOOL AT MERNA","12",10.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,16.00,26.00
"21-0015","ANSELMO-MERNA PUBLIC SCHOOLS","21-0015-002","ELEMENTARY SCHOOL AT MERNA","K",6.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,8.00,14.00
"21-0015","ANSELMO-MERNA PUBLIC SCHOOLS","21-0015-002","ELEMENTARY SCHOOL AT MERNA","01",8.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,6.00,14.00
"21-0015","ANSELMO-MERNA PUBLIC SCHOOLS","21-0015-002","ELEMENTARY SCHOOL AT MERNA","02",9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,9.00,18.00
"21-0015","ANSELMO-MERNA PUBLIC SCHOOLS","21-0015-002","ELEMENTARY SCHOOL AT MERNA","03",6.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,11.00,17.00
