"DATAYEARS","COUNTY_NAME","CLASS_CODE","CLASS_LITERAL","DistrictName","COUNTY","DISTRICT","SCHOOL","SchoolName","GRADE_CODE","FWNH","MWNH","FAPI","MAPI","FH","MH","FAIA","MAIA","FBNH","MBNH","TOTAL","MALE","FEMALE"
"20042005","HALL","1","CLASS I","CEDAR HOLLOW PUBLIC SCHOOL","40","0003","001","CEDAR HOLLOW PUBLIC SCHOOL","07","23","14","0","0","1","0","0","0","0","0","38","14","24"
"20042005","HALL","1","CLASS I","CEDAR HOLLOW PUBLIC SCHOOL","40","0003","001","CEDAR HOLLOW PUBLIC SCHOOL","08","19","24","0","0","2","2","0","0","0","0","47","26","21"
"20042005","HALL","1","CLASS I","CEDAR HOLLOW PUBLIC SCHOOL","40","0003","001","CEDAR HOLLOW PUBLIC SCHOOL","K ","20","16","0","1","1","1","0","0","0","0","39","18","21"
"20042005","HALL","1","CLASS I","WOOD RIVER ELEMENTARY SCHOOL","40","0008","001","WOOD RIVER ELEMENTARY SCHOOL","01","12","15","0","0","5","4","0","0","0","1","37","20","17"
"20042005","HALL","1","CLASS I","WOOD RIVER ELEMENTARY SCHOOL","40","0008","001","WOOD RIVER ELEMENTARY SCHOOL","02","11","10","0","0","3","4","0","0","0","0","28","14","14"
"20042005","HALL","1","CLASS I","WOOD RIVER ELEMENTARY SCHOOL","40","0008","001","WOOD RIVER ELEMENTARY SCHOOL","03","9","14","0","1","5","5","0","0","0","0","34","20","14"
"20042005","HALL","1","CLASS I","WOOD RIVER ELEMENTARY SCHOOL","40","0008","001","WOOD RIVER ELEMENTARY SCHOOL","04","13","10","0","0","2","4","0","0","0","0","29","14","15"
"20042005","HALL","1","CLASS I","WOOD RIVER ELEMENTARY SCHOOL","40","0008","001","WOOD RIVER ELEMENTARY SCHOOL","05","16","14","0","0","2","2","0","0","0","0","34","16","18"
"20042005","HALL","1","CLASS I","WOOD RIVER ELEMENTARY SCHOOL","40","0008","001","WOOD RIVER ELEMENTARY SCHOOL","K ","10","13","0","0","6","2","0","0","0","0","31","15","16"
"20042005","HALL","1","CLASS I","ALDA PUBLIC SCHOOL","40","0012","001","ALDA PUBLIC SCHOOL","01","3","4","0","0","4","2","0","0","0","0","13","6","7"
"20042005","HALL","1","CLASS I","ALDA PUBLIC SCHOOL","40","0012","001","ALDA PUBLIC SCHOOL","02","1","2","0","0","2","2","0","0","0","0","7","4","3"
"20042005","HALL","1","CLASS I","ALDA PUBLIC SCHOOL","40","0012","001","ALDA PUBLIC SCHOOL","03","4","1","0","0","2","0","0","0","0","0","7","1","6"
"20042005","HALL","1","CLASS I","ALDA PUBLIC SCHOOL","40","0012","001","ALDA PUBLIC SCHOOL","04","2","4","0","0","2","3","0","0","0","0","11","7","4"
"20042005","HALL","1","CLASS I","ALDA PUBLIC SCHOOL","40","0012","001","ALDA PUBLIC SCHOOL","05","3","1","0","0","3","4","0","0","0","0","11","5","6"
"20042005","HALL","1","CLASS I","ALDA PUBLIC SCHOOL","40","0012","001","ALDA PUBLIC SCHOOL","K ","4","1","0","0","1","3","0","0","1","0","10","4","6"
"20042005","HALL","1","CLASS I","PLAINVIEW PUBLIC SCHOOL","40","0016","001","PLAINVIEW PUBLIC SCHOOL","01","2","1","0","0","0","0","0","0","0","0","3","1","2"
"20042005","HALL","1","CLASS I","PLAINVIEW PUBLIC SCHOOL","40","0016","001","PLAINVIEW PUBLIC SCHOOL","02","1","2","0","0","0","0","0","0","0","0","3","2","1"
"20042005","HALL","1","CLASS I","PLAINVIEW PUBLIC SCHOOL","40","0016","001","PLAINVIEW PUBLIC SCHOOL","03","0","3","0","0","0","2","0","0","0","0","5","5","0"
"20042005","HALL","1","CLASS I","PLAINVIEW PUBLIC SCHOOL","40","0016","001","PLAINVIEW PUBLIC SCHOOL","04","1","2","0","0","0","0","0","0","0","0","3","2","1"
"20042005","HALL","1","CLASS I","PLAINVIEW PUBLIC SCHOOL","40","0016","001","PLAINVIEW PUBLIC SCHOOL","05","0","2","0","0","0","0","0","0","0","0","2","2","0"
"20042005","HALL","1","CLASS I","PLAINVIEW PUBLIC SCHOOL","40","0016","001","PLAINVIEW PUBLIC SCHOOL","K ","1","0","0","0","0","1","0","0","0","0","2","1","1"
"20042005","HALL","6","CLASS VI","NORTHWEST HIGH SCHOOL","40","0082","001","NORTHWEST HIGH SCHOOL","09","80","77","1","0","5","5","1","0","2","0","171","82","89"
"20042005","HALL","6","CLASS VI","NORTHWEST HIGH SCHOOL","40","0082","001","NORTHWEST HIGH SCHOOL","10","78","92","0","0","5","3","0","0","1","0","179","95","84"
"20042005","HALL","6","CLASS VI","NORTHWEST HIGH SCHOOL","40","0082","001","NORTHWEST HIGH SCHOOL","11","70","77","1","0","7","4","0","1","0","0","160","82","78"
"20042005","HALL","6","CLASS VI","NORTHWEST HIGH SCHOOL","40","0082","001","NORTHWEST HIGH SCHOOL","12","55","77","1","1","1","4","0","0","1","0","140","82","58"
"20042005","HALL","6","CLASS VI","WOOD RIVER RURAL MS/SR HIGH","40","0083","001","WOOD RIVER RURAL HIGH SCHOOL","09","16","17","0","0","5","7","0","0","0","0","45","24","21"
"20042005","HALL","6","CLASS VI","WOOD RIVER RURAL MS/SR HIGH","40","0083","001","WOOD RIVER RURAL HIGH SCHOOL","10","19","32","1","0","2","2","0","0","0","0","56","34","22"
"20042005","HALL","6","CLASS VI","WOOD RIVER RURAL MS/SR HIGH","40","0083","001","WOOD RIVER RURAL HIGH SCHOOL","11","16","17","0","0","3","1","0","0","0","0","37","18","19"
"20042005","HALL","6","CLASS VI","WOOD RIVER RURAL MS/SR HIGH","40","0083","001","WOOD RIVER RURAL HIGH SCHOOL","12","17","21","1","0","2","2","0","0","0","0","43","23","20"
"20042005","HALL","6","CLASS VI","WOOD RIVER RURAL MS/SR HIGH","40","0083","002","WOOD RIVER RURAL MIDDLE SCHOOL","06","18","22","0","0","3","8","0","0","0","0","51","30","21"
"20042005","HALL","6","CLASS VI","WOOD RIVER RURAL MS/SR HIGH","40","0083","002","WOOD RIVER RURAL MIDDLE SCHOOL","07","16","24","0","0","8","3","0","0","0","0","51","27","24"
"20042005","HALL","6","CLASS VI","WOOD RIVER RURAL MS/SR HIGH","40","0083","002","WOOD RIVER RURAL MIDDLE SCHOOL","08","18","34","0","0","2","3","0","0","0","0","57","37","20"
"20042005","HALL","3","CLASS III","DONIPHAN-TRUMBULL PUBLIC SCHS","40","0126","001","DONIPHAN-TRUMBULL SECONDARY","07","27","24","0","0","0","0","0","0","0","0","51","24","27"
"20042005","HALL","3","CLASS III","DONIPHAN-TRUMBULL PUBLIC SCHS","40","0126","001","DONIPHAN-TRUMBULL SECONDARY","08","21","18","0","0","1","0","0","0","0","0","40","18","22"
"20042005","HALL","3","CLASS III","DONIPHAN-TRUMBULL PUBLIC SCHS","40","0126","001","DONIPHAN-TRUMBULL SECONDARY","09","24","23","0","0","0","1","0","0","0","0","48","24","24"
"20042005","HALL","3","CLASS III","DONIPHAN-TRUMBULL PUBLIC SCHS","40","0126","001","DONIPHAN-TRUMBULL SECONDARY","10","16","11","0","0","0","0","0","0","0","0","27","11","16"
"20042005","HALL","3","CLASS III","DONIPHAN-TRUMBULL PUBLIC SCHS","40","0126","001","DONIPHAN-TRUMBULL SECONDARY","11","25","20","0","0","0","1","0","0","0","0","46","21","25"
"20042005","HALL","3","CLASS III","DONIPHAN-TRUMBULL PUBLIC SCHS","40","0126","001","DONIPHAN-TRUMBULL SECONDARY","12","14","12","0","0","0","0","0","0","0","0","26","12","14"
"20042005","HALL","3","CLASS III","DONIPHAN-TRUMBULL PUBLIC SCHS","40","0126","002","DONIPHAN-TRUMBULL ELEMENTARY","01","12","18","0","0","2","1","0","0","0","0","33","19","14"
"20042005","HALL","3","CLASS III","DONIPHAN-TRUMBULL PUBLIC SCHS","40","0126","002","DONIPHAN-TRUMBULL ELEMENTARY","02","19","18","0","0","0","0","0","0","0","0","37","18","19"
"20042005","HALL","3","CLASS III","DONIPHAN-TRUMBULL PUBLIC SCHS","40","0126","002","DONIPHAN-TRUMBULL ELEMENTARY","03","13","20","0","0","1","2","0","0","0","0","36","22","14"
"20042005","HALL","3","CLASS III","DONIPHAN-TRUMBULL PUBLIC SCHS","40","0126","002","DONIPHAN-TRUMBULL ELEMENTARY","04","9","19","0","0","0","2","0","0","0","0","30","21","9"
"20042005","HALL","3","CLASS III","DONIPHAN-TRUMBULL PUBLIC SCHS","40","0126","002","DONIPHAN-TRUMBULL ELEMENTARY","05","21","20","0","0","2","0","0","0","0","0","43","20","23"
"20042005","HALL","3","CLASS III","DONIPHAN-TRUMBULL PUBLIC SCHS","40","0126","002","DONIPHAN-TRUMBULL ELEMENTARY","06","15","19","0","0","0","0","0","0","0","0","34","19","15"
"20042005","HALL","3","CLASS III","DONIPHAN-TRUMBULL PUBLIC SCHS","40","0126","002","DONIPHAN-TRUMBULL ELEMENTARY","K ","18","22","0","0","3","1","0","0","0","0","44","23","21"
"20042005","HALL","1","CLASS I","DIST 501 - HALL COUNTY","40","0501","001","DIST 501 - HALL COUNTY","01","8","10","1","0","1","2","0","0","0","0","22","12","10"
"20042005","HALL","1","CLASS I","DIST 501 - HALL COUNTY","40","0501","001","DIST 501 - HALL COUNTY","02","8","13","0","0","0","0","0","0","0","0","21","13","8"
"20042005","HALL","1","CLASS I","DIST 501 - HALL COUNTY","40","0501","001","DIST 501 - HALL COUNTY","03","6","8","0","0","0","0","0","0","0","0","14","8","6"
"20042005","HALL","1","CLASS I","DIST 501 - HALL COUNTY","40","0501","001","DIST 501 - HALL COUNTY","04","5","7","0","0","0","0","0","0","0","0","12","7","5"
"20042005","HALL","1","CLASS I","DIST 501 - HALL COUNTY","40","0501","001","DIST 501 - HALL COUNTY","05","13","9","0","0","0","0","0","0","0","0","22","9","13"
"20042005","HALL","1","CLASS I","DIST 501 - HALL COUNTY","40","0501","001","DIST 501 - HALL COUNTY","06","4","13","0","0","0","1","0","0","0","0","18","14","4"
"20042005","HALL","1","CLASS I","DIST 501 - HALL COUNTY","40","0501","001","DIST 501 - HALL COUNTY","07","9","14","0","0","1","0","0","0","0","0","24","14","10"
"20042005","HALL","1","CLASS I","DIST 501 - HALL COUNTY","40","0501","001","DIST 501 - HALL COUNTY","08","11","8","0","0","0","0","0","0","0","0","19","8","11"
"20042005","HALL","1","CLASS I","DIST 501 - HALL COUNTY","40","0501","001","DIST 501 - HALL COUNTY","K ","7","12","0","0","0","0","0","0","0","0","19","12","7"
"20042005","HALL","9","NON PUBLIC","CENTRAL CATHOLIC SCHOOLS","40","0701","001","CENTRAL CATHOLIC HIGH SCHOOL","09","14","23","2","0","1","3","0","0","0","0","43","26","17"
"20042005","HALL","9","NON PUBLIC","CENTRAL CATHOLIC SCHOOLS","40","0701","001","CENTRAL CATHOLIC HIGH SCHOOL","10","24","18","1","1","1","6","0","0","0","0","51","25","26"
"20042005","HALL","9","NON PUBLIC","CENTRAL CATHOLIC SCHOOLS","40","0701","001","CENTRAL CATHOLIC HIGH SCHOOL","11","18","11","0","0","0","0","0","0","0","0","29","11","18"
"20042005","HALL","9","NON PUBLIC","CENTRAL CATHOLIC SCHOOLS","40","0701","001","CENTRAL CATHOLIC HIGH SCHOOL","12","26","19","0","0","3","0","0","0","0","0","48","19","29"
"20042005","HALL","9","NON PUBLIC","CENTRAL CATHOLIC SCHOOLS","40","0701","002","CENTRAL CATHOLIC MIDDLE SCHOOL","06","28","20","0","1","5","0","0","0","0","0","54","21","33"
"20042005","HALL","9","NON PUBLIC","CENTRAL CATHOLIC SCHOOLS","40","0701","002","CENTRAL CATHOLIC MIDDLE SCHOOL","07","19","18","0","0","2","4","0","0","0","0","43","22","21"
"20042005","HALL","9","NON PUBLIC","CENTRAL CATHOLIC SCHOOLS","40","0701","002","CENTRAL CATHOLIC MIDDLE SCHOOL","08","14","20","1","0","0","2","0","0","0","1","38","23","15"
"20042005","HALL","9","NON PUBLIC","CHRIST LUTHERAN ELEM SCHOOL","40","0702","001","CHRIST LUTHERAN ELEM SCHOOL","01","1","0","1","0","0","1","0","0","0","0","3","1","2"
"20042005","HALL","9","NON PUBLIC","CHRIST LUTHERAN ELEM SCHOOL","40","0702","001","CHRIST LUTHERAN ELEM SCHOOL","02","1","0","0","0","0","1","0","0","0","0","2","1","1"
"20042005","HALL","9","NON PUBLIC","CHRIST LUTHERAN ELEM SCHOOL","40","0702","001","CHRIST LUTHERAN ELEM SCHOOL","03","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","HALL","9","NON PUBLIC","CHRIST LUTHERAN ELEM SCHOOL","40","0702","001","CHRIST LUTHERAN ELEM SCHOOL","04","2","0","0","0","0","0","0","0","0","0","2","0","2"
"20042005","HALL","9","NON PUBLIC","CHRIST LUTHERAN ELEM SCHOOL","40","0702","001","CHRIST LUTHERAN ELEM SCHOOL","05","2","2","0","0","0","1","0","0","0","0","5","3","2"
"20042005","HALL","9","NON PUBLIC","CHRIST LUTHERAN ELEM SCHOOL","40","0702","001","CHRIST LUTHERAN ELEM SCHOOL","06","0","1","0","0","0","1","0","0","0","0","2","2","0"
"20042005","HALL","9","NON PUBLIC","CHRIST LUTHERAN ELEM SCHOOL","40","0702","001","CHRIST LUTHERAN ELEM SCHOOL","07","1","0","0","0","0","0","0","0","0","0","1","0","1"
"20042005","HALL","9","NON PUBLIC","CHRIST LUTHERAN ELEM SCHOOL","40","0702","001","CHRIST LUTHERAN ELEM SCHOOL","K ","1","1","0","0","1","0","0","0","0","0","3","1","2"
"20042005","HALL","9","NON PUBLIC","CHRIST LUTHERAN ELEM SCHOOL","40","0702","001","CHRIST LUTHERAN ELEM SCHOOL","PK","0","3","0","0","0","1","0","0","0","0","4","4","0"
"20042005","HALL","9","NON PUBLIC","GRAND ISLAND S D A ELEM SCH","40","0703","001","GRAND ISLAND S D A ELEM SCH","03","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","HALL","9","NON PUBLIC","GRAND ISLAND S D A ELEM SCH","40","0703","001","GRAND ISLAND S D A ELEM SCH","07","0","0","0","0","0","1","0","0","0","0","1","1","0"
"20042005","HALL","9","NON PUBLIC","GRAND ISLAND S D A ELEM SCH","40","0703","001","GRAND ISLAND S D A ELEM SCH","08","0","2","0","0","0","0","0","0","0","0","2","2","0"
"20042005","HALL","9","NON PUBLIC","TRINITY LUTHERAN ELEM SCHOOL","40","0704","001","TRINITY LUTHERAN ELEM SCHOOL","01","10","8","0","0","1","0","0","0","1","2","22","10","12"
"20042005","HALL","9","NON PUBLIC","TRINITY LUTHERAN ELEM SCHOOL","40","0704","001","TRINITY LUTHERAN ELEM SCHOOL","02","5","8","1","0","0","2","1","0","1","0","18","10","8"
"20042005","HALL","9","NON PUBLIC","TRINITY LUTHERAN ELEM SCHOOL","40","0704","001","TRINITY LUTHERAN ELEM SCHOOL","03","9","12","0","0","1","1","0","0","0","0","23","13","10"
"20042005","HALL","9","NON PUBLIC","TRINITY LUTHERAN ELEM SCHOOL","40","0704","001","TRINITY LUTHERAN ELEM SCHOOL","04","7","9","0","1","1","0","0","0","2","1","21","11","10"
"20042005","HALL","9","NON PUBLIC","TRINITY LUTHERAN ELEM SCHOOL","40","0704","001","TRINITY LUTHERAN ELEM SCHOOL","05","9","11","0","0","1","0","1","0","0","0","22","11","11"
"20042005","HALL","9","NON PUBLIC","TRINITY LUTHERAN ELEM SCHOOL","40","0704","001","TRINITY LUTHERAN ELEM SCHOOL","06","9","9","0","0","0","0","0","0","0","1","19","10","9"
"20042005","HALL","9","NON PUBLIC","TRINITY LUTHERAN ELEM SCHOOL","40","0704","001","TRINITY LUTHERAN ELEM SCHOOL","07","6","10","0","0","1","0","0","0","0","0","17","10","7"
"20042005","HALL","9","NON PUBLIC","TRINITY LUTHERAN ELEM SCHOOL","40","0704","001","TRINITY LUTHERAN ELEM SCHOOL","08","7","9","0","0","0","0","0","0","1","0","17","9","8"
"20042005","HALL","9","NON PUBLIC","TRINITY LUTHERAN ELEM SCHOOL","40","0704","001","TRINITY LUTHERAN ELEM SCHOOL","K ","10","7","1","0","0","1","0","0","2","1","22","9","13"
"20042005","HALL","9","NON PUBLIC","TRINITY LUTHERAN ELEM SCHOOL","40","0704","001","TRINITY LUTHERAN ELEM SCHOOL","PK","9","13","0","0","1","2","0","0","1","0","26","15","11"
"20042005","HALL","9","NON PUBLIC","PLATTE VALLEY ACADEMY SCHOOLS","40","0705","001","PLATTE VALLEY ACADEMY","09","6","4","0","0","0","0","0","0","1","2","13","6","7"
"20042005","HALL","9","NON PUBLIC","PLATTE VALLEY ACADEMY SCHOOLS","40","0705","001","PLATTE VALLEY ACADEMY","10","11","6","0","0","1","0","0","0","0","0","18","6","12"
"20042005","HALL","9","NON PUBLIC","PLATTE VALLEY ACADEMY SCHOOLS","40","0705","001","PLATTE VALLEY ACADEMY","11","7","4","0","0","1","2","0","0","1","1","16","7","9"
"20042005","HALL","9","NON PUBLIC","PLATTE VALLEY ACADEMY SCHOOLS","40","0705","001","PLATTE VALLEY ACADEMY","12","7","5","1","0","1","1","0","0","0","2","17","8","9"
"20042005","HALL","9","NON PUBLIC","NEW HOPE CHRISTIAN ELEM SCHOOL","40","0707","001","NEW HOPE CHRISTIAN ELEM SCHOOL","01","1","0","0","0","0","0","0","0","0","0","1","0","1"
"20042005","HALL","9","NON PUBLIC","NEW HOPE CHRISTIAN ELEM SCHOOL","40","0707","001","NEW HOPE CHRISTIAN ELEM SCHOOL","03","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","HALL","9","NON PUBLIC","NEW HOPE CHRISTIAN ELEM SCHOOL","40","0707","001","NEW HOPE CHRISTIAN ELEM SCHOOL","04","2","2","0","0","0","0","0","0","0","0","4","2","2"
"20042005","HALL","9","NON PUBLIC","NEW HOPE CHRISTIAN ELEM SCHOOL","40","0707","001","NEW HOPE CHRISTIAN ELEM SCHOOL","05","2","0","0","0","0","0","0","0","0","0","2","0","2"
"20042005","HALL","9","NON PUBLIC","NEW HOPE CHRISTIAN ELEM SCHOOL","40","0707","001","NEW HOPE CHRISTIAN ELEM SCHOOL","06","2","0","0","0","0","0","0","0","0","0","2","0","2"
"20042005","HALL","9","NON PUBLIC","NEW HOPE CHRISTIAN ELEM SCHOOL","40","0707","001","NEW HOPE CHRISTIAN ELEM SCHOOL","07","1","2","1","0","0","0","0","0","0","0","4","2","2"
"20042005","HALL","9","NON PUBLIC","NEW HOPE CHRISTIAN ELEM SCHOOL","40","0707","001","NEW HOPE CHRISTIAN ELEM SCHOOL","08","2","5","0","1","0","0","0","0","0","0","8","6","2"
"20042005","HALL","9","NON PUBLIC","NEW HOPE CHRISTIAN ELEM SCHOOL","40","0707","001","NEW HOPE CHRISTIAN ELEM SCHOOL","K ","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","HALL","9","NON PUBLIC","GRAND ISLAND CHRISTIAN SCHOOLS","40","0708","001","GRAND ISLAND CHRISTIAN ELEM","01","6","0","0","0","1","0","0","0","0","0","7","0","7"
"20042005","HALL","9","NON PUBLIC","GRAND ISLAND CHRISTIAN SCHOOLS","40","0708","001","GRAND ISLAND CHRISTIAN ELEM","02","5","3","0","0","0","0","0","0","0","0","8","3","5"
"20042005","HALL","9","NON PUBLIC","GRAND ISLAND CHRISTIAN SCHOOLS","40","0708","001","GRAND ISLAND CHRISTIAN ELEM","03","1","4","0","0","0","0","0","0","0","0","5","4","1"
"20042005","HALL","9","NON PUBLIC","GRAND ISLAND CHRISTIAN SCHOOLS","40","0708","001","GRAND ISLAND CHRISTIAN ELEM","04","1","0","0","0","0","0","0","0","0","0","1","0","1"
"20042005","HALL","9","NON PUBLIC","GRAND ISLAND CHRISTIAN SCHOOLS","40","0708","001","GRAND ISLAND CHRISTIAN ELEM","05","2","0","0","0","0","1","0","0","0","0","3","1","2"
"20042005","HALL","9","NON PUBLIC","GRAND ISLAND CHRISTIAN SCHOOLS","40","0708","001","GRAND ISLAND CHRISTIAN ELEM","06","0","4","0","0","1","0","0","0","0","0","5","4","1"
"20042005","HALL","9","NON PUBLIC","GRAND ISLAND CHRISTIAN SCHOOLS","40","0708","001","GRAND ISLAND CHRISTIAN ELEM","07","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","HALL","9","NON PUBLIC","GRAND ISLAND CHRISTIAN SCHOOLS","40","0708","001","GRAND ISLAND CHRISTIAN ELEM","08","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","HALL","9","NON PUBLIC","GRAND ISLAND CHRISTIAN SCHOOLS","40","0708","001","GRAND ISLAND CHRISTIAN ELEM","K ","5","9","0","0","1","0","0","0","0","0","15","9","6"
"20042005","HALL","9","NON PUBLIC","GRAND ISLAND CHRISTIAN SCHOOLS","40","0708","001","GRAND ISLAND CHRISTIAN ELEM","PK","4","7","0","0","2","2","0","0","0","0","15","9","6"
"20042005","HALL","9","NON PUBLIC","HEARTLAND LUTHERAN SCHOOL","40","0711","001","HEARTLAND LUTHERAN HIGH SCHOOL","09","10","12","0","0","0","0","0","0","1","1","24","13","11"
"20042005","HALL","9","NON PUBLIC","HEARTLAND LUTHERAN SCHOOL","40","0711","001","HEARTLAND LUTHERAN HIGH SCHOOL","10","5","2","0","0","0","0","0","0","0","0","7","2","5"
"20042005","HALL","9","NON PUBLIC","HEARTLAND LUTHERAN SCHOOL","40","0711","001","HEARTLAND LUTHERAN HIGH SCHOOL","11","7","5","0","0","0","0","0","0","0","0","12","5","7"
"20042005","HALL","9","NON PUBLIC","HEARTLAND LUTHERAN SCHOOL","40","0711","001","HEARTLAND LUTHERAN HIGH SCHOOL","12","4","3","0","0","0","0","0","0","0","0","7","3","4"
"20042005","HAMILTON","2","CLASS II","GILTNER PUBLIC SCHOOLS","41","0002","001","GILTNER HIGH SCHOOL","07","10","11","0","0","0","0","0","0","0","0","21","11","10"
"20042005","HAMILTON","2","CLASS II","GILTNER PUBLIC SCHOOLS","41","0002","001","GILTNER HIGH SCHOOL","08","13","11","0","0","0","0","0","0","0","0","24","11","13"
"20042005","HAMILTON","2","CLASS II","GILTNER PUBLIC SCHOOLS","41","0002","001","GILTNER HIGH SCHOOL","09","5","9","0","0","0","0","0","0","0","0","14","9","5"
"20042005","HAMILTON","2","CLASS II","GILTNER PUBLIC SCHOOLS","41","0002","001","GILTNER HIGH SCHOOL","10","8","7","0","0","0","0","0","0","1","0","16","7","9"
"20042005","HAMILTON","2","CLASS II","GILTNER PUBLIC SCHOOLS","41","0002","001","GILTNER HIGH SCHOOL","11","8","4","0","0","0","0","1","0","0","1","14","5","9"
"20042005","HAMILTON","2","CLASS II","GILTNER PUBLIC SCHOOLS","41","0002","001","GILTNER HIGH SCHOOL","12","7","6","0","0","0","0","0","0","0","0","13","6","7"
"20042005","HAMILTON","2","CLASS II","GILTNER PUBLIC SCHOOLS","41","0002","002","GILTNER ELEMENTARY SCHOOL","01","5","9","0","0","0","0","0","0","0","0","14","9","5"
"20042005","HAMILTON","2","CLASS II","GILTNER PUBLIC SCHOOLS","41","0002","002","GILTNER ELEMENTARY SCHOOL","02","6","6","0","0","0","0","0","0","1","0","13","6","7"
"20042005","HAMILTON","2","CLASS II","GILTNER PUBLIC SCHOOLS","41","0002","002","GILTNER ELEMENTARY SCHOOL","03","9","6","0","0","0","0","0","0","0","0","15","6","9"
"20042005","HAMILTON","2","CLASS II","GILTNER PUBLIC SCHOOLS","41","0002","002","GILTNER ELEMENTARY SCHOOL","04","7","7","0","0","0","0","0","0","0","0","14","7","7"
"20042005","HAMILTON","2","CLASS II","GILTNER PUBLIC SCHOOLS","41","0002","002","GILTNER ELEMENTARY SCHOOL","05","4","9","0","0","0","0","0","0","0","1","14","10","4"
"20042005","HAMILTON","2","CLASS II","GILTNER PUBLIC SCHOOLS","41","0002","002","GILTNER ELEMENTARY SCHOOL","06","10","11","0","0","0","0","0","0","0","0","21","11","10"
"20042005","HAMILTON","2","CLASS II","GILTNER PUBLIC SCHOOLS","41","0002","002","GILTNER ELEMENTARY SCHOOL","K ","5","9","0","0","0","0","0","0","0","0","14","9","5"
"20042005","HAMILTON","3","CLASS III","HAMPTON PUBLIC SCHOOLS","41","0091","001","HAMPTON HIGH SCHOOL","07","5","10","0","0","0","0","0","0","0","0","15","10","5"
"20042005","HAMILTON","3","CLASS III","HAMPTON PUBLIC SCHOOLS","41","0091","001","HAMPTON HIGH SCHOOL","08","8","9","0","0","0","0","0","0","0","0","17","9","8"
"20042005","HAMILTON","3","CLASS III","HAMPTON PUBLIC SCHOOLS","41","0091","001","HAMPTON HIGH SCHOOL","09","8","9","0","0","0","0","0","0","0","0","17","9","8"
"20042005","HAMILTON","3","CLASS III","HAMPTON PUBLIC SCHOOLS","41","0091","001","HAMPTON HIGH SCHOOL","10","6","5","0","0","0","0","0","0","0","0","11","5","6"
"20042005","HAMILTON","3","CLASS III","HAMPTON PUBLIC SCHOOLS","41","0091","001","HAMPTON HIGH SCHOOL","11","6","5","0","0","0","0","0","0","0","0","11","5","6"
"20042005","HAMILTON","3","CLASS III","HAMPTON PUBLIC SCHOOLS","41","0091","001","HAMPTON HIGH SCHOOL","12","6","11","0","0","0","0","0","0","0","0","17","11","6"
"20042005","HAMILTON","3","CLASS III","HAMPTON PUBLIC SCHOOLS","41","0091","002","HAMPTON ELEMENTARY SCHOOL","01","3","7","0","0","0","0","0","0","0","0","10","7","3"
"20042005","HAMILTON","3","CLASS III","HAMPTON PUBLIC SCHOOLS","41","0091","002","HAMPTON ELEMENTARY SCHOOL","02","6","1","0","0","0","0","0","0","0","0","7","1","6"
"20042005","HAMILTON","3","CLASS III","HAMPTON PUBLIC SCHOOLS","41","0091","002","HAMPTON ELEMENTARY SCHOOL","03","1","9","0","0","0","0","0","0","1","0","11","9","2"
"20042005","HAMILTON","3","CLASS III","HAMPTON PUBLIC SCHOOLS","41","0091","002","HAMPTON ELEMENTARY SCHOOL","04","2","4","0","0","0","0","0","0","0","0","6","4","2"
"20042005","HAMILTON","3","CLASS III","HAMPTON PUBLIC SCHOOLS","41","0091","002","HAMPTON ELEMENTARY SCHOOL","05","7","6","0","0","0","0","0","0","0","0","13","6","7"
"20042005","HAMILTON","3","CLASS III","HAMPTON PUBLIC SCHOOLS","41","0091","002","HAMPTON ELEMENTARY SCHOOL","06","1","5","0","0","0","0","0","0","0","0","6","5","1"
"20042005","HAMILTON","3","CLASS III","HAMPTON PUBLIC SCHOOLS","41","0091","002","HAMPTON ELEMENTARY SCHOOL","K ","7","3","0","0","0","0","0","0","0","0","10","3","7"
"20042005","HAMILTON","3","CLASS III","AURORA PUBLIC SCHOOLS","41","0504","001","AURORA HIGH SCHOOL","10","49","54","0","0","1","0","0","0","0","0","104","54","50"
"20042005","HAMILTON","3","CLASS III","AURORA PUBLIC SCHOOLS","41","0504","001","AURORA HIGH SCHOOL","11","49","55","0","0","3","2","0","0","1","0","110","57","53"
"20042005","HAMILTON","3","CLASS III","AURORA PUBLIC SCHOOLS","41","0504","001","AURORA HIGH SCHOOL","12","49","48","0","0","1","1","0","0","0","0","99","49","50"
"20042005","HAMILTON","3","CLASS III","AURORA PUBLIC SCHOOLS","41","0504","002","AURORA MIDDLE SCHOOL","07","51","54","0","1","1","1","0","0","0","0","108","56","52"
"20042005","HAMILTON","3","CLASS III","AURORA PUBLIC SCHOOLS","41","0504","002","AURORA MIDDLE SCHOOL","08","57","46","0","0","1","0","0","0","0","0","104","46","58"
"20042005","HAMILTON","3","CLASS III","AURORA PUBLIC SCHOOLS","41","0504","002","AURORA MIDDLE SCHOOL","09","52","47","2","1","0","1","0","1","0","0","104","50","54"
