"DATAYEARS","co-dist","DISTNAME","COUNTY_NAME","CLASS_CODE","DISTRICT_TYPE_CODE","AGENCYID","COUNTY","DISTRICT","SCHOOL","SchoolName","grade_code","FWNH","MWNH","FAPI","MAPI","FH","MH","FAIA","MAIA","FBNH","MBNH","MALE","FEMALE","TOTAL"
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-001","23","0071","001","CRAWFORD HIGH SCHOOL          ","07",8,8,0,0,0,1,0,0,0,0,9,8,17
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-001","23","0071","001","CRAWFORD HIGH SCHOOL          ","08",10,10,0,0,0,0,0,1,0,0,11,10,21
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-001","23","0071","001","CRAWFORD HIGH SCHOOL          ","09",15,8,0,0,0,0,0,0,0,1,9,15,24
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-001","23","0071","001","CRAWFORD HIGH SCHOOL          ","10",7,12,0,0,0,1,0,0,0,0,13,7,20
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-001","23","0071","001","CRAWFORD HIGH SCHOOL          ","11",19,12,0,0,0,0,0,0,0,0,12,19,31
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-001","23","0071","001","CRAWFORD HIGH SCHOOL          ","12",8,15,0,1,0,0,0,0,0,0,16,8,24
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-002","23","0071","002","CRAWFORD ELEMENTARY SCHOOL    ","PK",13,11,0,0,0,0,0,0,0,0,11,13,24
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-002","23","0071","002","CRAWFORD ELEMENTARY SCHOOL    ","K ",5,6,0,0,0,1,0,1,0,0,8,5,13
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-002","23","0071","002","CRAWFORD ELEMENTARY SCHOOL    ","01",7,11,0,0,0,0,0,0,0,0,11,7,18
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-002","23","0071","002","CRAWFORD ELEMENTARY SCHOOL    ","02",7,2,0,0,0,0,0,0,0,0,2,7,9
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-002","23","0071","002","CRAWFORD ELEMENTARY SCHOOL    ","03",10,3,0,0,0,0,0,0,0,0,3,10,13
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-002","23","0071","002","CRAWFORD ELEMENTARY SCHOOL    ","04",10,8,0,0,1,0,0,0,0,0,8,11,19
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-002","23","0071","002","CRAWFORD ELEMENTARY SCHOOL    ","05",5,4,0,0,0,0,1,0,0,0,4,6,10
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-002","23","0071","002","CRAWFORD ELEMENTARY SCHOOL    ","06",8,13,0,0,0,0,0,0,0,0,13,8,21
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-002","23","0071","002","CRAWFORD ELEMENTARY SCHOOL    ","07",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-002","23","0071","002","CRAWFORD ELEMENTARY SCHOOL    ","08",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-002","23","0071","002","CRAWFORD ELEMENTARY SCHOOL    ","09",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-002","23","0071","002","CRAWFORD ELEMENTARY SCHOOL    ","10",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-002","23","0071","002","CRAWFORD ELEMENTARY SCHOOL    ","11",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-002","23","0071","002","CRAWFORD ELEMENTARY SCHOOL    ","12",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-004","23","0071","004","BELMONT SCHOOL                ","PK",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-004","23","0071","004","BELMONT SCHOOL                ","K ",1,1,0,0,0,0,0,0,0,0,1,1,2
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-004","23","0071","004","BELMONT SCHOOL                ","01",0,1,0,0,0,0,0,0,0,0,1,0,1
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-004","23","0071","004","BELMONT SCHOOL                ","02",1,1,0,0,0,0,0,0,0,0,1,1,2
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-004","23","0071","004","BELMONT SCHOOL                ","03",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-004","23","0071","004","BELMONT SCHOOL                ","04",0,1,0,0,0,0,0,0,0,0,1,0,1
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-004","23","0071","004","BELMONT SCHOOL                ","05",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-004","23","0071","004","BELMONT SCHOOL                ","06",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-004","23","0071","004","BELMONT SCHOOL                ","07",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-004","23","0071","004","BELMONT SCHOOL                ","08",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-004","23","0071","004","BELMONT SCHOOL                ","09",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-004","23","0071","004","BELMONT SCHOOL                ","10",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-004","23","0071","004","BELMONT SCHOOL                ","11",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0071","CRAWFORD PUBLIC SCHOOLS       ","DAWES","3","P","23-0071-004","23","0071","004","BELMONT SCHOOL                ","12",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0601","PINE RIDGE JOB CORPS          ","DAWES","8","SO","23-0601-001","23","0601","001","PINE RIDGE JOB CORPS          ","PK",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0601","PINE RIDGE JOB CORPS          ","DAWES","8","SO","23-0601-001","23","0601","001","PINE RIDGE JOB CORPS          ","K ",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0601","PINE RIDGE JOB CORPS          ","DAWES","8","SO","23-0601-001","23","0601","001","PINE RIDGE JOB CORPS          ","01",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0601","PINE RIDGE JOB CORPS          ","DAWES","8","SO","23-0601-001","23","0601","001","PINE RIDGE JOB CORPS          ","02",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0601","PINE RIDGE JOB CORPS          ","DAWES","8","SO","23-0601-001","23","0601","001","PINE RIDGE JOB CORPS          ","03",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0601","PINE RIDGE JOB CORPS          ","DAWES","8","SO","23-0601-001","23","0601","001","PINE RIDGE JOB CORPS          ","04",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0601","PINE RIDGE JOB CORPS          ","DAWES","8","SO","23-0601-001","23","0601","001","PINE RIDGE JOB CORPS          ","05",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0601","PINE RIDGE JOB CORPS          ","DAWES","8","SO","23-0601-001","23","0601","001","PINE RIDGE JOB CORPS          ","06",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0601","PINE RIDGE JOB CORPS          ","DAWES","8","SO","23-0601-001","23","0601","001","PINE RIDGE JOB CORPS          ","07",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0601","PINE RIDGE JOB CORPS          ","DAWES","8","SO","23-0601-001","23","0601","001","PINE RIDGE JOB CORPS          ","08",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0601","PINE RIDGE JOB CORPS          ","DAWES","8","SO","23-0601-001","23","0601","001","PINE RIDGE JOB CORPS          ","09",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0601","PINE RIDGE JOB CORPS          ","DAWES","8","SO","23-0601-001","23","0601","001","PINE RIDGE JOB CORPS          ","10",1,10,0,0,0,1,1,1,3,2,14,5,19
"20062007","23-0601","PINE RIDGE JOB CORPS          ","DAWES","8","SO","23-0601-001","23","0601","001","PINE RIDGE JOB CORPS          ","11",4,21,0,0,1,7,1,3,2,4,35,8,43
"20062007","23-0601","PINE RIDGE JOB CORPS          ","DAWES","8","SO","23-0601-001","23","0601","001","PINE RIDGE JOB CORPS          ","12",15,68,1,0,3,7,3,3,4,29,107,26,133
"20062007","23-0701","PRAIRIE VIEW S D A SCHOOL     ","DAWES","9","NP","23-0701-001","23","0701","001","PRAIRIE VIEW S D A SCHOOL     ","PK",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0701","PRAIRIE VIEW S D A SCHOOL     ","DAWES","9","NP","23-0701-001","23","0701","001","PRAIRIE VIEW S D A SCHOOL     ","K ",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0701","PRAIRIE VIEW S D A SCHOOL     ","DAWES","9","NP","23-0701-001","23","0701","001","PRAIRIE VIEW S D A SCHOOL     ","01",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0701","PRAIRIE VIEW S D A SCHOOL     ","DAWES","9","NP","23-0701-001","23","0701","001","PRAIRIE VIEW S D A SCHOOL     ","02",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0701","PRAIRIE VIEW S D A SCHOOL     ","DAWES","9","NP","23-0701-001","23","0701","001","PRAIRIE VIEW S D A SCHOOL     ","03",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0701","PRAIRIE VIEW S D A SCHOOL     ","DAWES","9","NP","23-0701-001","23","0701","001","PRAIRIE VIEW S D A SCHOOL     ","04",0,1,0,0,0,0,0,0,0,0,1,0,1
"20062007","23-0701","PRAIRIE VIEW S D A SCHOOL     ","DAWES","9","NP","23-0701-001","23","0701","001","PRAIRIE VIEW S D A SCHOOL     ","05",1,1,0,0,0,0,0,0,0,0,1,1,2
"20062007","23-0701","PRAIRIE VIEW S D A SCHOOL     ","DAWES","9","NP","23-0701-001","23","0701","001","PRAIRIE VIEW S D A SCHOOL     ","06",0,1,0,0,0,0,0,0,0,0,1,0,1
"20062007","23-0701","PRAIRIE VIEW S D A SCHOOL     ","DAWES","9","NP","23-0701-001","23","0701","001","PRAIRIE VIEW S D A SCHOOL     ","07",1,0,0,0,0,0,0,0,0,0,0,1,1
"20062007","23-0701","PRAIRIE VIEW S D A SCHOOL     ","DAWES","9","NP","23-0701-001","23","0701","001","PRAIRIE VIEW S D A SCHOOL     ","08",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0701","PRAIRIE VIEW S D A SCHOOL     ","DAWES","9","NP","23-0701-001","23","0701","001","PRAIRIE VIEW S D A SCHOOL     ","09",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0701","PRAIRIE VIEW S D A SCHOOL     ","DAWES","9","NP","23-0701-001","23","0701","001","PRAIRIE VIEW S D A SCHOOL     ","10",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0701","PRAIRIE VIEW S D A SCHOOL     ","DAWES","9","NP","23-0701-001","23","0701","001","PRAIRIE VIEW S D A SCHOOL     ","11",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","23-0701","PRAIRIE VIEW S D A SCHOOL     ","DAWES","9","NP","23-0701-001","23","0701","001","PRAIRIE VIEW S D A SCHOOL     ","12",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-001","24","0001","001","LEXINGTON HIGH SCHOOL         ","PK",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-001","24","0001","001","LEXINGTON HIGH SCHOOL         ","K ",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-001","24","0001","001","LEXINGTON HIGH SCHOOL         ","01",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-001","24","0001","001","LEXINGTON HIGH SCHOOL         ","02",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-001","24","0001","001","LEXINGTON HIGH SCHOOL         ","03",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-001","24","0001","001","LEXINGTON HIGH SCHOOL         ","04",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-001","24","0001","001","LEXINGTON HIGH SCHOOL         ","05",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-001","24","0001","001","LEXINGTON HIGH SCHOOL         ","06",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-001","24","0001","001","LEXINGTON HIGH SCHOOL         ","07",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-001","24","0001","001","LEXINGTON HIGH SCHOOL         ","08",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-001","24","0001","001","LEXINGTON HIGH SCHOOL         ","09",31,30,1,0,80,105,0,0,1,2,137,113,250
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-001","24","0001","001","LEXINGTON HIGH SCHOOL         ","10",32,38,0,2,76,72,0,0,5,2,114,113,227
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-001","24","0001","001","LEXINGTON HIGH SCHOOL         ","11",35,29,0,1,56,61,1,0,1,2,93,93,186
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-001","24","0001","001","LEXINGTON HIGH SCHOOL         ","12",38,28,0,3,46,40,0,0,1,1,72,85,157
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-002","24","0001","002","LEXINGTON MIDDLE SCHOOL       ","PK",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-002","24","0001","002","LEXINGTON MIDDLE SCHOOL       ","K ",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-002","24","0001","002","LEXINGTON MIDDLE SCHOOL       ","01",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-002","24","0001","002","LEXINGTON MIDDLE SCHOOL       ","02",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-002","24","0001","002","LEXINGTON MIDDLE SCHOOL       ","03",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-002","24","0001","002","LEXINGTON MIDDLE SCHOOL       ","04",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-002","24","0001","002","LEXINGTON MIDDLE SCHOOL       ","05",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-002","24","0001","002","LEXINGTON MIDDLE SCHOOL       ","06",18,26,1,2,75,76,0,1,3,1,106,97,203
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-002","24","0001","002","LEXINGTON MIDDLE SCHOOL       ","07",14,16,2,1,83,76,1,0,3,1,94,103,197
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-002","24","0001","002","LEXINGTON MIDDLE SCHOOL       ","08",28,18,1,3,51,84,0,0,3,4,109,83,192
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-002","24","0001","002","LEXINGTON MIDDLE SCHOOL       ","09",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-002","24","0001","002","LEXINGTON MIDDLE SCHOOL       ","10",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-002","24","0001","002","LEXINGTON MIDDLE SCHOOL       ","11",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-002","24","0001","002","LEXINGTON MIDDLE SCHOOL       ","12",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-003","24","0001","003","BRYAN ELEMENTARY SCHOOL       ","PK",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-003","24","0001","003","BRYAN ELEMENTARY SCHOOL       ","K ",5,5,0,0,17,12,0,0,0,1,18,22,40
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-003","24","0001","003","BRYAN ELEMENTARY SCHOOL       ","01",7,4,0,0,15,14,0,0,0,0,18,22,40
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-003","24","0001","003","BRYAN ELEMENTARY SCHOOL       ","02",3,3,0,1,18,17,0,0,0,0,21,21,42
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-003","24","0001","003","BRYAN ELEMENTARY SCHOOL       ","03",4,3,0,0,18,17,1,0,0,0,20,23,43
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-003","24","0001","003","BRYAN ELEMENTARY SCHOOL       ","04",1,3,0,1,19,19,0,0,0,0,23,20,43
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-003","24","0001","003","BRYAN ELEMENTARY SCHOOL       ","05",2,2,0,1,18,17,0,0,0,0,20,20,40
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-003","24","0001","003","BRYAN ELEMENTARY SCHOOL       ","06",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-003","24","0001","003","BRYAN ELEMENTARY SCHOOL       ","07",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-003","24","0001","003","BRYAN ELEMENTARY SCHOOL       ","08",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-003","24","0001","003","BRYAN ELEMENTARY SCHOOL       ","09",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-003","24","0001","003","BRYAN ELEMENTARY SCHOOL       ","10",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-003","24","0001","003","BRYAN ELEMENTARY SCHOOL       ","11",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-003","24","0001","003","BRYAN ELEMENTARY SCHOOL       ","12",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-004","24","0001","004","MORTON ELEMENTARY SCHOOL      ","PK",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-004","24","0001","004","MORTON ELEMENTARY SCHOOL      ","K ",1,4,1,0,32,28,1,1,4,0,33,39,72
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-004","24","0001","004","MORTON ELEMENTARY SCHOOL      ","01",2,5,0,2,23,34,0,0,1,4,45,26,71
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-004","24","0001","004","MORTON ELEMENTARY SCHOOL      ","02",0,3,0,1,26,31,0,0,1,2,37,27,64
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-004","24","0001","004","MORTON ELEMENTARY SCHOOL      ","03",0,1,0,0,27,30,0,0,1,1,32,28,60
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-004","24","0001","004","MORTON ELEMENTARY SCHOOL      ","04",3,3,0,0,20,28,0,0,1,0,31,24,55
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-004","24","0001","004","MORTON ELEMENTARY SCHOOL      ","05",1,3,0,0,22,37,0,0,1,2,42,24,66
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-004","24","0001","004","MORTON ELEMENTARY SCHOOL      ","06",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-004","24","0001","004","MORTON ELEMENTARY SCHOOL      ","07",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-004","24","0001","004","MORTON ELEMENTARY SCHOOL      ","08",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-004","24","0001","004","MORTON ELEMENTARY SCHOOL      ","09",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-004","24","0001","004","MORTON ELEMENTARY SCHOOL      ","10",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-004","24","0001","004","MORTON ELEMENTARY SCHOOL      ","11",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-004","24","0001","004","MORTON ELEMENTARY SCHOOL      ","12",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-005","24","0001","005","PERSHING ELEMENTARY SCHOOL    ","PK",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-005","24","0001","005","PERSHING ELEMENTARY SCHOOL    ","K ",1,7,1,0,18,18,1,0,3,0,25,24,49
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-005","24","0001","005","PERSHING ELEMENTARY SCHOOL    ","01",3,7,0,1,21,21,0,0,1,0,29,25,54
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-005","24","0001","005","PERSHING ELEMENTARY SCHOOL    ","02",4,4,0,0,23,14,0,0,0,1,19,27,46
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-005","24","0001","005","PERSHING ELEMENTARY SCHOOL    ","03",8,1,0,0,14,21,2,0,2,0,22,26,48
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-005","24","0001","005","PERSHING ELEMENTARY SCHOOL    ","04",6,3,1,0,19,13,0,0,2,0,16,28,44
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-005","24","0001","005","PERSHING ELEMENTARY SCHOOL    ","05",4,6,0,1,17,22,0,1,1,0,30,22,52
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-005","24","0001","005","PERSHING ELEMENTARY SCHOOL    ","06",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-005","24","0001","005","PERSHING ELEMENTARY SCHOOL    ","07",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-005","24","0001","005","PERSHING ELEMENTARY SCHOOL    ","08",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-005","24","0001","005","PERSHING ELEMENTARY SCHOOL    ","09",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-005","24","0001","005","PERSHING ELEMENTARY SCHOOL    ","10",0,0,0,0,0,0,0,0,0,0,0,0,0
"20062007","24-0001","LEXINGTON PUBLIC SCHOOLS      ","DAWSON","3","P","24-0001-005","24","0001","005","PERSHING ELEMENTARY SCHOOL    ","11",0,0,0,0,0,0,0,0,0,0,0,0,0
